id,congress,chamber,rollnumber,voteview_id,date,year,month,day,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,pap_description,pap_majortopic,pap_subtopic,majortopic,subtopic
8241,92,2,20,RS0920020,3/16/71,1971,3,16,NA,NA,76,4,0.499,0.149,0.219,0.391,-13.358,SJRES17,NA,NA,NA,TO PASS S.J. RES. 17.,TO PASS S.J. RES. 17.,7,700,7,700
8243,92,2,200,RS0920200,9/13/71,1971,9,13,NA,NA,21,55,-0.085,-0.558,0.213,0.326,-29.355,HR8687,NA,NA,NA,"TO AMEND H.R. 8687, MILITARY PROCUREMENT AUTHORIZATIONS, BY BARRING USE OF FUNDS TO BE EXPENDED ON CERTAIN PROGRAMS UNTIL AFTER A FINAL ENVIRONMENT IMPACT STATEMENT HAS BEEN MADE.","TO AMEND H.R. 8687, MILITARY PROCUREMENT AUTHORIZATIONS, BY BARRING USE OF FUNDS TO BE EXPENDED ON CERTAIN PROGRAMS UNTIL AFTER A FINAL ENVIRONMENT IMPACT STATEMENT HAS BEEN MADE.",7,700,7,700
8253,92,2,206,RS0920206,9/22/71,1971,9,22,NA,NA,35,45,-0.34,0.512,0.219,0.487,-32.646,HR8687,NA,NA,NA,"TO AMEND H.R. 8687, MILITARY PROCUREMENT AUTHORIZATIONS, BARRING USE OF FUNDS FOR A NAVY COMMUNICATION PROJECT UNTIL AN ENVIRONMENTAL IMPACT STATEMENT HAS BEEN MADE.","TO AMEND H.R. 8687, MILITARY PROCUREMENT AUTHORIZATIONS, BARRING USE OF FUNDS FOR A NAVY COMMUNICATION PROJECT UNTIL AN ENVIRONMENTAL IMPACT STATEMENT HAS BEEN MADE.",7,700,7,700
8261,92,2,21,RS0920021,3/16/71,1971,3,16,NA,NA,48,26,-0.265,0.048,-0.183,-0.611,-34.196,SJRES17,NA,NA,NA,"TO TABLE S. RES. 17, AMENDING SENATE RULE XXIV TO PROVIDE FOR THE INDIVIDUAL NOMINATION AND FOR FINAL ELECTION BY THE SENATE OF CHAIRMEN AND RANKING MINORITY MEMBERS OF SENATE COMMITTEES.","TO TABLE S. RES. 17, AMENDING SENATE RULE XXIV TO PROVIDE FOR THE INDIVIDUAL NOMINATION AND FOR FINAL ELECTION BY THE SENATE OF CHAIRMEN AND RANKING MINORITY MEMBERS OF SENATE COMMITTEES.",7,700,7,700
8363,92,2,258,RS0920258,11/2/71,1971,11,2,NA,NA,92,0,0,0,0,0,0,S2770,NA,NA,NA,"TO AMEND S. 2770, WATER POLLUTION CONTROL ACT AMENDMENTS OF 1971, BY FACILITATING LOANS TO SMALL BUSINESS CONCERNS FOR WATER POLLUTION CONTROL.","TO AMEND S. 2770, WATER POLLUTION CONTROL ACT AMENDMENTS OF 1971, BY FACILITATING LOANS TO SMALL BUSINESS CONCERNS FOR WATER POLLUTION CONTROL.",7,701,7,701
8365,92,2,259,RS0920259,11/2/71,1971,11,2,NA,NA,34,58,0.013,0.099,-0.494,-0.804,-18.039,S2770,NA,NA,NA,"TO AMEND S. 2770 BY AUTHORIZING CONSTRUCTION OF WASTE TREATMENT FACILITIES BY THE AUTHORIZATION-APPROPRIATION METHOD, RATHER THAN BY CONTRACT AUTHORITY.","TO AMEND S. 2770 BY AUTHORIZING CONSTRUCTION OF WASTE TREATMENT FACILITIES BY THE AUTHORIZATION-APPROPRIATION METHOD, RATHER THAN BY CONTRACT AUTHORITY.",7,703,7,703
8369,92,2,260,RS0920260,11/2/71,1971,11,2,NA,NA,38,50,-0.023,0.013,-0.227,-0.273,-29.78,S2770,NA,NA,NA,TO AMEND S. 2770 BY DELETING REQUIREMENT THAT A STATE PAY BY GRANT 10 PERCENT OF THE COST OF TREATMENT WORKS TO INCREASE FEDERAL SHARE THEREFOR FROM 60 TO 70 PERCENT.,TO AMEND S. 2770 BY DELETING REQUIREMENT THAT A STATE PAY BY GRANT 10 PERCENT OF THE COST OF TREATMENT WORKS TO INCREASE FEDERAL SHARE THEREFOR FROM 60 TO 70 PERCENT.,7,703,7,703
8371,92,2,261,RS0920261,11/2/71,1971,11,2,NA,NA,86,0,0,0,0,0,0,S2770,NA,NA,NA,TO PASS S. 2770.,TO PASS S. 2770.,7,701,7,701
8554,92,2,368,RS0920368,11/24/71,1971,11,24,NA,NA,73,0,0,0,0,0,0,HR97278,NA,NA,NA,"TO PASS H.R. 97278, TO REGULATE THE TRANSPORTATION FOR DUMPING OF MATERIAL IN THE OCEANS AND OTHER WATERS.","TO PASS H.R. 97278, TO REGULATE THE TRANSPORTATION FOR DUMP- ING OF MATERIAL IN THE OCEANS AND OTHER WATERS.",7,701,7,701
8594,92,2,401,RS0920401,12/2/71,1971,12,2,NA,NA,67,4,0.19,0.982,0.081,0.416,-12.169,S2824,NA,NA,NA,TO PASS S. 2824.,TO PASS S. 2824.,7,709,7,709
9135,92,2,561,RS0920561,4/20/72,1972,4,20,NA,NA,32,50,-0.693,0.324,0.08,0.442,-47.703,HR12931,NA,NA,NA,"TO AMEND H.R. 12931, SO AS TO DELETE TITLE III, REVENUE SHARING, AND TO INCREASE FROM $100 TO $400 MILLION AUTHORIZATIONS FOR FHA WASTE DISPOSAL PROGRAM.","TO AMEND H.R. 12931, SO AS TO DELETE TITLE III, REVENUE SHARING, AND TO INCREASE FROM $100 TO $400 MILLION AUTHORIZATIONS FOR FHA WASTE DISPOSAL PROGRAM.",7,703,7,703
9139,92,2,563,RS0920563,4/25/72,1972,4,25,NA,NA,68,0,0,0,0,0,0,S3507,NA,NA,NA,"TO PASS S. 3507, AUTHORIZING FUNDS FOR FISCAL YEAR 1973 TO ASSIST STATES IN ESTABLISHING AND ADMINISTERING COASTAL ZONE AND ESTUARY MANAGEMENT PROGRAMS.","TO PASS S. 3507, AUTHORIZING FUNDS FOR FISCAL YEAR 1973 TO ASSIST STATES IN ESTABLISHING AND ADMINISTERING COASTAL ZONE AND ESTUARY MANAGEMENT PROGRAMS.",7,710,7,701
9197,92,2,593,RS0920593,5/30/72,1972,5,30,NA,NA,28,43,0.076,-0.112,-0.17,-0.146,-31.584,S1478,NA,NA,NA,"TO AMEND S. 1478, A BILL TO RESTRICT THE DISTRIBUTION AND USE OF CHEMICALS FOUND TO BE TOXIC AND HAZARDOUS PRODUCTS, BY AMENDING TEST STANDARDS PROVISIONS TO REQUIRE EPA ADMINISTRATOR TO PUBLISH A LIST OF THOSE SUBSTANCES WHICH MUST BE TESTED BECAUSE OF THEIR POTENTIAL THREAT TO THE ENVIRONMENT.","TO AMEND S. 1478, A BILL TO RESTRICT THE DISTRIBUTION AND USE OF CHEMICALS FOUND TO BE TOXIC AND HAZARDOUS PRODUCTS, BY AMENDING TEST STANDARDS PROVISIONS TO REQUIRE EPA ADMINISTRATOR TO PUBLISH A LIST OF THOSE SUBSTANCES WHICH MUST BE TESTED BECAUSE OF",7,704,7,704
9199,92,2,594,RS0920594,5/30/72,1972,5,30,NA,NA,77,0,0,0,0,0,0,S1478,NA,NA,NA,"TO PASS S. 1478, THE HAZARDOUS SUBSTANCES BILL.","TO PASS S. 1478, THE HAZARDOUS SUBSTANCES BILL.",7,704,7,704
9363,92,2,711,RS0920711,7/25/72,1972,7,25,NA,NA,36,52,0.223,-0.778,0.114,0.343,-47.957,S2871,NA,NA,NA,"TO AMEND S. 2871, A BILL TO ESTABLISH NEW GUIDELINES FOR THE PROTECTION OF MARINE MAMMALS BY ASSURING THAT DURING THE FIRST 5 YEARS FOLLOWING ENACTMENT, PERMITS MAY BE ISSUED ONLY FOR IMPORTATION OR TAKING OF ANIMALS FOR SCIENTIFIC RESEARCH PURPOSES, THE TAKING OF MAMMALS FOR 2 YEARS INCIDENTAL TO COMMERCIAL FISHING OPERATIONS, OR TAKING BY INDIANS, ALEUTS, AND ESKIMOS FOR SPECIFIC NATIVE PURPOSES.","TO AMEND S. 2871, A BILL TO ESTABLISH NEW GUIDELINES FOR THE PROTECTION OF MARINE MAMMALS BY ASSURING THAT DURING THE FIRST 5 YEARS FOLLOWING ENACTMENT, PERMITS MAY BE ISSUED ONLY FOR IMPORTATION OR TAKING OF ANIMALS FOR SCIENTIFIC RESEARCH PURPOSES, TH",7,709,7,709
9364,92,2,712,RS0920712,7/25/72,1972,7,25,NA,NA,5,81,-0.58,0.814,0.151,-0.173,-19.485,S2871,NA,NA,NA,"TO AMEND S. 2871 SO AS TO MAKE THE BILL INAPPLICABLE TO COASTAL AREAS OF STATES WHERE AVERAGE ANNUAL PER CAPITA INCOME IS BELOW POVERTY STANDARDS, AND IF THE MAMMALS TAKEN ARE NOT CLASSIFIED AS BELONGING TO ENDANGERED SPECIES.","TO AMEND S. 2871 SO AS TO MAKE THE BILL INAPPLICABLE TO COASTAL AREAS OF STATES WHERE AVERAGE ANNUAL PER CAPITA INCOME IS BELOW POVERTY STANDARDS, AND IF THE MAMMALS TAKEN ARE NOT CLASSIFIED AS BELONGING TO ENDANGERED SPECIES.",7,709,7,709
9365,92,2,713,RS0920713,7/25/72,1972,7,25,NA,NA,38,48,-0.34,0.772,0.081,0.066,-54.358,S2871,NA,NA,NA,"TO AMEND S. 2871, SO AS TO VEST IN THE SECRETARY OF THE INTERIOR JURISDICTION OVER ALL SPECIES OF MAMMALS AS DESCRIBED IN THE BILL.","TO AMEND S. 2871, SO AS TO VEST IN THE SECRETARY OF THE INTERIOR JURISDICTION OVER ALL SPECIES OF MAMMALS AS DESCRIBED IN THE BILL.",7,709,7,709
9367,92,2,715,RS0920715,7/26/72,1972,7,26,NA,NA,26,63,0.277,0.156,-0.122,0.036,-39.409,S2871,NA,NA,NA,TO AMEND S. 2871 SO AS TO GIVE THE STATES AUTHORITY TO MANAGE FISH AND WILDLIFE RESOURCES WITHIN THEIR BORDERS.,TO AMEND S. 2871 SO AS TO GIVE THE STATES AUTHORITY TO MANAGE FISH AND WILDLIFE RESOURCES WITHIN THEIR BORDERS.,7,700,7,700
9368,92,2,716,RS0920716,7/26/72,1972,7,26,NA,NA,88,2,0,0,0,0,0,S2871,NA,NA,NA,"TO PASS S. 2871, MARINE MAMMALS BILL.","TO PASS S. 2871, MARINE MAMMALS BILL.",7,709,7,709
9504,92,2,867,RS0920867,9/26/72,1972,9,26,NA,NA,71,0,0,0,0,0,0,HR10729,NA,NA,NA,"TO PASS H.R. 10729, PROPOSED FEDERAL ENVIRONMENTAL PESTICIDE CONTROL ACT.","TO PASS H.R. 10729, PROPOSED FEDERAL ENVIRONMENTAL PESTICIDE CONTROL ACT.",7,704,7,704
9541,92,2,908,RS0920908,10/4/72,1972,10,4,NA,NA,74,0,0,0,0,0,0,S2770,NA,NA,NA,"TO AGREE TO CONFERENCE REPORT ON S. 2770, PROPOSED FEDERAL WATER POLLUTION CONTROL ACT AMENDMENTS OF 1972.","TO AGREE TO CONFERENCE REPORT ON S. 2770, PROPOSED FEDERAL WATER POLLUTION CONTROL ACT AMENDMENTS OF 1972.",7,701,7,701
9563,92,2,931,RS0920931,10/12/72,1972,10,12,NA,NA,31,47,-0.536,0.844,0.201,0.424,-39.365,S3342,NA,NA,NA,"TO AMEND S. 3342, PROPOSED ENVIRONMENTAL NOISE CONTROL ACT OF 1972, SO AS TO REQUIRE EPA TO PUBLISH REGULATIONS ESTABLISHING LEVELS OF CUMULATIVE NOISE EXPOSURE FOR AIRPORTS WHICH ARE ADEQUATE TO PROTECT THE PUBLIC HEALTH.","TO AMEND S. 3342, PROPOSED ENVIRONMENTAL NOISE CONTROL ACT OF 1972, SO AS TO REQUIRE EPA TO PUBLISH REGULATIONS ESTABLISHING LEVELS OF CUMULATIVE NOISE EXPOSURE FOR AIR- PORTS WHICH ARE ADEQUATE TO PROTECT THE PUBLIC HEALTH.",7,705,7,705
9564,92,2,932,RS0920932,10/12/72,1972,10,12,NA,NA,30,45,-0.278,0.609,0.154,0.122,-40.137,S3342,NA,NA,NA,TO AMEND S. 3342 SO AS TO STRENGTHEN AUTHORITY OF LOCAL GOVERNMENTS TO ADOPT MORE STRINGENT CONTROLS ON MATTERS RELATING TO NOISE POLLUTION.,TO AMEND S. 3342 SO AS TO STRENGTHEN AUTHORITY OF LOCAL GOVERNMENTS TO ADOPT MORE STRINGENT CONTROLS ON MATTERS RELATING TO NOISE POLLUTION.,7,705,7,705
9569,92,2,937,RS0920937,10/13/72,1972,10,13,NA,NA,62,17,0.27,0.943,0.067,0.13,-42.087,S3342,NA,NA,NA,TO AMEND S. 3342 BY BARRING THE LANDING OF SUPERSONIC CIVIL AIRCRAFT WITHIN U.S. JURISDICTION UNLESS IT COMPLIES WITH FAA NOISE LEVEL STANDARDS FOR SUBSONIC AIRCRAFT.,TO AMEND S. 3342 BY BARRING THE LANDING OF SUPERSONIC CIVIL AIRCRAFT WITHIN U.S. JURISDICTION UNLESS IT COMPLIES WITH FAA NOISE LEVEL STANDARDS FOR SUBSONIC AIRCRAFT.,7,705,7,705
9570,92,2,938,RS0920938,10/13/72,1972,10,13,NA,NA,75,5,-0.941,-0.339,-0.194,0.219,-18.165,S3342,NA,NA,NA,TO PASS S. 3342.,TO PASS S. 3342.,7,705,7,705
9581,92,2,950,RS0920950,10/14/72,1972,10,14,NA,NA,29,22,0.045,-0.152,0.205,0.112,-19.673,HR1478,NA,NA,NA,"TO CONCUR IN HOUSE AMENDMENTS WITH AMENDMENTS TO H.R. 1478, A BILL TO RESTRICT THE DISTRIBUTION AND USE OF CHEMICALS FOUND TO BE TOXIC AND HAZARDOUS PRODUCTS.","TO CONCUR IN HOUSE AMENDMENTS WITH AMENDMENTS TO H.R. 1478, A BILL TO RESTRICT THE DISTRIBUTION AND USE OF CHEMICALS FOUND TO BE TOXIC AND HAZARDOUS PRODUCTS.",7,704,7,704
9586,92,2,955,RS0920955,10/17/72,1972,10,17,NA,NA,52,12,-0.057,0.997,0.342,0.606,-15.618,S2770,NA,NA,NA,TO OVERRIDE THE PRESIDENTIAL VETO OF S. 2770 PROPOSED FEDERAL WATER POLLUTION CONTROL ACT AMENDMENTS OF 1972.,TO OVERRIDE THE PRESIDENTIAL VETO OF S. 2770 PROPOSED FEDERAL WATER POLLUTION CONTROL ACT AMENDMENTS OF 1972.,7,701,7,701
9622,92,2,846,RS0920846,9/19/72,1972,9,19,NA,NA,14,61,-0.585,0.787,0.268,0.37,-25.736,S652,NA,NA,NA,TO AMEND S. 652 SO AS TO ASSURE THAT PUBLIC OR PRIVATE DEVELOPMENT WOULD NOT BE PERMITTED UNLESS IT CONFORMS WITH REQUIREMENTS OF THE CLEAN AIR ACT AND FEDERAL WATER POLLUTION CONTROL ACT.,TO AMEND S. 632 SO AS TO ASSURE THAT PUBLIC OR PRIVATE DEVELOPMENT WOULD NOT BE PERMITTED UNLESS IT CONFORMS WITH REQUIREMENTS OF THE CLEAN AIR ACT AND FEDERAL WATER POLLU- TION CONTROL ACT.,7,700,7,700
9844,93,2,197,RS0930197,6/20/73,1973,6,20,NA,NA,38,59,0.064,-0.156,-0.261,-0.386,-25.487,S268,NA,NA,NA,TO AMEND S. 268 TO GIVE THE STATE THE RIGHT TO DESIGNATE AND DEFINE AREAS OF CRITICAL ENVIRONMENTAL CONCERN.,TO AMEND S. 268 TO GIVE THE STATE THE RIGHT TO DESIGNATE AND DEFINE AREAS OF CRITICAL ENVIRONMENTAL CONCERN.,7,700,7,700
9848,93,2,199,RS0930199,6/20/73,1973,6,20,NA,NA,65,33,-0.128,0.981,0.518,0.659,-16.024,S268,NA,NA,NA,"TO AMEND S. 268 TO INSURE THAT STATE LAND-USE PROGRAMS ARE COORDINATED WITH THE REGULATORY ACTIVITIES OF ALL STATE AGENCIES ENFORCING AIR, WATER, NOISE, OR OTHER POLLUTION STANDARDS.","TO AMEND S. 268 TO INSURE THAT STATE LAND-USE PROGRAMS ARE COORDINATED WITH THE REGULATORY ACTIVITIES OF ALL STATE AGENCIES ENFORCING AIR, WATER, NOISE, OR OTHER POLLUTION STANDARDS.",7,700,7,700
9854,93,2,200,RS0930200,6/20/73,1973,6,20,NA,NA,14,76,0.428,-0.036,-0.304,0.33,-18.793,S268,NA,NA,NA,"TO AMEND S. 268 TO INCLUDE """"""""""""""""COASTAL WETLANDS, MARSHES, AND OTHER LANDS INUNDATED BY THE TIDES AS SIGNIFICANT ESTUARIES WITHIN THE DEFINITION OF """"""""""""""""FRAGILE OR HISTORIC LANDS.""""""""""""""""",NA,7,710,7,701
9858,93,2,202,RS0930202,6/21/73,1973,6,21,NA,NA,20,63,-0.123,0.992,-0.361,-0.713,-16.22,S268,NA,NA,NA,"TO AMEND S. 268 TO REDEFINE THE TERM """"""""""""""""AREAS OF CRITICAL ENVIRONMENTAL CONCERN"""""""""""""""".",.,7,700,7,700
9947,93,2,244,RS0930244,6/28/73,1973,6,28,NA,NA,48,44,-0.153,-0.988,0.166,-0.072,-37.27,HR8619,NA,NA,NA,"TO TABLE FONG AMENDMENT TO H.R. 8619, A BILL APPROPRIATING FUNDS FOR AGRICULTURE, ENVIRONMENT, AND CONSUMER PROTECTION FOR FISCAL 1974. THE AMENDMENT WOULD RESTORE $323,000 FOR EXPENSES OF THE NATIONAL INDUSTRIAL POLLUTION CONTROL COUNCIL.","TO TABLE FONG AMENDMENT TO H.R. 8619, A BILL APPROPRIATING FUNDS FOR AGRICULTURE, ENVIRONMENT, AND CONSUMER PROTECTION FOR FISCAL 1974. THE AMENDMENT WOULD RESTORE $323,000 FOR EXPENSES OF THE NATIONAL INDUSTRIAL POLLUTION CONTROL COUNCIL.",7,700,7,700
9959,93,2,25,RS0930025,3/1/73,1973,3,1,NA,NA,25,59,0.188,-0.009,-0.206,0.08,-21.449,HR2107,NA,NA,NA,"TO AMEND H.R. 2107, A BILL TO REQUIRE THE SECRETARY OF AGRICULTURE TO CARRY OUT THE RURAL ENVIRONMENTAL ASSISTANCE PROGRAMS, BY DELETING THE SO-CALLED NONPERMANENT FEATURES OF THE RURAL ENVIRONMENTAL ASSISTANCE PROGRAM.","TO AMEND H.R. 2107, A BILL TO REQUIRE THE SECRETARY OF AGRICULTURE TO CARRY OUT THE RURAL ENVIRONMENTAL ASSISTANCE PROGRAMS, BY DELETING THE SO-CALLED NONPERMANENT FEATURES OF THE RURAL ENVIRONMENTAL ASSISTANCE PROGRAM.",7,799,7,799
9981,93,2,26,RS0930026,3/1/73,1973,3,1,NA,NA,71,10,0.29,-0.957,0.236,-0.166,-20.41,HR2107,NA,NA,NA,"TO PASS H.R. 2107, A BILL TO REQUIRE THE SECRETARY OF AGRICULTURE TO CARRY OUT THE RURAL ENVIRONMENTAL ASSISTANCE PROGRAMS.","TO PASS H.R. 2107, A BILL TO REQUIRE THE SECRETARY OF AGRICULTURE TO CARRY OUT THE RURAL ENVIRONMENTAL ASSISTANCE PROGRAMS.",7,799,7,799
10098,93,2,312,RS0930312,7/24/73,1973,7,24,NA,NA,60,33,-0.196,-0.223,-0.098,-0.301,-46.197,S1983,NA,NA,NA,"TO AMEND S. 1983, A BILL PROVIDING FOR THE CONSERVATION, PROTECTION, AND PROPAGATION OF ENDANGERED SPECIES, TO GIVE THE SECRETARY DISCRETIONARY AUTHORITY TO TAKE ACTION TO PROVIDE ADEQUATE PROTECTION FOR SPECIES WHERE HE FINDS THAT A STATE DOES NOT PREVENT THE TAKING OF A SPECIES LISTED BY HIM AS ENDANGERED.","TO AMEND S. 1983, A BILL PROVIDING FOR THE CONSERVATION, PROTECTION, AND PROPAGATION OF ENDANGERED SPECIES, TO GIVE THE SECRETARY DISCRETIONARY AUTHORITY TO TAKE ACTION TO PROVIDE ADEQUATE PROTECTION FOR SPECIES WHERE HE FINDS THAT A STATE DOES NOT PREV",7,709,7,709
10100,93,2,313,RS0930313,7/24/73,1973,7,24,NA,NA,92,0,0,0,0,0,0,S1983,NA,NA,NA,"TO PASS S. 1983. A BILL PROVIDING FOR THE CONSERVATION, PROTECTION AND PROPOGATION OF ENDANGERED SPECIES.","TO PASS S. 1983. A BILL PROVIDING FOR THE CONSERVATION, PROTECTION AND PROPOGATION OF ENDANGERED SPECIES.",7,709,7,709
10429,93,2,470,RS0930470,11/15/73,1973,11,15,NA,NA,83,2,0,0,0,0,0,S2589,NA,NA,NA,TO AMEND S. 2589 BY ADDING A NEW TITLE IV TO AUTHORIZE TEMPORARY SUSPENSION OF ANY EMISSION LIMITATION RELATED TO CONTROL OF POLLUTANTS RESULTING FROM FUEL BURNING.,TO AMEND S. 2589 BY ADDING A NEW TITLE IV TO AUTHORIZE TEMPORARY SUSPENSION OF ANY EMISSION LIMITATION RELATED TO CONTROL OF POLLUTANTS RESULTING FROM FUEL BURNING.,7,705,7,705
10575,93,2,54,RS0930054,3/22/73,1973,3,22,NA,NA,23,66,0.216,-0.064,-0.404,-0.031,-12.461,HR3298,NA,NA,NA,"TO AMEND H.R. 3298, A BILL RESTORING ORIGINAL CONGRESSIONAL INTENT WITH RESPECT TO THE RURAL WATER AND SEWER GRANT PROGRAM UNDER THE CONSOLIDATED FARM AND RURAL DEVELOPMENT ACT, BY PROVIDING FUNDING FOR THOSE WATER AND WASTE DISPOSAL APPLICANTS WHO """"""""""""""""HAVE A MORAL, IF NOT LEGAL COMMITMENT FROM THE GOVERNMENT.""""""""""""""""",H,7,700,7,700
10587,93,2,55,RS0930055,3/22/73,1973,3,22,NA,NA,66,22,0.288,0.068,0.209,-0.107,-22.619,HR3298,NA,NA,NA,"TO PASS H.R. 3298, A BILL RESTORING ORIGINAL CONGRESSIONAL INTENT WITH RESPECT TO THE RURAL WATER AND SEWER GRANT PROGRAM UNDER THE CONSOLIDATED FARM AND RURAL DEVELOPMENT ACT.","TO PASS H.R. 3298, A BILL RESTORING ORIGINAL CONGRESSIONAL INTENT WITH RESPECT TO THE RURAL WATER AND SEWER GRANT PRO- GRAM UNDER THE CONSOLIDATED FARM AND RURAL DEVELOPMENT ACT.",7,700,7,700
10603,93,2,564,RS0930564,12/17/73,1973,12,17,NA,NA,19,67,-0.053,0.999,-0.194,-0.386,-24.212,S2772,NA,NA,NA,"TO AMEND S. 2772, THE PROPOSED CLEAN AIR ACT AMENDMENTS OF 1973, BY SUBSTITUTING A BILL TO EXTEND THE 1975 INTERIM AUTO EMISSION STANDARDS FOR 2 YEARS.","TO AMEND S. 2772, THE PROPOSED CLEAN AIR ACT AMENDMENTS OF 1973, BY SUBSTITUTING A BILL TO EXTEND THE 1975 INTERIM AUTO EMISSION STANDARDS FOR 2 YEARS.",7,705,7,705
10604,93,2,565,RS0930565,12/17/73,1973,12,17,NA,NA,85,0,0,0,0,0,0,S2772,NA,NA,NA,"TO PASS S. 2772, THE PROPOSED CLEAN AIR ACT AMENDMENTS OF 1973, EXTENDING THE 1975 INTERIM AUTO EMISSION STANDARDS FOR 1 YEAR.","TO PASS S. 2772, THE PROPOSED CLEAN AIR ACT AMENDMENTS OF 1973, EXTENDING THE 1975 INTERIM AUTO EMISSION STANDARDS FOR 1 YEAR.",7,705,7,705
10827,93,2,1031,RS0931031,10/8/74,1974,10,8,NA,NA,21,49,0.138,-0.056,-0.172,-0.206,-24.183,HR11537,NA,NA,NA,"TO RECOMMIT THE CONFERENCE REPORT ON H.R. 11537, EXTENDING AND EXPANDING AUTHORITY FOR CARRYING OUT CONSERVATION AND REHABILITATION PROGRAMS ON MILITARY RESERVATIONS.","TO RECOMMIT THE CONFERENCE REPORT ON H.R. 11537, EXTENDING AND EXPANDING AUTHORITY FOR CARRYING OUT CONSERVATION AND REHABILITATION PROGRAMS ON MILITARY RESERVATIONS.",7,700,7,700
10968,93,2,1130,RS0931130,12/18/74,1974,12,18,NA,NA,26,68,-0.293,-0.382,0.048,0.322,-46.571,S3839,NA,NA,NA,"TO AMEND S. 3839, A BILL INCREASING FROM $300 MILLION TO $1 BILLION THE LEVEL OF ANNUAL AUTHORIZATIONS OF THE LAND AND WATER CONSERVATION FUND, SO AS TO INCREASE THE SHARE OF SUCH FUNDS FOR THE MORE POPULOUS STATES.","TO AMEND S. 3839, A BILL INCREASING FROM $300 MILLION TO $1 BILLION THE LEVEL OF ANNUAL AUTHORIZATIONS OF THE LAND AND WATER CONSERVATION FUND, SO AS TO INCREASE THE SHARE OF SUCH FUNDS FOR THE MORE POPULOUS STATES.",7,711,7,711
10969,93,2,1131,RS0931131,12/18/74,1974,12,18,NA,NA,35,60,-0.19,0.956,-0.222,-0.341,-28.563,S3839,NA,NA,NA,"TO AMEND S. 3839, A BILL INCREASING FROM $300 MILLION TO $1 BILLION THE LEVELS OF ANNUAL AUTHORIZATIONS OF THE LAND AND WATER CONSERVATION FUND, BY REDUCING THE $650 MILLION THE LEVEL OF ANNUAL AUTHORIZATIONS.","TO AMEND S. 3839, A BILL INCREASING FROM $300 MILLION TO $1 BILLION THE LEVELS OF ANNUAL AUTHORIZATIONS OF THE LAND AND WATER CONSERVATION FUND, BY REDUCING THE $650 MILLION THE LEVEL OF ANNUAL AUTHORIZATIONS.",7,711,7,711
11449,93,2,812,RS0930812,6/4/74,1974,6,4,NA,NA,43,38,-0.098,0.302,-0.312,0.059,-13.579,S2846,NA,NA,NA,"TO AMEND S.2846, TO ASSURE AN ADEQUATE SUPPLY OF CHLORINE NECESSARY FOR SAFE DRINKING WATER AND WASTE WATER TREATMENT, BY PROVIDING SUBSTITUTE LANGUAGE FOR THE DEFINITION OF """"""""""""""""PURPOSES NECESSARY TO PROTECT THE PUBLIC HEALTH"""""""""""""""" AS IT RELATES TO THE USE OF CHLORINE IN TREATING DRINKING AND WASTE WATER.",AS IT RELATES TO THE USE OF C,7,701,7,701
11496,93,2,836,RS0930836,6/12/74,1974,6,12,NA,NA,40,50,0.058,-0.281,-0.168,-0.19,-35.588,HR14434,NA,NA,NA,"ON DECIDING THE QUESTION RAISED BY SEN. FONG: IS AN AMENDMENT TO H.R. 14434, A BILL MAKING APPROPRIATIONS FOR ENERGY RESEARCH AND DEVELOPMENT FOR FISCAL 1975, GERMANE AND RELEVANT? THE AMENDMENT AUTHORIZES THE EPA TO TRANSFER FUNDS TO OTHER FEDERAL AGENCIES FOR ENERGY RESEARCH AND DEVELOPMENT THAT IT MAY NOT BE IN A POSITION TO SUPPLY OR OBTAIN BY CONTRACT.","ON DECIDING THE QUESTION RAISED BY SEN. FONG: IS AN AMENDMENT TO H.R. 14434, A BILL MAKING APPROPRIATIONS FOR ENERGY RESEARCH AND DEVELOPMENT FOR FISCAL 1975, GERMANE AND RELEVANT? THE AMENDMENT AUTHORIZES THE EPA TO TRANSFER FUNDS TO OTHER FEDERAL AGE",7,700,7,700
11627,93,2,902,RS0930902,7/22/74,1974,7,22,NA,NA,45,43,-0.115,0.035,-0.128,-0.297,-41.611,HR15472,NA,NA,NA,"TO TABLE NELSON AMENDMENT TO H.R. 15472, APPROPRIATING AN ADDITIONAL $700 MILLION FOR FEDERAL SHARE OF COSTS OF CONSTRUCTION OF WASTE WATER TREATMENT WORKS.","TO TABLE NELSON AMENDMENT TO H.R. 15472, APPROPRIATING AN ADDITIONAL $700 MILLION FOR FEDERAL SHARE OF COSTS OF CONSTRUCTION OF WASTE WATER TREATMENT WORKS.",7,703,7,703
