,id,congress,chamber,rollnumber,voteview_id,voteview_id_1,voteview_id_2,date,year,month,day,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,pap_description,pap_majortopic,pap_subtopic,majortopic,subtopic
365,37179,107,2,87,RS1070087,"'RS1070087',","RS1070087,",4/25/01,2001,4,25,1,87,99,0,0,0,0,0,0,S350,Bill Passed,"A bill to amend the Comprehensive Environmental Response, Compensation, and Liability Act of 1980 to promote the cleanup and reuse of brownfields, to provide financial assistance for brownfields revitalization, to enhance State response programs, and for other purposes.",On Passage of the Bill,NA,On Passage - Senate - S. 350 [107th]: Brownfields Revitalization and Environmental Restoration Act of 2001,7,700,7,700
366,37761,107,2,404,RS1070404,"'RS1070404',","RS1070404,",2/12/02,2002,2,12,2,24,55,45,-0.045,0.297,0.208,0.348,-25.52,S1731,Motion to Table Agreed to,To strike the water conservation program.,On the Motion to Table,NA,"S.Amdt. 2533: To strike the water conservation program. amending S. 1731 [107th]: Agriculture, Conservation, and Rural Enhancement Act of 2001 (Motion to Table Crapo Amdt. No. 2533 )",7,711,7,711
367,37811,107,2,464,RS1070464,"'RS1070464',","RS1070464,",4/24/02,2002,4,24,2,84,50,46,-0.553,0.403,-0.066,-0.317,-59.736,S517,Motion to Table Agreed to,To modify the definitions of biomass and renewable energy to exclude municipal solid waste.,On the Motion to Table,NA,To modify the definitions of biomass and renewable energy to exclude municipal solid waste. Amendment to S. 517 [107th]: National Laboratories Partnership Improvement Act of 2001,7,703,7,703
368,37883,107,2,547,RS1070547,"'RS1070547',","RS1070547,",7/9/02,2002,7,9,2,167,60,39,-0.128,-0.274,-0.151,-0.104,-36.585,SJRES34,Motion to Proceed Agreed to,"A joint resolution approving the site at Yucca Mountain, Nevada, for the development of a repository for the disposal of high-level radioactive waste and spent nuclear fuel, pursuant to the Nuclear Waste Policy Act of 1982.",On the Motion to Proceed,NA,S. J. Res. 34 [107th]: Yucca Mountain bill (Motion to Proceed to Consider S.J. Res. 34 ),7,704,7,704
369,38498,108,2,12,RS1080012,"'RS1080012',","RS1080012,",1/22/03,2003,1,22,1,12,46,50,-0.226,0.654,0.324,0.574,-19.717,HJRES2,Amendment Rejected,To require a study of the final rule relating to prevention of significant deterioration and nonattainment new source review to determine the effects of the final rule on air pollution and human health.,On the Amendment,NA,S.Amdt. 67: To require a study of the final rule relating to prevention of significant deterioration and nonattainment new source review to determine the effects of the final rule on air pollution and human health. amending H. J. Res. 2 [108th]: Consolid,7,705,7,705
370,38640,108,2,27,RS1080027,"'RS1080027',","RS1080027,",1/23/03,2003,1,23,1,27,53,45,-0.092,0.478,-0.72,-0.319,-5.392,HJRES2,Motion to Table Agreed to,To increase the appropriation for the Hazardous Substance Superfund.,On the Motion to Table,NA,"S. Amdt. 192: To increase the appropriation for the Hazardous Substance Superfund. H. J. Res. 2 [108th]: Consolidated Appropriations Resolution, 2003 (Motion to Table Lautenberg Amdt. No. 192 )",7,704,7,704
371,38771,108,2,418,RS1080418,"'RS1080418',","RS1080418,",10/29/03,2003,10,29,1,418,78,17,0.462,0.099,0.407,-0.303,-19.821,HR1904,Amendment Agreed to,To enact the Disaster Air Quality Monitoring Act.,On the Amendment,NA,S.Amdt. 2026: To enact the Disaster Air Quality Monitoring Act. amending H.R. 1904 [108th]: Healthy Forests Restoration Act of 2003,7,705,7,705
372,38772,108,2,420,RS1080420,"'RS1080420',","RS1080420,",10/30/03,2003,10,30,1,420,43,55,-0.08,-0.051,0.213,0.529,-25.545,S139,Amendment Rejected,"To provide for a program of scientific research on abrupt climate change, to accelerate the reduction of greenhouse gas emissions in the United States by establishing a market-driven system of greenhouse gas tradeable allowances, to limit greenhouse gas emissions in the United States and reduce dependence upon foreign oil, and ensure benefits to consumers from the trading in such allowances.",On the Amendment,NA,"S.Amdt. 2028: To provide for a program of scientific research on abrupt climate change, to accelerate the reduction of greenhouse gas emissions in the United States by establishing a market-driven system of greenhouse gas tradeable allowances, to limit gr",7,700,7,700
373,38792,108,2,442,RS1080442,"'RS1080442',","RS1080442,",11/6/03,2003,11,6,1,442,38,56,0.247,-0.969,0.092,0.203,-48.234,HR2673,Amendment Rejected,To restrict the use of funds for certain conservation programs.,On the Amendment,NA,"S.Amdt. 2119: To restrict the use of funds for certain conservation programs. amending H.R. 2673 [108th]: Consolidated Appropriations Act, 2004",7,700,7,700
374,38799,108,2,449,RS1080449,"'RS1080449',","RS1080449,",11/12/03,2003,11,12,1,449,44,49,-0.002,-0.164,0.178,-0.161,-22.702,HR2861,Motion Rejected,To provide for certain capitalization grants.,On the Motion,NA,"S.Amdt. 2178: To provide for certain capitalization grants. amending H.R. 2861 [108th]: Departments of Veterans Affairs and Housing and Urban Development, and Independent Agencies Appropriations Act, 2004 (Re: Emergency Designation)",7,701,7,701
375,38814,108,2,59,RS1080059,"'RS1080059',","RS1080059,",3/19/03,2003,3,19,1,59,52,48,0.259,-0.791,0.237,0.344,-24.915,SCONRES23,Amendment Agreed to,To prevent consideration of drilling in the Arctic National Wildlife Refuge in a fast-track budget reconciliation bill.,On the Amendment,NA,S. Amdt. 272: To prevent consideration of drilling in the Arctic National Wildlife Refuge in a fast-track budget reconciliation bill. S. Con. Res. 23 [108th]: Budget resolution FY2004,7,709,7,709
376,38853,108,2,96,RS1080096,"'RS1080096',","RS1080096,",3/25/03,2003,3,25,1,96,47,52,-0.052,-0.049,0.41,0.1,-7.447,SCONRES23,Amendment Rejected,To provide increased funding for environmental protection and natural resources conservation.,On the Amendment,NA,S. Amdt. 423: To provide increased funding for environmental protection and natural resources conservation. S. Con. Res. 23 [108th]: Budget resolution FY2004,7,700,7,700
377,38854,108,2,97,RS1080097,"'RS1080097',","RS1080097,",3/25/03,2003,3,25,1,97,43,56,-0.139,0.006,0.674,0.452,-9.738,SCONRES23,Amendment Rejected,"To require polluters to pay for cleanup of toxic waste sites, by reinstating the original superfund taxes.",On the Amendment,NA,"S. Amdt. 408: To require polluters to pay for cleanup of toxic waste sites, by reinstating the original superfund taxes. S. Con. Res. 23 [108th]: Budget resolution FY2004",7,704,7,704
378,39655,108,2,504,RS1080504,"'RS1080504',","RS1080504,",3/11/04,2004,3,11,2,45,44,52,-0.006,-0.081,0.293,0.392,-15.211,SCONRES95,Amendment Rejected,"To reduce debt and require the industries responsible for producing products that contaminate toxic waste sites and industries who are exempt from liability for such contamination, to help pay for the cleanup by reinstating the Superfund polluter pays fees, and to reduce the deficit.",On the Amendment,NA,"S.Amdt. 2703: To reduce debt and require the industries responsible for producing products that contaminate toxic waste sites and industries who are exempt from liability for such contamination, to help pay for the cleanup by reinstating the Superfund pol",7,704,7,704
379,39678,108,2,528,RS1080528,"'RS1080528',","RS1080528,",4/22/04,2004,4,22,2,69,50,47,-0.005,-0.14,-0.676,0.689,-0.442,S2290,Cloture Motion Rejected,"A bill to create a fair and efficient system to resolve claims of victims for bodily injury caused by asbestos exposure, and for other purposes.",On the Cloture Motion,NA,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2290 FAIR Act of 2004,7,708,7,708
380,39711,108,2,566,RS1080566,"'RS1080566',","RS1080566,",6/3/04,2004,6,3,2,107,48,48,0.099,0.995,0.391,-0.049,-10.219,S2400,Amendment Rejected,"To ensure adequate funding for, and the continuation of activities related to, the treatment by the Department of Energy of high level radioactive waste.",On the Amendment,NA,"S.Amdt. 3261: To ensure adequate funding for, and the continuation of activities related to, the treatment by the Department of Energy of high level radioactive waste. amending S. 2400 [108th]: Ronald W. Reagan National Defense Authorization Act for Fisc",7,704,7,704
381,39754,108,2,632,RS1080632,"'RS1080632',","RS1080632,",9/13/04,2004,9,13,2,173,55,34,-0.242,0.529,-0.21,-0.187,-27.349,HR4567,Motion to Table Agreed to,"To appropriate $70,000,000 to support efforts for identification and tracking for shipments of hazardous materials and continue and expand upon the background check system for commercial driver licenses with a HAZMAT endorsement, and to offset this appropriation with a corresponding reduction from the Human Resources Account of the Office of the Under Secretary of Management.",On the Motion to Table,NA,"S.Amdt. 3615: To appropriate $70,000,000 to support efforts for identification and tracking for shipments of hazardous materials and continue and expand upon the background check system for commercial driver licenses with a HAZMAT endorsement, and to offs",7,704,7,704
382,40407,109,2,144,RS1090144,"'RS1090144',","RS1090144,",6/21/05,2005,6,21,1,144,66,29,-0.065,-0.377,-0.102,-0.461,-37.554,HR6,Amendment Agreed to,To provide for the conduct of activities that promote the adoption of technologies that reduce greenhouse gas intensity in the United States and in developing countries and to provide credit-based financial assistance and investment protection for projects that employ advanced climate technologies or systems in the United States.,On the Amendment,NA,Amendment that would direct the Energy Secretary to lead an interagency process to implement a national climate change strategy and dedicate funding for projects using technologies that reduce greenhouse gases.,7,705,7,705
383,40408,109,2,145,RS1090145,"'RS1090145',","RS1090145,",6/21/05,2005,6,21,1,145,92,1,0,0,0,0,0,HR6,Amendment Agreed to,"To make grants and loans to States and other organizations to strengthen the economy, public health and environment of the United States by reducing emissions from diesel engines.",On the Amendment,NA,Amendment that would authorize $1 billion over five years to establish voluntary national and state-level grant and loan programs to promote the reduction of diesel emissions.,7,705,7,705
384,40411,109,2,148,RS1090148,"'RS1090148',","RS1090148,",6/22/05,2005,6,22,1,148,38,60,0.186,-0.75,0.141,0.35,-34.642,HR6,Amendment Rejected,To provide for a program to accelerate the reduction of greenhouse gas emissions in the United States.,On the Amendment,NA,Amendment that would cap greenhouse gas emissions by 2010. It would provide for the trading of emission allowances and reductions through a government-provided greenhouse gas database.,7,705,7,705
385,40412,109,2,149,RS1090149,"'RS1090149',","RS1090149,",6/22/05,2005,6,22,1,149,44,53,-0.124,0.597,-0.261,-0.534,-22.391,HR6,Motion to Table Failed,To express the sense of the Senate on climate change legislation.,On the Motion to Table,NA,Amendment to express the sense of the Senate on climate change legislation.,7,705,7,705
386,40415,109,2,151,RS1090151,"'RS1090151',","RS1090151,",6/22/05,2005,6,22,1,151,46,49,0.017,0.069,0.257,0.455,-17.583,HR6,Amendment Rejected,To express the sense of the Senate regarding the need for the United States to address global climate change through comprehensive and cost-effective national measures and through the negotiation of fair and binding international commitments under the United Nations Framework Convention on Climate Change.,On the Amendment,NA,"Amendment that would express the sense of the Senate that the United States should act to reduce the health, environmental and economic risks posed by global climate change and foster sustained economic growth through new technologies by engaging in inter",7,705,7,705
387,40417,109,2,153,RS1090153,"'RS1090153',","RS1090153,",6/23/05,2005,6,23,1,153,69,26,0.723,0.573,0.169,-0.34,-46.087,HR6,Motion Agreed to,No Statement of Purpose on File.,On the Motion,NA,Amendment related to the Coastal Impact Assistance Program,7,710,7,701
388,40420,109,2,156,RS1090156,"'RS1090156',","RS1090156,",6/23/05,2005,6,23,1,156,64,31,-0.517,0.468,-0.21,-0.567,-36.518,HR6,Amendment Agreed to,To impose additional requirements for improving automobile fuel economy and reducing vehicle emissions.,On the Amendment,NA,"Amendment that would require the Transportation secretary to consider several factors, including technological feasibility and economic practicability, when determining the Corporate Average Fuel (CAFE) Economy standards.",7,705,7,705
389,40426,109,2,161,RS1090161,"'RS1090161',","RS1090161,",6/29/05,2005,6,29,1,161,57,40,-0.095,-0.07,-0.533,-1.279,-10.497,HR2361,Amendment Agreed to,To direct the Administrator of the Environmental Protection Agency to conduct a review of all third party intentional human dosing studies to identify or quantify toxic effects.,On the Amendment,NA,Amendment to direct the Administrator of the Environmental Protection Agency to conduct a review of all third party intentional human dosing studies to identify or quantify toxic effects.,7,704,7,704
390,40427,109,2,162,RS1090162,"'RS1090162',","RS1090162,",6/29/05,2005,6,29,1,162,60,37,0.061,0.998,0.215,0.204,-29.067,HR2361,Amendment Agreed to,"To prohibit the use of funds by the Administrator of the Environmental Protection Agency to accept, consider, or rely on third-party intentional dosing human studies for pesticides or to conduct intentional dosing human studies for pesticides.",On the Amendment,NA,"Amendment that would prohibit the use of funds by the EPA to accept, consider, or rely on third-party intentional dosing human studies for pesticides or to conduct intentional dosing human studies for pesticides.",7,704,7,704
391,40448,109,2,181,RS1090181,"'RS1090181',","RS1090181,",7/14/05,2005,7,14,1,181,36,62,-0.178,-0.054,0.403,0.33,-14.55,HR2360,Motion Rejected,"To appropriate $70,000,000 to identify and track hazardous materials shipments.",On the Motion,NA,"Amendment to appropriate $70,000,000 to identify and track hazardous materials shipments.",7,704,7,704
392,40493,109,2,224,RS1090224,"'RS1090224',","RS1090224,",9/12/05,2005,9,12,1,224,92,0,0,0,0,0,0,SJRES20,Motion Agreed to,A joint resolution disapproving a rule promulgated by the Administrator of the Environmental Protection Agency to delist coal and oil-direct utility units from the source category list under the Clean Air Act.,On the Motion,NA,A joint resolution disapproving a rule promulgated by the Administrator of the Environmental Protection Agency to delist coal and oil-direct utility units from the source category list under the Clean Air Act.,7,705,7,705
393,40494,109,2,225,RS1090225,"'RS1090225',","RS1090225,",9/13/05,2005,9,13,1,225,47,51,-0.321,0.59,0.286,0.758,-25.991,SJRES20,Joint Resolution Defeated,A joint resolution disapproving a rule promulgated by the Administrator of the Environmental Protection Agency to delist coal and oil-direct utility units from the source category list under the Clean Air Act.,On the Joint Resolution,NA,A joint resolution disapproving a rule promulgated by the Administrator of the Environmental Protection Agency to delist coal and oil-direct utility units from the source category list under the Clean Air Act.,7,705,7,705
394,42297,110,2,166,RS1100166,"'RS1100166',","RS1100166,",5/15/07,2007,5,15,1,166,51,42,0.044,-0.058,0.203,0.672,-25.647,HR1495,Amendment Rejected,To require the consideration of certain factors relating to global climate change.,On the Amendment,NA,To require the consideration of certain factors relating to global climate change.,7,705,7,705
395,42609,110,2,72,RS1100072,"'RS1100072',","RS1100072,",3/13/07,2007,3,13,1,72,73,25,-0.016,-1,-0.15,-0.309,-35.713,S4,Motion to Table Agreed to,"To require the Secretary of Homeland Security to develop regulations regarding the transportation of high hazard materials, and for other purposes.",On the Motion to Table,NA,"To require the Secretary of Homeland Security to develop regulations regarding the transportation of high hazard materials, and for other purposes.",7,704,7,704
396,43983,110,2,583,RS1100583,"'RS1100583',","RS1100583,",6/2/08,2008,6,2,2,141,74,14,0.69,-0.72,0.341,0.54,-16.565,S3036,Cloture Motion Agreed to,"A bill to direct the Administrator of the Environmental Protection Agency to establish a program to decrease emissions of greenhouse gases, and for other purposes.",On the Cloture Motion,NA,"A bill to direct the Administrator of the Environmental Protection Agency to establish a program to decrease emissions of greenhouse gases, and for other purposes.",7,705,7,705
397,43985,110,2,585,RS1100585,"'RS1100585',","RS1100585,",6/4/08,2008,6,4,2,143,27,28,-0.012,-0.275,0.655,-0.775,-0.213,S3036,Motion Rejected,"A bill to direct the Administrator of the Environmental Protection Agency to establish a program to decrease emissions of greenhouse gases, and for other purposes.",On the Motion,NA,"A bill to direct the Administrator of the Environmental Protection Agency to establish a program to decrease emissions of greenhouse gases, and for other purposes.",7,705,7,705
398,43987,110,2,587,RS1100587,"'RS1100587',","RS1100587,",6/6/08,2008,6,6,2,145,48,36,0.338,-0.938,0.195,0.254,-25.651,S3036,Cloture Motion Rejected,In the nature of a substitute.,On the Cloture Motion,NA,"An amendment in the nature of a substitute to a bill to direct the Administrator of the Environmental Protection Agency to establish a program to decrease emissions of greenhouse gases, and for other purposes.",7,705,7,705
399,44766,111,2,117,RS1110117,"'RS1110117',","RS1110117,",3/31/09,2009,3,31,1,117,89,8,-0.561,-0.11,-0.182,-0.082,-26.268,SCONRES13,Amendment Agreed to,To amend the deficit-neutral reserve fund for climate change legislation to require that such legislation does not increase electricity or gasoline prices.,On the Amendment,NA,To amend the deficit-neutral reserve fund for climate change legislation to require that such legislation does not increase electricity or gasoline prices.,7,705,7,705
400,44775,111,2,125,RS1110125,"'RS1110125',","RS1110125,",4/1/09,2009,4,1,1,125,42,56,-0.171,-0.614,0.254,0.06,-29.921,SCONRES13,Motion Rejected,Relative to a deficit-neutral reserve fund to invest in clean energy and preserve the environment.,On the Motion,NA,Relative to a deficit-neutral reserve fund to invest in clean energy and preserve the environment.,7,700,7,700
401,44776,111,2,126,RS1110126,"'RS1110126',","RS1110126,",4/1/09,2009,4,1,1,126,67,31,-0.302,0.092,-0.354,-0.202,-28.476,SCONRES13,Amendment Agreed to,To prohibit the use of reconciliation in the Senate for climate change legislation involving a cap and trade system.,On the Amendment,NA,To prohibit the use of reconciliation in the Senate for climate change legislation involving a cap and trade system.,7,705,7,705
402,44793,111,2,141,RS1110141,"'RS1110141',","RS1110141,",4/2/09,2009,4,2,1,141,73,25,0.308,-0.951,0.198,-0.047,-27.563,SCONRES13,Amendment Agreed to,To modify the authorization for climate change legislation.,On the Amendment,NA,To modify the authorization for climate change legislation.,7,705,7,705
403,44867,111,2,257,RS1110257,"'RS1110257',","RS1110257,",8/4/09,2009,8,4,1,257,27,70,0.447,0.293,-0.115,0.092,-44.038,HR2997,Amendment Rejected,To strike a provision relating to certain watershed and flood prevention operations.,On the Amendment,NA,To strike a provision relating to certain watershed and flood prevention operations.,7,711,7,711
404,44873,111,2,263,RS1110263,"'RS1110263',","RS1110263,",8/6/09,2009,8,6,1,263,65,32,0.071,-0.997,0.291,-0.311,-17.668,HR3435,Motion to Table Agreed to,"To limit the provision of vouchers to individuals with adjusted gross incomes of less than $50,000 or joint filers with adjusted gross incomes of less than $75,000.",On the Motion to Table,NA,"To limit the provision of vouchers to individuals with adjusted gross incomes of less than $50,000 or joint filers with adjusted gross incomes of less than $75,000.",7,707,7,707
405,44874,111,2,264,RS1110264,"'RS1110264',","RS1110264,",8/6/09,2009,8,6,1,264,40,57,-0.203,0.979,-0.291,-0.344,-18.557,HR3435,Amendment Rejected,In the nature of a substitute.,On the Amendment,NA,Making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program.,7,707,7,707
406,44879,111,2,269,RS1110269,"'RS1110269',","RS1110269,",8/6/09,2009,8,6,1,269,60,37,-0.213,0.901,0.403,0.692,-12.281,HR3435,Motion Agreed to,A bill making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program.,On the Motion,NA,Making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program.,7,707,7,707
407,44881,111,2,270,RS1110270,"'RS1110270',","RS1110270,",8/6/09,2009,8,6,1,270,60,37,0.083,0.047,0.172,0.286,-23.976,HR3435,Bill Passed,A bill making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program.,On Passage of the Bill,NA,Making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program.,7,707,7,707
408,44905,111,2,295,RS1110295,"'RS1110295',","RS1110295,",9/24/09,2009,9,24,1,295,57,41,-0.034,-0.004,0.668,0.543,-4.786,HR2996,Motion to Table Agreed to,"To ensure that the Assistant to the President for Energy and Climate Change (commonly known as the """"""""""""""""White House Climate Change Czar"""""""""""""""") is not directing actions of departments and agencies funded by this Act.",On the Motion to Table,NA,"To ensure that the Assistant to the President for Energy and Climate Change (commonly known as the """"""""""""""""White House Climate Change Czar"""""""""""""""") is not directing actions of departments and agencies funded by this Act.",7,705,7,705
409,46171,111,2,449,RS1110449,"'RS1110449',","RS1110449,",3/16/10,2010,3,16,2,52,41,57,-0.313,0.95,-0.301,-0.505,-19.885,HR1586,Motion Rejected,To clarify application requirements relating to the coastal impact assistance program.,On the Motion,NA,To clarify application requirements relating to the coastal impact assistance program.,7,710,7,701
410,46280,111,2,570,RS1110570,"'RS1110570',","RS1110570,",5/27/10,2010,5,27,2,173,60,37,-0.261,-0.003,-0.354,-0.319,-23.14,HR4899,Amendment Agreed to,To prohibit the imposition of fines and liability under certain final rules of the Environmental Protection Agency.,On the Amendment,NA,To prohibit the imposition of fines and liability under certain final rules of the Environmental Protection Agency.,7,700,7,700
411,46289,111,2,581,RS1110581,"'RS1110581',","RS1110581,",6/10/10,2010,6,10,2,184,47,53,-0.091,-0.293,-0.627,-0.495,-11.566,SJRES26,Motion to Proceed Rejected,A joint resolution disapproving a rule submitted by the Environmental Protection Agency relating to the endangerment finding and the cause or contribute findings for greenhouse gases under section 202(a) of the Clean Air Act.,On the Motion to Proceed,NA,A joint resolution disapproving a rule submitted by the Environmental Protection Agency relating to the endangerment finding and the cause or contribute findings for greenhouse gases under section 202(a) of the Clean Air Act.,7,705,7,705
412,46291,111,2,585,RS1110585,"'RS1110585',","RS1110585,",6/15/10,2010,6,15,2,188,48,49,-0.115,-0.354,-0.25,-0.067,-21.455,HR4213,Amendment Rejected,To ensure that any new revenues to the Oil Spill Liability Trust Fund will be used for the purposes of the fund and not used as a budget gimmick to offset deficit spending.,On the Amendment,NA,To ensure that any new revenues to the Oil Spill Liability Trust Fund will be used for the purposes of the fund and not used as a budget gimmick to offset deficit spending.,7,710,7,701
413,47167,112,2,181,RS1120181,"'RS1120181',","RS1120181,",10/20/11,2011,10,20,1,181,58,41,0.388,0.689,0.345,-0.436,-15.544,HR2112,Amendment Agreed to,To increase funding for the emergency conservation program and the emergency watershed protection program.,On the Amendment,NA,To increase funding for the emergency conservation program and the emergency watershed protection program.,7,711,7,711
414,47186,112,2,201,RS1120201,"'RS1120201',","RS1120201,",11/10/11,2011,11,10,1,201,41,56,-0.026,0.355,-0.55,-1.222,-6.976,SJRES27,Motion to Proceed Rejected,A joint resolution disapproving a rule submitted by the Environmental Protection Agency relating to the mitigation by States of cross-border air pollution under the Clean Air Act.,On the Motion to Proceed,NA,A joint resolution disapproving a rule submitted by the Environmental Protection Agency relating to the mitigation by States of cross-border air pollution under the Clean Air Act.,7,705,7,705
415,47238,112,2,51,RS1120051,"'RS1120051',","RS1120051,",4/6/11,2011,4,6,1,51,7,93,-0.985,0.166,1.605,-2.625,-20.782,S493,Amendment Rejected,To prohibit the regulation of greenhouse gases from certain sources.,On the Amendment,NA,To prohibit the regulation of greenhouse gases from certain sources.,7,705,7,705
416,47239,112,2,52,RS1120052,"'RS1120052',","RS1120052,",4/6/11,2011,4,6,1,52,7,93,-0.957,0.291,1.613,-2.689,-19.43,S493,Amendment Rejected,"To suspend, for 2 years, any Environmental Protection Agency enforcement of greenhouse gas regulations, to exempt American agriculture from greenhouse gas regulations, and to increase the number of companies eligible to participate in the successful Advanced Energy Manufacturing Tax Credit Program.",On the Amendment,NA,"To suspend, for 2 years, any Environmental Protection Agency enforcement of greenhouse gas regulations, to exempt American agriculture from greenhouse gas regulations, and to increase the number of companies eligible to participate in the successful Advan",7,705,7,705
417,47240,112,2,53,RS1120053,"'RS1120053',","RS1120053,",4/6/11,2011,4,6,1,53,12,88,-0.066,0.672,0.048,-0.427,-33.542,S493,Amendment Rejected,"To suspend, until the end of the 2-year period beginning on the date of enactment of this Act, any Environmental Protection Agency action under the Clean Air Act with respect to carbon dioxide or methane pursuant to certain proceedings, other than with respect to motor vehicle emissions.",On the Amendment,NA,"To suspend, until the end of the 2-year period beginning on the date of enactment of this Act, any Environmental Protection Agency action under the Clean Air Act with respect to carbon dioxide or methane pursuant to certain proceedings, other than with re",7,705,7,705
418,47241,112,2,54,RS1120054,"'RS1120054',","RS1120054,",4/6/11,2011,4,6,1,54,50,50,0.037,-0.354,-0.65,-0.935,-5.722,S493,Amendment Rejected,"To prohibit the Administrator of the Environmental Protection Agency from promulgating any regulation concerning, taking action relating to, or taking into consideration the emission of a greenhouse gas to address climate change.",On the Amendment,NA,"To prohibit the Administrator of the Environmental Protection Agency from promulgating any regulation concerning, taking action relating to, or taking into consideration the emission of a greenhouse gas to address climate change.",7,705,7,705
419,48295,112,2,265,RS1120265,"'RS1120265',","RS1120265,",3/8/12,2012,3,8,2,30,52,46,-0.069,-0.172,-1.28,-1.096,-18.762,S1813,Amendment Rejected,"To provide additional time for the Administrator of the Environmental Protection Agency to issue achievable standards for industrial, commercial, and institutional boilers, process heaters, and incinerators.",On the Amendment,NA,"To provide additional time for the Administrator of the Environmental Protection Agency to issue achievable standards for industrial, commercial, and institutional boilers, process heaters, and incinerators.",7,700,7,700
420,48297,112,2,267,RS1120267,"'RS1120267',","RS1120267,",3/8/12,2012,3,8,2,32,76,22,0.354,-0.287,0.929,-1.715,-21.052,S1813,Amendment Agreed to,"To provide for the restoration of the natural resources, ecosystems, fisheries, marine and wildlife habitats, beaches, and coastal wetlands of Gulf Coast States and to provide funding for the Land and Water Conservation Fund.",On the Amendment,NA,"To provide for the restoration of the natural resources, ecosystems, fisheries, marine and wildlife habitats, beaches, and coastal wetlands of Gulf Coast States and to provide funding for the Land and Water Conservation Fund.",7,700,7,700
421,48311,112,2,281,RS1120281,"'RS1120281',","RS1120281,",3/14/12,2012,3,14,2,46,76,20,0.062,-0.998,0.134,-0.333,-31.757,S1813,Amendment Agreed to,"To express the sense of the Senate that Federal agencies should ensure that all applicable environmental reviews, approvals, licensing, and permit requirements under Federal law are completed on an expeditious basis after a disaster or emergency.",On the Amendment,NA,"To express the sense of the Senate that Federal agencies should ensure that all applicable environmental reviews, approvals, licensing, and permit requirements under Federal law are completed on an expeditious basis after a disaster or emergency.",7,700,7,700
422,48384,112,2,374,RS1120374,"'RS1120374',","RS1120374,",6/20/12,2012,6,20,2,139,46,53,-0.044,0.157,-0.265,-0.624,-15.592,SJRES37,Motion to Proceed Rejected,A joint resolution to disapprove a rule promulgated by the Administrator of the Environmental Protection Agency relating to emission standards for certain steam generating units.,On the Motion to Proceed,NA,A joint resolution to disapprove a rule promulgated by the Administrator of the Environmental Protection Agency relating to emission standards for certain steam generating units.,7,705,7,705
423,48393,112,2,383,RS1120383,"'RS1120383',","RS1120383,",6/20/12,2012,6,20,2,148,15,84,0.469,-0.202,-0.696,2.22,-17.334,S3240,Amendment Rejected,To repeal the conservation stewardship program and the conservation reserve program.,On the Amendment,NA,To repeal the conservation stewardship program and the conservation reserve program.,7,711,7,711
424,48400,112,2,390,RS1120390,"'RS1120390',","RS1120390,",6/20/12,2012,6,20,2,155,52,47,0.335,-0.421,0.09,0.281,-51.481,S3240,Amendment Agreed to,To establish highly erodible land and wetland conservation compliance requirements for the Federal crop insurance program.,On the Amendment,NA,To establish highly erodible land and wetland conservation compliance requirements for the Federal crop insurance program.,7,711,7,711
425,48469,112,2,480,RS1120480,"'RS1120480',","RS1120480,",12/28/12,2012,12,28,2,245,46,49,0,-0.487,-1.38,0.43,-12.258,HR1,Amendment Rejected,To strike funding for the emergency forest restoration program.,On the Amendment,NA,To strike funding for the emergency forest restoration program.,7,709,7,709
426,49185,113,2,116,RS1130116,"'RS1130116',","RS1130116,",5/8/13,2013,5,8,1,116,67,32,0.413,-0.896,1.235,0.524,-19.656,S601,Amendment Agreed to,"To create the National Endowment for the Oceans to promote the protection and conservation of United States ocean, coastal, and Great Lakes ecosystems.",On the Amendment,NA,"To create the National Endowment for the Oceans to promote the protection and conservation of United States ocean, coastal, and Great Lakes ecosystems.",7,710,7,701
427,49186,113,2,117,RS1130117,"'RS1130117',","RS1130117,",5/8/13,2013,5,8,1,117,95,0,0,0,0,0,0,S601,Amendment Agreed to,To provide a multiagency effort to slow the spread of Asian carp in the Upper Mississippi and Ohio River basins and tributaries.,On the Amendment,NA,To provide a multiagency effort to slow the spread of Asian carp in the Upper Mississippi and Ohio River basins and tributaries.,7,710,7,701
428,49189,113,2,121,RS1130121,"'RS1130121',","RS1130121,",5/15/13,2013,5,15,1,121,43,53,0.046,-0.183,-0.132,0.228,-34.93,S601,Amendment Rejected,To stop Federal subsidies for ongoing beach renourishment from being extended to 65 years.,On the Amendment,NA,To stop Federal subsidies for ongoing beach renourishment from being extended to 65 years.,7,710,7,701
