group,congress,chamber,icpsr,bioname,party_code,state_abbrev,district_code,coord1D,correctYea,wrongYea,correctNay,wrongNay,GMP,CC,se1D
7,108,House,20144,"CANTOR, Eric",R,VA,7,0.8166278,14,0,22,1,0.881821692,0.972972973,0
7,109,House,20144,"CANTOR, Eric",R,VA,7,0.8166278,14,0,22,1,0.881821692,0.972972973,0
7,107,House,20145,"LARSEN, Richard Ray (Rick)",D,WA,2,0.220892519,20,3,14,1,0.704744697,0.894736842,0
7,108,House,20145,"LARSEN, Richard Ray (Rick)",D,WA,2,0.220892519,20,3,14,1,0.704744697,0.894736842,0
7,109,House,20145,"LARSEN, Richard Ray (Rick)",D,WA,2,0.220892519,20,3,14,1,0.704744697,0.894736842,0
7,107,House,20146,"CAPITO, Shelley Moore",R,WV,2,0.62727505,15,0,19,4,0.778320074,0.894736842,0
7,108,House,20146,"CAPITO, Shelley Moore",R,WV,2,0.62727505,15,0,19,4,0.778320074,0.894736842,0
7,109,House,20146,"CAPITO, Shelley Moore",R,WV,2,0.62727505,15,0,19,4,0.778320074,0.894736842,0
7,107,House,20143,"FORBES, J. Randy",R,VA,4,0.678290904,15,0,22,1,0.86204344,0.973684211,0
7,108,House,20143,"FORBES, J. Randy",R,VA,4,0.678290904,15,0,22,1,0.86204344,0.973684211,0
7,109,House,20143,"FORBES, J. Randy",R,VA,4,0.678290904,15,0,22,1,0.86204344,0.973684211,0
7,107,House,20101,"BOOZMAN, John",R,AR,3,0.814325631,12,0,16,0,0.943358481,1,0
7,108,House,20101,"BOOZMAN, John",R,AR,3,0.814325631,12,0,16,0,0.943358481,1,0
7,109,House,20101,"BOOZMAN, John",R,AR,3,0.814325631,12,0,16,0,0.943358481,1,0
7,107,House,20110,"MILLER, Jefferson B. (Jeff)",R,FL,1,1,10,3,13,1,0.865775526,0.851851852,0
7,108,House,20110,"MILLER, Jefferson B. (Jeff)",R,FL,1,1,10,3,13,1,0.865775526,0.851851852,0
7,109,House,20110,"MILLER, Jefferson B. (Jeff)",R,FL,1,1,10,3,13,1,0.865775526,0.851851852,0
7,107,House,20119,"LYNCH, Stephen F.",D,MA,9,0.225148976,14,2,8,4,0.653614879,0.785714286,0
7,108,House,20119,"LYNCH, Stephen F.",D,MA,9,0.225148976,14,2,8,4,0.653614879,0.785714286,0
7,109,House,20119,"LYNCH, Stephen F.",D,MA,9,0.225148976,14,2,8,4,0.653614879,0.785714286,0
7,107,House,20131,"SULLIVAN, John",R,OK,1,0.680609584,12,0,13,1,0.859271705,0.961538462,0
7,108,House,20131,"SULLIVAN, John",R,OK,1,0.680609584,12,0,13,1,0.859271705,0.961538462,0
7,109,House,20131,"SULLIVAN, John",R,OK,1,0.680609584,12,0,13,1,0.859271705,0.961538462,0
7,107,House,20138,"WILSON, Addison Graves (Joe)",R,SC,2,0.814325631,12,0,16,0,0.943358481,1,0
7,108,House,20138,"WILSON, Addison Graves (Joe)",R,SC,2,0.814325631,12,0,16,0,0.943358481,1,0
7,109,House,20138,"WILSON, Addison Graves (Joe)",R,SC,2,0.814325631,12,0,16,0,0.943358481,1,0
7,107,House,89767,"GOODE, Virgil H., Jr.",R,VA,5,0.81135416,10,0,15,0,0.938835025,1,0
7,108,House,89767,"GOODE, Virgil H., Jr.",R,VA,5,0.81135416,10,0,15,0,0.938835025,1,0
7,109,House,89767,"GOODE, Virgil H., Jr.",R,VA,5,0.81135416,10,0,15,0,0.938835025,1,0
7,108,House,20300,"BONNER, Jr., Josiah Robins (Jo)",R,AL,1,0.811320007,10,0,15,0,0.938835025,1,0
7,109,House,20300,"BONNER, Jr., Josiah Robins (Jo)",R,AL,1,0.811320007,10,0,15,0,0.938835025,1,0
7,108,House,20301,"ROGERS, Mike Dennis",R,AL,3,0.86721915,10,0,14,1,0.929973125,0.96,0
7,109,House,20301,"ROGERS, Mike Dennis",R,AL,3,0.86721915,10,0,14,1,0.929973125,0.96,0
7,108,House,20302,"DAVIS, Artur",D,AL,7,0.362491459,12,3,7,3,0.586838007,0.76,0
7,109,House,20302,"DAVIS, Artur",D,AL,7,0.362491459,12,3,7,3,0.586838007,0.76,0
7,108,House,20303,"RENZI, Rick",R,AZ,1,0.672277927,10,0,14,1,0.827073157,0.96,0
7,109,House,20303,"RENZI, Rick",R,AZ,1,0.672277927,10,0,14,1,0.827073157,0.96,0
7,108,House,20304,"FRANKS, Trent",R,AZ,2,0.982183695,9,2,12,1,0.840870798,0.875,0
7,109,House,20304,"FRANKS, Trent",R,AZ,2,0.982183695,9,2,12,1,0.840870798,0.875,0
7,108,House,20305,"GRIJALVA, Raúl M.",D,AZ,7,0.052393381,15,0,9,1,0.828145683,0.96,0
7,109,House,20305,"GRIJALVA, Raúl M.",D,AZ,7,0.052393381,15,0,9,1,0.828145683,0.96,0
7,108,House,20306,"CARDOZA, Dennis A.",D,CA,18,0.428632855,8,8,5,4,0.476169735,0.52,0
7,109,House,20306,"CARDOZA, Dennis A.",D,CA,18,0.428632855,8,8,5,4,0.476169735,0.52,0
7,108,House,20307,"NUNES, Devin",R,CA,21,0.698540926,9,1,15,0,0.825327694,0.96,0
7,109,House,20307,"NUNES, Devin",R,CA,21,0.698540926,9,1,15,0,0.825327694,0.96,0
7,108,House,20310,"SÁNCHEZ, Linda T.",D,CA,39,-0.19437997,14,1,10,0,0.927868247,0.96,0
7,109,House,20310,"SÁNCHEZ, Linda T.",D,CA,39,-0.19437997,14,1,10,0,0.927868247,0.96,0
7,108,House,20311,"MUSGRAVE, Marilyn N",R,CO,4,0.999145389,9,2,11,1,0.844876647,0.869565217,0
7,109,House,20311,"MUSGRAVE, Marilyn N",R,CO,4,0.999145389,9,2,11,1,0.844876647,0.869565217,0
7,108,House,20312,"BEAUPREZ, Bob",R,CO,7,0.805722237,8,0,15,0,0.935525715,1,0
7,109,House,20312,"BEAUPREZ, Bob",R,CO,7,0.805722237,8,0,15,0,0.935525715,1,0
7,108,House,20313,"BROWN-WAITE, Virginia (Ginny)",R,FL,5,0.667970002,10,0,13,2,0.82320559,0.92,0
7,109,House,20313,"BROWN-WAITE, Virginia (Ginny)",R,FL,5,0.667970002,10,0,13,2,0.82320559,0.92,0
7,108,House,20314,"HARRIS, Katherine",R,FL,13,0.698447347,7,0,12,3,0.736911356,0.863636364,0
7,109,House,20314,"HARRIS, Katherine",R,FL,13,0.698447347,7,0,12,3,0.736911356,0.863636364,0
7,108,House,20358,"MEEK, Kendrick B.",D,FL,17,0.217330515,11,3,11,0,0.767247379,0.88,0
7,109,House,20358,"MEEK, Kendrick B.",D,FL,17,0.217330515,11,3,11,0,0.767247379,0.88,0
7,108,House,20315,"FEENEY, Tom",R,FL,24,0.811354637,10,0,15,0,0.938835025,1,0
7,109,House,20315,"FEENEY, Tom",R,FL,24,0.811354637,10,0,15,0,0.938835025,1,0
7,108,House,20316,"DIAZ-BALART, Mario",R,FL,25,0.687453687,10,0,13,1,0.857914448,0.958333333,0
7,109,House,20316,"DIAZ-BALART, Mario",R,FL,25,0.687453687,10,0,13,1,0.857914448,0.958333333,0
7,108,House,20317,"MARSHALL, Jim",D,GA,3,0.39359954,10,6,5,4,0.577338398,0.6,0
7,109,House,20317,"MARSHALL, Jim",D,GA,3,0.39359954,10,6,5,4,0.577338398,0.6,0
7,108,House,20318,"MAJETTE, Denise L.",D,GA,4,NA,NA,NA,NA,NA,NA,NA,NA
7,108,House,20319,"GINGREY, Phil",R,GA,11,0.680328429,10,0,14,1,0.849892318,0.96,0
7,109,House,20319,"GINGREY, Phil",R,GA,11,0.680328429,10,0,14,1,0.849892318,0.96,0
7,108,House,20320,"BURNS, Max",R,GA,12,NA,NA,NA,NA,NA,NA,NA,NA
7,108,House,20321,"SCOTT, David",D,GA,13,0.40006718,10,5,6,4,0.582395852,0.64,0
7,109,House,20321,"SCOTT, David",D,GA,13,0.40006718,10,5,6,4,0.582395852,0.64,0
7,108,House,20322,"CASE, Ed",D,HI,2,0.203967214,12,2,7,2,0.701765597,0.826086957,0
7,109,House,20322,"CASE, Ed",D,HI,2,0.203967214,12,2,7,2,0.701765597,0.826086957,0
7,108,House,20323,"EMANUEL, Rahm",D,IL,5,-0.409887403,15,0,10,0,0.97414571,1,0
7,109,House,20323,"EMANUEL, Rahm",D,IL,5,-0.409887403,15,0,10,0,0.97414571,1,0
7,108,House,20324,"CHOCOLA, Chris",R,IN,2,0.72403872,10,0,12,3,0.68042624,0.88,0
7,109,House,20324,"CHOCOLA, Chris",R,IN,2,0.72403872,10,0,12,3,0.68042624,0.88,0
7,108,House,20325,"KING, Steve",R,IA,5,0.641276836,8,2,13,2,0.677705288,0.84,0
7,109,House,20325,"KING, Steve",R,IA,5,0.641276836,8,2,13,2,0.677705288,0.84,0
7,108,House,20327,"ALEXANDER, Rodney",D,LA,5,NA,NA,NA,NA,NA,NA,NA,NA
7,108,House,20328,"MICHAUD, Michael H.",D,ME,2,0.221731126,12,2,8,3,0.660398543,0.8,0
7,109,House,20328,"MICHAUD, Michael H.",D,ME,2,0.221731126,12,2,8,3,0.660398543,0.8,0
7,108,House,20329,"RUPPERSBERGER, C. A. (Dutch)",D,MD,2,-1,16,0,8,1,0.923042655,0.96,0
7,109,House,20329,"RUPPERSBERGER, C. A. (Dutch)",D,MD,2,-1,16,0,8,1,0.923042655,0.96,0
7,108,House,20330,"VAN HOLLEN, Christopher",D,MD,8,0.033974923,14,1,9,1,0.845748365,0.92,0
7,109,House,20330,"VAN HOLLEN, Christopher",D,MD,8,0.033974923,14,1,9,1,0.845748365,0.92,0
7,108,House,20331,"MILLER, Candice S.",R,MI,10,0.840464056,10,0,12,2,0.885655761,0.916666667,0
7,109,House,20331,"MILLER, Candice S.",R,MI,10,0.840464056,10,0,12,2,0.885655761,0.916666667,0
7,108,House,20332,"McCOTTER, Thaddeus George",R,MI,11,0.672277927,10,0,14,1,0.827073157,0.96,0
7,109,House,20332,"McCOTTER, Thaddeus George",R,MI,11,0.672277927,10,0,14,1,0.827073157,0.96,0
7,108,House,20333,"KLINE, John",R,MN,2,0.784802556,10,0,14,1,0.901270926,0.96,0
7,109,House,20333,"KLINE, John",R,MN,2,0.784802556,10,0,14,1,0.901270926,0.96,0
7,108,House,20334,"PORTER, Jon C.",R,NV,3,0.64040494,10,0,12,3,0.740480602,0.88,0
7,109,House,20334,"PORTER, Jon C.",R,NV,3,0.64040494,10,0,12,3,0.740480602,0.88,0
7,108,House,20335,"BRADLEY, Jeb",R,NH,1,0.43086949,11,4,4,6,0.509980381,0.6,0
7,109,House,20335,"BRADLEY, Jeb",R,NH,1,0.43086949,11,4,4,6,0.509980381,0.6,0
7,108,House,20336,"GARRETT, Scott",R,NJ,5,0.698540926,9,1,15,0,0.825327694,0.96,0
7,109,House,20336,"GARRETT, Scott",R,NJ,5,0.698540926,9,1,15,0,0.825327694,0.96,0
7,108,House,20337,"PEARCE, Stevan",R,NM,2,0.837008357,10,0,14,1,0.893725157,0.96,0
7,109,House,20337,"PEARCE, Stevan",R,NM,2,0.837008357,10,0,14,1,0.893725157,0.96,0
7,108,House,20338,"BISHOP, Timothy H.",D,NY,1,-0.405737072,15,0,8,0,0.972222567,1,0
7,109,House,20338,"BISHOP, Timothy H.",D,NY,1,-0.405737072,15,0,8,0,0.972222567,1,0
7,108,House,20339,"BALLANCE, Frank W., Jr.",D,NC,1,NA,NA,NA,NA,NA,NA,NA,NA
7,108,House,20341,"MILLER, Brad",D,NC,13,0.124399282,13,1,11,0,0.879353285,0.96,0
7,109,House,20341,"MILLER, Brad",D,NC,13,0.124399282,13,1,11,0,0.879353285,0.96,0
7,108,House,20342,"TURNER, Michael R.",R,OH,3,0.81135416,10,0,15,0,0.938835025,1,0
7,109,House,20342,"TURNER, Michael R.",R,OH,3,0.81135416,10,0,15,0,0.938835025,1,0
7,108,House,20343,"RYAN, Timothy J.",D,OH,17,-0.194387749,14,1,10,0,0.927868187,0.96,0
7,109,House,20343,"RYAN, Timothy J.",D,OH,17,-0.194387749,14,1,10,0,0.927868187,0.96,0
7,108,House,20344,"COLE, Tom",R,OK,4,0.680401146,10,0,14,1,0.854681909,0.96,0
7,109,House,20344,"COLE, Tom",R,OK,4,0.680401146,10,0,14,1,0.854681909,0.96,0
7,108,House,20345,"GERLACH, Jim",R,PA,6,0.369911283,10,4,3,6,0.52456218,0.565217391,0
7,109,House,20345,"GERLACH, Jim",R,PA,6,0.369911283,10,4,3,6,0.52456218,0.565217391,0
7,108,House,20346,"MURPHY, Timothy",R,PA,18,0.691155374,10,0,13,2,0.802214384,0.92,0
7,109,House,20346,"MURPHY, Timothy",R,PA,18,0.691155374,10,0,13,2,0.802214384,0.92,0
7,108,House,20347,"BARRETT, James Gresham",R,SC,3,0.811338305,10,0,15,0,0.938835025,1,0
7,109,House,20347,"BARRETT, James Gresham",R,SC,3,0.811338305,10,0,15,0,0.938835025,1,0
7,108,House,20348,"JANKLOW, William J.",R,SD,1,NA,NA,NA,NA,NA,NA,NA,NA
7,108,House,20350,"DAVIS, Lincoln",D,TN,4,0.38166815,10,6,7,2,0.567917049,0.68,0
7,109,House,20350,"DAVIS, Lincoln",D,TN,4,0.38166815,10,6,7,2,0.567917049,0.68,0
7,108,House,15019,"COOPER, James Hayes Shofner",D,TN,5,0.305823952,10,3,10,1,0.655987084,0.833333333,0
7,109,House,15019,"COOPER, James Hayes Shofner",D,TN,5,0.305823952,10,3,10,1,0.655987084,0.833333333,0
7,108,House,20351,"BLACKBURN, Marsha",R,TN,7,0.805119395,10,0,14,0,0.937460721,1,0
7,109,House,20351,"BLACKBURN, Marsha",R,TN,7,0.805119395,10,0,14,0,0.937460721,1,0
7,108,House,20352,"HENSARLING, Jeb",R,TX,5,1,9,2,13,1,0.856100559,0.88,0
7,109,House,20352,"HENSARLING, Jeb",R,TX,5,1,9,2,13,1,0.856100559,0.88,0
7,108,House,20354,"BELL, Chris",D,TX,25,NA,NA,NA,NA,NA,NA,NA,NA
7,108,House,20355,"BURGESS, Michael C.",R,TX,26,0.867103159,10,0,14,1,0.929973125,0.96,0
7,109,House,20355,"BURGESS, Michael C.",R,TX,26,0.867103159,10,0,14,1,0.929973125,0.96,0
7,108,House,20356,"CARTER, John R.",R,TX,31,0.811239779,10,0,15,0,0.938835025,1,0
7,109,House,20356,"CARTER, John R.",R,TX,31,0.811239779,10,0,15,0,0.938835025,1,0
7,108,House,20357,"BISHOP, Robert (Rob)",R,UT,1,0.831129909,10,0,12,3,0.770565689,0.88,0
7,109,House,20357,"BISHOP, Robert (Rob)",R,UT,1,0.831129909,10,0,12,3,0.770565689,0.88,0
7,108,House,20353,"NEUGEBAUER, Randy",R,TX,19,0.82309711,7,0,14,0,0.932224095,1,0
7,109,House,20353,"NEUGEBAUER, Randy",R,TX,19,0.82309711,7,0,14,0,0.932224095,1,0
7,108,House,20326,"CHANDLER, A. B. (Ben)",D,KY,6,-0.355864257,11,0,8,0,0.968826115,1,0
7,109,House,20326,"CHANDLER, A. B. (Ben)",D,KY,6,-0.355864257,11,0,8,0,0.968826115,1,0
7,108,House,94828,"HALL, Ralph Moody",R,TX,4,0.855780005,7,0,10,1,0.863239467,0.944444444,0
7,109,House,94828,"HALL, Ralph Moody",R,TX,4,0.855780005,7,0,10,1,0.863239467,0.944444444,0
7,108,House,20349,"HERSETH SANDLIN, Stephanie",D,SD,1,0.419165879,5,5,5,3,0.523018837,0.555555556,0
7,109,House,20349,"HERSETH SANDLIN, Stephanie",D,SD,1,0.419165879,5,5,5,3,0.523018837,0.555555556,0
7,109,House,14647,"LUNGREN, Daniel Edward",R,CA,3,0.85618186,5,0,12,0,0.924354434,1,0
7,109,House,20538,"MATSUI, Doris",D,CA,5,-1,11,0,6,0,0.937307894,1,0
7,109,House,20501,"COSTA, Jim",D,CA,20,0.44046554,6,4,5,2,0.549670756,0.647058824,0
7,109,House,20502,"SALAZAR, John",D,CO,3,0.445607871,7,3,3,4,0.457348883,0.588235294,0
7,109,House,20503,"MACK, Connie, IV",R,FL,14,1,6,0,11,0,0.946858108,1,0
7,109,House,20504,"WASSERMAN SCHULTZ, Debbie",D,FL,20,-0.355684608,10,0,7,0,0.96524775,1,0
7,109,House,20505,"PRICE, Tom",R,GA,6,1,6,0,10,1,0.865082622,0.941176471,0
7,109,House,20506,"WESTMORELAND, Lynn A.",R,GA,8,0.807112753,5,0,11,1,0.868206739,0.941176471,0
7,109,House,20507,"BARROW, John",D,GA,12,0.373735934,6,4,2,5,0.461051285,0.470588235,0
7,109,House,20508,"LIPINSKI, Daniel",D,IL,3,0.206005335,9,1,6,1,0.78036797,0.882352941,0
7,109,House,20509,"BEAN, Melissa L.",D,IL,8,0.142451987,10,0,5,2,0.695406318,0.882352941,0
7,109,House,20510,"SODREL, Michael E.",R,IN,9,0.856217384,5,0,12,0,0.924354374,1,0
7,109,House,20511,"DAVIS, Geoffrey C. (Geoff)",R,KY,4,0.856217265,5,0,12,0,0.924354374,1,0
7,109,House,20512,"JINDAL, Bobby",R,LA,1,0.634024739,5,0,9,3,0.604697645,0.823529412,0
7,109,House,20513,"MELANCON, Charles J.",D,LA,3,0.458531559,5,5,3,4,0.418750763,0.470588235,0
7,109,House,90327,"ALEXANDER, Rodney",R,LA,5,0.856217384,5,0,12,0,0.924354374,1,0
7,109,House,20514,"BOUSTANY, Charles W.",R,LA,7,0.845406771,3,0,12,0,0.916753709,1,0
7,109,House,20515,"SCHWARZ, John J. H. (Joe)",R,MI,7,0.432167619,7,3,4,3,0.556557775,0.647058824,0
7,109,House,20516,"CARNAHAN, Russ",D,MO,3,0.250576496,8,1,6,2,0.685032547,0.823529412,0
7,109,House,20517,"CLEAVER, Emanuel, II",D,MO,5,-0.07053557,8,1,7,0,0.900685728,0.9375,0
7,109,House,20518,"FORTENBERRY, Jeff",R,NE,1,1,6,0,9,2,0.817646384,0.882352941,0
7,109,House,20519,"HIGGINS, Brian",D,NY,27,-0.07582587,9,1,7,0,0.905878603,0.941176471,0
7,109,House,20520,"KUHL, John R. (Randy), Jr.",R,NY,29,0.652191699,5,0,10,2,0.771478951,0.882352941,0
7,108,House,20340,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",D,NC,1,0.156612933,9,1,7,0,0.756727576,0.941176471,0
7,109,House,20340,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",D,NC,1,0.156612933,9,1,7,0,0.756727576,0.941176471,0
7,109,House,20521,"FOXX, Virginia Ann",R,NC,5,0.842615843,5,0,11,0,0.921223521,1,0
7,109,House,20522,"McHENRY, Patrick T.",R,NC,10,0.85618186,5,0,12,0,0.924354434,1,0
7,109,House,20523,"BOREN, Daniel David",D,OK,2,0.543379009,5,0,7,5,0.515889585,0.705882353,0
7,109,House,20524,"FITZPATRICK, Michael G.",R,PA,8,0.390853554,9,2,3,2,0.574933171,0.75,0
7,109,House,20525,"SCHWARTZ, Allyson Y.",D,PA,13,0.160657987,9,1,6,1,0.675646365,0.882352941,0
7,109,House,20526,"DENT, Charles W.",R,PA,15,0.607292771,5,0,9,3,0.679702997,0.823529412,0
7,109,House,39300,"INGLIS, Robert Durden",R,SC,4,0.556668758,4,1,9,3,0.618066251,0.764705882,0
7,109,House,20527,"GOHMERT, Louie",R,TX,1,0.856226563,5,0,12,0,0.924354374,1,0
7,109,House,20528,"POE, Ted",R,TX,2,0.641741931,3,2,11,1,0.594071388,0.823529412,0
7,109,House,20529,"GREEN, Al",D,TX,9,0.132281959,10,0,6,1,0.79937309,0.941176471,0
7,109,House,20530,"McCAUL, Michael T.",R,TX,10,1,6,0,11,0,0.946858108,1,0
7,109,House,20531,"CONAWAY, K. Michael",R,TX,11,0.85618186,5,0,12,0,0.924354434,1,0
7,109,House,20532,"MARCHANT, Kenny",R,TX,24,0.85618186,5,0,12,0,0.924354434,1,0
7,109,House,20533,"CUELLAR, Henry",D,TX,28,0.492786407,6,3,6,2,0.524896145,0.705882353,0
7,109,House,20534,"DRAKE, Thelma D.",R,VA,2,0.85618186,5,0,12,0,0.924354434,1,0
7,109,House,20535,"McMORRIS RODGERS, Cathy",R,WA,5,0.856226563,5,0,12,0,0.924354374,1,0
7,109,House,20536,"REICHERT, David G.",R,WA,8,0.517388761,5,3,7,2,0.602018178,0.705882353,0
7,109,House,20537,"MOORE, Gwendolynne S. (Gwen)",D,WI,4,-1,11,0,5,0,0.933528602,1,0
7,109,House,20540,"SCHMIDT, Jean",R,OH,2,NA,NA,NA,NA,NA,NA,NA,NA
7,109,House,20539,"CAMPBELL, John (of California)",R,CA,48,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,99910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,110,House,20300,"BONNER, Jr., Josiah Robins (Jo)",R,AL,1,0.641107321,28,5,39,3,0.807916224,0.893333333,0
8,111,House,20300,"BONNER, Jr., Josiah Robins (Jo)",R,AL,1,0.641107321,28,5,39,3,0.807916224,0.893333333,0
8,110,House,29300,"EVERETT, Robert Terry",R,AL,2,0.622710466,16,5,16,1,0.678365469,0.842105263,0
8,110,House,20301,"ROGERS, Mike Dennis",R,AL,3,0.54153657,33,4,32,6,0.736909032,0.866666667,0
8,111,House,20301,"ROGERS, Mike Dennis",R,AL,3,0.54153657,33,4,32,6,0.736909032,0.866666667,0
8,110,House,29701,"ADERHOLT, Robert",R,AL,4,0.584301293,28,2,33,5,0.746943295,0.897058824,0
8,111,House,29701,"ADERHOLT, Robert",R,AL,4,0.584301293,28,2,33,5,0.746943295,0.897058824,0
8,110,House,29100,"CRAMER, Robert E. (Bud), Jr.",D,AL,5,-0.215572223,25,1,11,0,0.953056693,0.972972973,0
8,110,House,29301,"BACHUS, Spencer T., III",R,AL,6,0.547884226,26,5,31,4,0.766556978,0.863636364,0
8,111,House,29301,"BACHUS, Spencer T., III",R,AL,6,0.547884226,26,5,31,4,0.766556978,0.863636364,0
8,110,House,20302,"DAVIS, Artur",D,AL,7,-0.315468162,54,1,19,0,0.965163827,0.986486486,0
8,111,House,20302,"DAVIS, Artur",D,AL,7,-0.315468162,54,1,19,0,0.965163827,0.986486486,0
8,110,House,14066,"YOUNG, Donald Edwin",R,AK,1,0.562921226,24,8,32,3,0.595081687,0.835820896,0
8,111,House,14066,"YOUNG, Donald Edwin",R,AK,1,0.562921226,24,8,32,3,0.595081687,0.835820896,0
8,110,House,20303,"RENZI, Rick",R,AZ,1,0.445356756,23,4,12,1,0.776472509,0.875,0
8,110,House,20304,"FRANKS, Trent",R,AZ,2,1,20,0,56,0,0.965792537,1,0
8,111,House,20304,"FRANKS, Trent",R,AZ,2,1,20,0,56,0,0.965792537,1,0
8,110,House,29501,"SHADEGG, John B.",R,AZ,3,1,20,0,51,1,0.945501685,0.986111111,0
8,111,House,29501,"SHADEGG, John B.",R,AZ,3,1,20,0,51,1,0.945501685,0.986111111,0
8,110,House,29101,"PASTOR, Ed",D,AZ,4,-0.38325417,56,0,19,0,0.981998146,1,0
8,111,House,29101,"PASTOR, Ed",D,AZ,4,-0.38325417,56,0,19,0,0.981998146,1,0
8,110,House,20700,"MITCHELL, Harry E.",D,AZ,5,-0.092711791,51,3,16,4,0.763928771,0.905405405,0
8,111,House,20700,"MITCHELL, Harry E.",D,AZ,5,-0.092711791,51,3,16,4,0.763928771,0.905405405,0
8,110,House,20100,"FLAKE, Jeff",R,AZ,6,1,17,1,52,0,0.915363133,0.985714286,0
8,111,House,20100,"FLAKE, Jeff",R,AZ,6,1,17,1,52,0,0.915363133,0.985714286,0
8,110,House,20305,"GRIJALVA, Raúl M.",D,AZ,7,-0.356884032,53,1,16,1,0.926453292,0.971830986,0
8,111,House,20305,"GRIJALVA, Raúl M.",D,AZ,7,-0.356884032,53,1,16,1,0.926453292,0.971830986,0
8,110,House,20701,"GIFFORDS, Gabrielle",D,AZ,8,-0.163782164,54,2,16,3,0.84692502,0.933333333,0
8,111,House,20701,"GIFFORDS, Gabrielle",D,AZ,8,-0.163782164,54,2,16,3,0.84692502,0.933333333,0
8,110,House,29702,"BERRY, Robert Marion",D,AR,1,-0.126419246,50,2,16,2,0.864715636,0.942857143,0
8,111,House,29702,"BERRY, Robert Marion",D,AR,1,-0.126419246,50,2,16,2,0.864715636,0.942857143,0
8,110,House,29703,"SNYDER, Victor F.",D,AR,2,-0.169871077,54,3,19,0,0.851509631,0.960526316,0
8,111,House,29703,"SNYDER, Victor F.",D,AR,2,-0.169871077,54,3,19,0,0.851509631,0.960526316,0
8,110,House,20101,"BOOZMAN, John",R,AR,3,0.620572448,29,3,41,3,0.794959724,0.921052632,0
8,111,House,20101,"BOOZMAN, John",R,AR,3,0.620572448,29,3,41,3,0.794959724,0.921052632,0
8,110,House,20102,"ROSS, Michael Avery",D,AR,4,-0.075409569,51,5,19,1,0.82883656,0.921052632,0
8,111,House,20102,"ROSS, Michael Avery",D,AR,4,-0.075409569,51,5,19,1,0.82883656,0.921052632,0
8,110,House,29901,"THOMPSON, Michael",D,CA,1,-0.360983998,55,1,18,1,0.95215714,0.973333333,0
8,111,House,29901,"THOMPSON, Michael",D,CA,1,-0.360983998,55,1,18,1,0.95215714,0.973333333,0
8,110,House,15420,"HERGER, Walter William (Wally)",R,CA,2,0.829018056,23,1,46,4,0.882749319,0.932432432,0
8,111,House,15420,"HERGER, Walter William (Wally)",R,CA,2,0.829018056,23,1,46,4,0.882749319,0.932432432,0
8,110,House,14647,"LUNGREN, Daniel Edward",R,CA,3,0.668015957,29,3,38,3,0.782195151,0.917808219,0
8,111,House,14647,"LUNGREN, Daniel Edward",R,CA,3,0.668015957,29,3,38,3,0.782195151,0.917808219,0
8,110,House,29104,"DOOLITTLE, John Taylor",R,CA,4,0.567901731,17,3,17,1,0.727836072,0.894736842,0
8,110,House,20538,"MATSUI, Doris",D,CA,5,-0.383610487,57,0,19,0,0.982166827,1,0
8,111,House,20538,"MATSUI, Doris",D,CA,5,-0.383610487,57,0,19,0,0.982166827,1,0
8,110,House,29309,"WOOLSEY, Lynn C.",D,CA,6,-1,56,0,20,0,0.995821476,1,0
8,111,House,29309,"WOOLSEY, Lynn C.",D,CA,6,-1,56,0,20,0,0.995821476,1,0
8,110,House,14256,"MILLER, George",D,CA,7,-0.702642083,54,0,19,1,0.981963694,0.986486486,0
8,111,House,14256,"MILLER, George",D,CA,7,-0.702642083,54,0,19,1,0.981963694,0.986486486,0
8,110,House,15448,"PELOSI, Nancy",D,CA,8,NA,NA,NA,NA,NA,NA,NA,NA
8,111,House,15448,"PELOSI, Nancy",D,CA,8,NA,NA,NA,NA,NA,NA,NA,NA
8,110,House,29778,"LEE, Barbara",D,CA,9,-0.7027933,56,0,18,1,0.982199013,0.986666667,0
8,111,House,29778,"LEE, Barbara",D,CA,9,-0.7027933,56,0,18,1,0.982199013,0.986666667,0
8,110,House,29705,"TAUSCHER, Ellen O'Kane",D,CA,10,-0.326228976,32,0,13,0,0.980189264,1,0
8,111,House,29705,"TAUSCHER, Ellen O'Kane",D,CA,10,-0.326228976,32,0,13,0,0.980189264,1,0
8,110,House,20702,"McNERNEY, Jerry",D,CA,11,-0.137151137,55,0,16,3,0.885032654,0.959459459,0
8,111,House,20702,"McNERNEY, Jerry",D,CA,11,-0.137151137,55,0,16,3,0.885032654,0.959459459,0
8,110,House,14837,"LANTOS, Thomas Peter",D,CA,12,-0.404458076,14,0,8,1,0.926216424,0.956521739,0
8,110,House,14053,"STARK, Fortney Hillman (Pete), Jr.",D,CA,13,-0.906974912,51,1,19,0,0.977070272,0.985915493,0
8,111,House,14053,"STARK, Fortney Hillman (Pete), Jr.",D,CA,13,-0.906974912,51,1,19,0,0.977070272,0.985915493,0
8,110,House,29312,"ESHOO, Anna Georges",D,CA,14,-0.663705826,53,0,17,1,0.982381165,0.985915493,0
