congress,chamber,icpsr,adjust_d1,bioname,party_code,state_abbrev,district_code,d1,correctyea,wrongyea,correctnay,wrongnay,gmp,cc,se1d,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
115,"House",21500,.7337179,"PALMER, Gary James","R","AL",6,.6843502,40,0,37,0,.995879,1,0,.6457909,.3228954,.6843502,25,.7614754,-.1177429,1.09319
115,"House",15019,-.1427955,"COOPER, James Hayes Shofner","D","TN",5,-.2738455,37,3,37,1,.8681431,.948718,0,-.2244202,.0624223,-.2738455,25,-.0746882,-.1177429,1.09319
115,"House",20147,-.361054,"CLAY, William Lacy, Jr.","D","MO",1,-.5124435,37,0,40,0,.9834055,1,0,-.7638349,-.262857,-.5124435,25,-.4013613,-.1177429,1.09319
115,"House",20537,-.4862259,"MOORE, Gwendolynne S. (Gwen)","D","WI",4,-.6492802,37,0,39,0,.9862563,1,0,-.5221028,-.5517228,-.6492802,25,-.5963805,-.1177429,1.09319
115,"House",21348,.6542489,"MEADOWS, Mark","R","NC",11,.5974755,38,1,37,0,.9525837,.9868421,0,.7085313,.4558694,.5974755,25,.7163152,-.1177429,1.09319
115,"House",20762,-.7650329,"SPEIER, Karen Lorraine Jacqueline (Jackie)","D","CA",14,-.9540693,35,0,36,0,.9991386,1,0,-1,-.6089974,-.9540693,25,-.6580264,-.1177429,1.09319
115,"House",20729,.7335918,"SMITH, Adrian","R","NE",3,.6842124,40,0,36,0,.9958312,1,0,.7085156,.5110016,.6842124,25,.6871726,-.1177429,1.09319
115,"House",20351,.7322509,"BLACKBURN, Marsha","R","TN",7,.6827466,38,0,37,0,.9959819,1,0,.6098861,.638613,.6827466,25,.7292513,-.1177429,1.09319
115,"House",29729,-.8070482,"McGOVERN, James P.","D","MA",2,-1,38,0,40,0,.998436,1,0,-.7640732,-.6142873,-1,25,-.7043098,-.1177429,1.09319
115,"House",15446,.4547846,"UPTON, Frederick Stephen","R","MI",6,.3794232,37,0,39,1,.9300868,.987013,0,.3709331,.3777929,.3794232,25,.3936934,-.1177429,1.09319
115,"House",29541,.4570253,"FRELINGHUYSEN, Rodney P.","R","NJ",11,.3818726,38,0,39,1,.9078507,.9871795,0,.3605002,.2850623,.3818726,25,.3371828,-.1177429,1.09319
115,"House",20754,-.3600695,"TSONGAS, Nicola S. (Niki)","D","MA",3,-.5113673,35,0,37,0,.9827598,1,0,-.7651265,-.448458,-.5113673,25,-.4749145,-.1177429,1.09319
115,"House",20533,.0324407,"CUELLAR, Henry","D","TX",28,-.0822791,33,5,26,13,.6108106,.7662337,0,.0357632,.0431323,-.0822791,25,.0296771,-.1177429,1.09319
115,"House",20915,.7295327,"JENKINS, Lynn","R","KS",2,.6797751,39,0,34,0,.9962828,1,0,.5347981,.462105,.6797751,25,.660391,-.1177429,1.09319
115,"House",20709,.4734719,"BUCHANAN, Vernon G.","R","FL",16,.3998518,35,2,35,0,.9077574,.9722222,0,.2821809,.3245729,.3998518,25,.4512601,-.1177429,1.09319
115,"House",20329,-.3609371,"RUPPERSBERGER, C. A. (Dutch)","D","MD",2,-.5123158,37,0,39,0,.9831963,1,0,-.4034202,-.4647206,-.5123158,25,-.5227293,-.1177429,1.09319
115,"House",21509,.7314203,"WALTERS, Mimi","R","CA",45,.6818385,40,0,37,0,.9962512,1,0,.4663818,.2331909,.6818385,25,.6503657,-.1177429,1.09319
115,"House",21168,.3897896,"MEEHAN, Patrick","R","PA",7,.3083712,27,3,36,3,.8028482,.9130435,0,.222764,.2649193,.3083712,25,.4059115,-.1177429,1.09319
115,"House",21321,-.4866402,"FRANKEL, Lois","D","FL",21,-.6497331,37,2,38,0,.9107239,.974026,0,-.7655829,-.4176911,-.6497331,25,-.4991552,-.1177429,1.09319
115,"House",20723,-.4153971,"YARMUTH, John","D","KY",3,-.5718509,37,1,40,0,.9723575,.9871795,0,-.7541975,-.4227916,-.5718509,25,-.4559447,-.1177429,1.09319
115,"House",39301,-.3607519,"CLYBURN, James Enos","D","SC",6,-.5121133,37,0,37,0,.9828652,1,0,-.4401786,-.1639294,-.5121133,25,-.2674988,-.1177429,1.09319
115,"House",21521,.7337351,"YOUNG, David","R","IA",3,.6843691,41,0,37,0,.9959309,1,0,.509721,.2548605,.6843691,25,.671373,-.1177429,1.09319
115,"House",21335,-.3610336,"KENNEDY, Joseph P. III","D","MA",4,-.5124213,37,0,38,0,.982971,1,0,-.7646306,-.5709841,-.5124213,25,-.5706407,-.1177429,1.09319
115,"House",10713,-.7324942,"CONYERS, John, Jr.","D","MI",13,-.9184982,34,0,26,0,.9994611,1,0,-.5184296,-.4770062,-.9184982,25,-.5162787,-.1177429,1.09319
115,"House",21368,-.2621871,"KILMER, Derek","D","WA",6,-.4043632,39,0,39,0,.9843439,1,0,-.5615836,-.2869515,-.4043632,25,-.3811205,-.1177429,1.09319
115,"House",29546,.22127,"JONES, Walter Beaman, Jr.","R","NC",3,.1241473,40,4,13,13,.5513653,.7571428,0,.3043914,.3810959,.1241473,25,.4087604,-.1177429,1.09319
115,"House",20946,.5610212,"THOMPSON, Glenn","R","PA",5,.49556,40,1,37,0,.9745035,.9871795,0,.4690373,.413153,.49556,25,.6021361,-.1177429,1.09319
115,"House",39308,.7314203,"GOODLATTE, Robert William","R","VA",6,.6818385,40,0,37,0,.9962512,1,0,.5713933,.5648351,.6818385,25,.641839,-.1177429,1.09319
115,"House",21530,-.3610809,"LAWRENCE, Brenda L","D","MI",14,-.512473,37,0,40,0,.9834081,1,0,-.7652047,-.3826023,-.512473,25,-.4804359,-.1177429,1.09319
115,"House",21365,-.365103,"VEASEY, Marc","D","TX",33,-.5168698,37,1,39,1,.9030243,.974359,0,-.3169177,-.1880003,-.5168698,25,-.348064,-.1177429,1.09319
115,"House",21734,.7337351,"MARSHALL, Roger Wayne","R","KS",1,.6843691,41,0,37,0,.9959309,1,0,,0,.6843691,25,.716031,-.1177429,1.09319
115,"House",29932,.4729908,"WALDEN, Greg","R","OR",2,.3993259,38,0,40,0,.9527675,1,0,.4619745,.5482376,.3993259,25,.5479299,-.1177429,1.09319
115,"House",29143,.7311043,"JOHNSON, Sam","R","TX",3,.681493,33,0,32,0,.9954381,1,0,.6365113,.7625896,.681493,25,.8336438,-.1177429,1.09319
115,"House",20916,.7330209,"GUTHRIE, Brett","R","KY",2,.6835883,40,0,35,0,.9958729,1,0,.6111038,.4562258,.6835883,25,.6596776,-.1177429,1.09319
115,"House",21304,-.2258709,"BERA, Ami","D","CA",7,-.3646627,38,1,39,0,.9276806,.9871795,0,-.4003479,-.2315137,-.3646627,25,-.3426551,-.1177429,1.09319
115,"House",15612,-.3610754,"LOWEY, Nita M.","D","NY",17,-.512467,38,0,40,0,.9836162,1,0,-.6306648,-.4074331,-.512467,25,-.4861717,-.1177429,1.09319
115,"House",21341,-.3614381,"LUJAN GRISHAM, Michelle","D","NM",1,-.5128635,36,2,37,2,.8853205,.9480519,0,-.4406113,-.2227007,-.5128635,25,-.2822803,-.1177429,1.09319
115,"House",20759,.9089493,"SCALISE, Steve","R","LA",1,.8759114,26,0,21,0,.9984667,1,0,.5764021,.5511205,.8759114,25,.7569495,-.1177429,1.09319
115,"House",39305,-.3610593,"JOHNSON, Eddie Bernice","D","TX",30,-.5124493,38,0,38,0,.9831912,1,0,-.7651961,-.3020614,-.5124493,25,-.3893307,-.1177429,1.09319
115,"House",20130,1.02246,"TIBERI, Patrick (Pat)","R","OH",12,1,22,0,32,0,.9995328,1,0,.5236539,.5237236,1,25,.6211469,-.1177429,1.09319
115,"House",21180,.7275177,"BLACK, Diane","R","TN",6,.6775722,31,0,33,0,.9963648,1,0,.5357548,.437864,.6775722,25,.6801749,-.1177429,1.09319
115,"House",20357,.8030419,"BISHOP, Robert (Rob)","R","UT",1,.7601346,40,1,37,0,.944629,.9871795,0,.5840312,.6257921,.7601346,25,.736957,-.1177429,1.09319
115,"House",21555,.4808407,"COMSTOCK, Barbara J.","R","VA",10,.4079074,34,2,37,1,.9093594,.9594595,0,.4055116,.2027558,.4079074,25,.4930895,-.1177429,1.09319
115,"House",20305,-.7669095,"GRIJALVA, Raúl M.","D","AZ",3,-.9561207,38,0,39,0,.9990678,1,0,-.4015445,-.2864525,-.9561207,25,-.4566413,-.1177429,1.09319
115,"House",21732,-.1840893,"LAWSON, Alfred Jr.","D","FL",5,-.3189875,35,0,31,1,.9719458,.9850746,0,,0,-.3189875,25,-.3843352,-.1177429,1.09319
115,"House",29109,-.7256408,"DeLAURO, Rosa L.","D","CT",3,-.9110062,35,0,34,0,.9991182,1,0,-.629257,-.3881313,-.9110062,25,-.4139481,-.1177429,1.09319
115,"House",29127,.155589,"PETERSON, Collin Clark","D","MN",7,.0523455,27,13,25,10,.5261779,.6933333,0,.1330951,.2042205,.0523455,25,.2013744,-.1177429,1.09319
115,"House",20535,.7314203,"McMORRIS RODGERS, Cathy","R","WA",5,.6818385,40,0,37,0,.9962512,1,0,.5506478,.5129004,.6818385,25,.6173509,-.1177429,1.09319
115,"House",21542,.417493,"KATKO, John","R","NY",24,.3386563,33,3,36,3,.786718,.92,0,.2306294,.1153147,.3386563,25,.3676218,-.1177429,1.09319
115,"House",21364,1.02246,"WILLIAMS, Roger","R","TX",25,1,39,0,38,0,.9982185,1,0,.6193483,.4261314,1,25,.785394,-.1177429,1.09319
115,"House",20508,-.2621871,"LIPINSKI, Daniel","D","IL",3,-.4043632,39,0,39,0,.9843439,1,0,-.5595227,-.2301964,-.4043632,25,-.241709,-.1177429,1.09319
115,"House",20903,.7337351,"McCLINTOCK, Tom","R","CA",4,.6843691,41,0,37,0,.9959309,1,0,.647032,.644395,.6843691,25,.8587991,-.1177429,1.09319
115,"House",21545,-.3610754,"ADAMS, Alma","D","NC",12,-.512467,38,0,40,0,.9836162,1,0,-.560098,-.4846512,-.512467,25,-.5038143,-.1177429,1.09319
115,"House",20501,.0441479,"COSTA, Jim","D","CA",16,-.0694808,27,6,20,14,.6215982,.7014925,0,-.0091992,.1106768,-.0694808,25,.076867,-.1177429,1.09319
115,"House",21142,.7332249,"HUIZENGA, Bill","R","MI",2,.6838113,38,0,35,0,.9957001,1,0,.5673081,.4715187,.6838113,25,.6911687,-.1177429,1.09319
115,"House",29908,-.260787,"LARSON, John B.","D","CT",1,-.4028326,37,0,36,0,.9840343,1,0,-.7580281,-.2647678,-.4028326,25,-.3299836,-.1177429,1.09319
115,"House",29910,.4720175,"SIMPSON, Michael K.","R","ID",2,.398262,35,0,40,0,.9513313,1,0,.3353285,.5559396,.398262,25,.5669411,-.1177429,1.09319
115,"House",21331,.4720107,"BROOKS, Susan","R","IN",5,.3982546,37,0,40,0,.9534342,1,0,.4840875,.3412729,.3982546,25,.5293978,-.1177429,1.09319
115,"House",20748,-.3607622,"COHEN, Stephen","D","TN",9,-.5121246,38,0,39,0,.9834232,1,0,-.7652273,-.3518055,-.5121246,25,-.4082841,-.1177429,1.09319
115,"House",20316,.4346791,"DIAZ-BALART, Mario","R","FL",25,.357444,34,1,31,1,.9097185,.9701493,0,.3542379,.4257415,.357444,25,.4808842,-.1177429,1.09319
115,"House",15124,-.36009,"VISCLOSKY, Peter","D","IN",1,-.5113897,38,0,39,0,.9838521,1,0,-.4468714,-.0427689,-.5113897,25,-.1339177,-.1177429,1.09319
115,"House",21513,.7336325,"CARTER, Buddy","R","GA",1,.6842569,39,0,37,0,.9958258,1,0,.7085412,.3542706,.6842569,25,.7095813,-.1177429,1.09319
115,"House",20907,-.262091,"HIMES, James A.","D","CT",4,-.4042582,38,0,38,0,.9839527,1,0,-.765648,-.3350569,-.4042582,25,-.2566549,-.1177429,1.09319
115,"House",21502,-.8070482,"GALLEGO, Ruben","D","AZ",7,-1,35,0,39,0,.9983538,1,0,-.5615725,-.2807862,-1,25,-.5359142,-.1177429,1.09319
115,"House",21707,-.3447159,"BROWN, Anthony Gregory","D","MD",4,-.4945829,38,0,38,2,.9639316,.974359,0,,0,-.4945829,25,-.4381573,-.1177429,1.09319
115,"House",21178,.7337351,"FLEISCHMANN, Chuck","R","TN",3,.6843691,41,0,37,0,.9959309,1,0,.7086064,.481225,.6843691,25,.7242372,-.1177429,1.09319
115,"House",20924,.4422772,"PAULSEN, Erik","R","MN",3,.3657502,37,1,37,3,.8696849,.948718,0,.3391904,.316315,.3657502,25,.445758,-.1177429,1.09319
115,"House",29776,-.8070482,"MEEKS, Gregory W.","D","NY",5,-1,36,1,35,0,.9080952,.9861111,0,-.755446,-.2098912,-1,25,-.4338225,-.1177429,1.09319
115,"House",20948,.7337351,"OLSON, Pete","R","TX",22,.6843691,41,0,37,0,.9959309,1,0,.6541659,.5140272,.6843691,25,.7137177,-.1177429,1.09319
115,"House",31103,-.4861892,"PAYNE, Donald, Jr.","D","NJ",10,-.6492401,38,0,36,0,.9858983,1,0,-.7577733,-.4492605,-.6492401,25,-.5150826,-.1177429,1.09319
115,"House",21170,.5592744,"MARINO, Thomas A.","R","PA",10,.4936503,34,1,35,0,.9720984,.9857143,0,.4554721,.3836181,.4936503,25,.573087,-.1177429,1.09319
115,"House",21353,.4348318,"JOYCE, David","R","OH",14,.3576109,36,1,35,1,.8909377,.9726027,0,.3898385,.2846659,.3576109,25,.4979875,-.1177429,1.09319
115,"House",21752,.7277794,"HANDEL, Karen","R","GA",6,.6778583,25,0,19,0,.9935096,1,0,,0,.6778583,25,.7277794,-.1177429,1.09319
115,"House",21323,.7314203,"COLLINS, Doug","R","GA",9,.6818385,40,0,37,0,.9962512,1,0,1,.6385561,.6818385,25,.8721972,-.1177429,1.09319
115,"House",20738,.6543087,"JORDAN, Jim","R","OH",4,.5975409,39,1,37,0,.9531845,.987013,0,.7085412,.7075868,.5975409,25,.8609196,-.1177429,1.09319
115,"House",21528,.5606756,"TROTT, David A.","R","MI",11,.495182,40,1,34,0,.9736362,.9866667,0,.3978877,.1989438,.495182,25,.5308475,-.1177429,1.09319
115,"House",29778,-.8070482,"LEE, Barbara","D","CA",13,-1,38,0,40,0,.998436,1,0,-.7654671,-.4960973,-1,25,-.6588682,-.1177429,1.09319
115,"House",21309,-.2576109,"CÁRDENAS, Tony","D","CA",29,-.3993606,37,0,34,0,.983952,1,0,-.7635712,-.355086,-.3993606,25,-.4180899,-.1177429,1.09319
115,"House",21503,.5610212,"HILL, French","R","AR",2,.49556,40,1,37,0,.9745035,.9871795,0,.4724513,.2362256,.49556,25,.5894458,-.1177429,1.09319
115,"House",20725,.7337351,"WALBERG, Tim","R","MI",7,.6843691,41,0,37,0,.9959309,1,0,.5445867,.4877755,.6843691,25,.6783134,-.1177429,1.09319
115,"House",21184,.7302143,"FARENTHOLD, Blake","R","TX",27,.6805201,33,0,36,0,.9963532,1,0,.5765922,.4217676,.6805201,25,.6641902,-.1177429,1.09319
115,"House",21733,.7337351,"LEWIS, Jason Mark","R","MN",2,.6843691,41,0,37,0,.9959309,1,0,,0,.6843691,25,.7337351,-.1177429,1.09319
115,"House",20519,-.3073887,"HIGGINS, Brian","D","NY",26,-.4537772,38,0,39,0,.9895726,1,0,-.6306025,-.3171651,-.4537772,25,-.4001844,-.1177429,1.09319
115,"House",21315,-.1377869,"PETERS, Scott","D","CA",52,-.2683702,36,4,36,0,.8411584,.9473684,0,-.3340664,-.1771862,-.2683702,25,-.2947893,-.1177429,1.09319
115,"House",21164,.7322567,"RENACCI, Jim","R","OH",16,.6827528,40,0,37,0,.9960858,1,0,.4607689,.377054,.6827528,25,.62113,-.1177429,1.09319
115,"House",21745,.5204995,"SMUCKER, Lloyd K.","R","PA",16,.4512619,40,0,37,1,.9167019,.9871795,0,,0,.4512619,25,.5731978,-.1177429,1.09319
115,"House",21506,-.2621711,"AGUILAR, Peter Rey","D","CA",31,-.4043458,39,0,39,0,.9843439,1,0,-.4024328,-.2012164,-.4043458,25,-.373244,-.1177429,1.09319
115,"House",20708,-.3606416,"CASTOR, Kathy","D","FL",14,-.5119928,37,0,35,0,.9824138,1,0,-.7652009,-.48419,-.5119928,25,-.4978976,-.1177429,1.09319
115,"House",21189,.9587678,"DUFFY, Sean","R","WI",7,.9303726,35,0,35,0,.9985465,1,0,.5307156,.4049933,.9303726,25,.7225078,-.1177429,1.09319
115,"House",21165,.7337351,"GIBBS, Bob","R","OH",7,.6843691,41,0,37,0,.9959309,1,0,.628002,.4505039,.6843691,25,.7087688,-.1177429,1.09319
115,"House",20108,-.3609682,"DAVIS, Susan A.","D","CA",53,-.5123497,29,0,38,0,.9809763,1,0,-.5615836,-.3518557,-.5123497,25,-.4738651,-.1177429,1.09319
115,"House",21562,.7215543,"LaHOOD, Darin","R","IL",18,.6710531,40,0,36,0,.99626,1,0,.542231,.2711155,.6710531,25,.6858508,-.1177429,1.09319
115,"House",21564,.7337179,"DAVIDSON, Warren","R","OH",8,.6843503,40,0,36,0,.9958281,1,0,1,.5,.6843503,25,.8392117,-.1177429,1.09319
115,"House",21538,-.360752,"WATSON COLEMAN, Bonnie","D","NJ",12,-.5121133,37,0,37,0,.9828652,1,0,-.7652047,-.3826023,-.5121133,25,-.4810804,-.1177429,1.09319
115,"House",21554,-.36009,"BEYER, Donald Sternoff Jr.","D","VA",8,-.5113897,38,0,39,0,.9838521,1,0,-.7652414,-.3826207,-.5113897,25,-.4809276,-.1177429,1.09319
115,"House",21749,.7337351,"TENNEY, Claudia","R","NY",22,.6843691,41,0,37,0,.9959309,1,0,,0,.6843691,25,.6234784,-.1177429,1.09319
115,"House",21735,.3932548,"MAST, Brian Jeffery","R","FL",18,.3121594,35,3,34,6,.728112,.8846154,0,,0,.3121594,25,.4784479,-.1177429,1.09319
115,"House",21700,.7337351,"ARRINGTON, Jodey Cook","R","TX",19,.6843691,41,0,37,0,.9959309,1,0,,0,.6843691,25,.7322971,-.1177429,1.09319
115,"House",21737,.5611183,"MITCHELL, Paul","R","MI",10,.4956661,40,1,37,0,.9745035,.9871795,0,,0,.4956661,25,.6099557,-.1177429,1.09319
115,"House",20720,-.3033051,"LOEBSACK, Dave","D","IA",2,-.449313,38,1,37,2,.9166638,.9615384,0,-.3814631,-.2335141,-.449313,25,-.292228,-.1177429,1.09319
115,"House",21753,.6440177,"NORMAN, Ralph","R","SC",5,.5862909,24,1,19,0,.9209446,.9772727,0,,0,.5862909,25,1.079821,-.1177429,1.09319
115,"House",29312,-.3702005,"ESHOO, Anna Georges","D","CA",18,-.5224425,37,1,37,3,.9101641,.948718,0,-.76504,-.5308056,-.5224425,25,-.5712482,-.1177429,1.09319
115,"House",20518,.4545802,"FORTENBERRY, Jeff","R","NE",1,.3791996,38,0,38,1,.9296191,.987013,0,.3174172,.3956339,.3791996,25,.4468418,-.1177429,1.09319
115,"House",21342,-.8070482,"MENG, Grace","D","NY",6,-1,38,0,40,0,.998436,1,0,-.7639192,-.5706635,-1,25,-.6464272,-.1177429,1.09319
115,"House",21713,-.3610487,"DEMINGS, Valdez Butler","D","FL",10,-.5124377,38,0,39,0,.9834133,1,0,,0,-.5124377,25,-.4425514,-.1177429,1.09319
115,"House",20949,1.014604,"CHAFFETZ, Jason","R","UT",3,.9914122,16,0,18,0,.9997137,1,0,.5531989,.4950669,.9914122,25,.7586517,-.1177429,1.09319
115,"House",21306,-.2397765,"SWALWELL, Eric","D","CA",15,-.3798642,37,0,37,0,.9875658,1,0,-.4471131,-.3015592,-.3798642,25,-.3819652,-.1177429,1.09319
115,"House",21519,.4483247,"BOST, Mike","R","IL",12,.3723612,38,0,39,1,.9241943,.9871795,0,.4763407,.2381704,.3723612,25,.5646225,-.1177429,1.09319
115,"House",21109,.5584094,"DENHAM, Jeff","R","CA",10,.4927047,38,1,36,0,.9748973,.9866667,0,.4471513,.3521059,.4927047,25,.5429038,-.1177429,1.09319
115,"House",21710,.7330209,"CHENEY, Liz","R","WY",1,.6835883,40,0,35,0,.9958729,1,0,,0,.6835883,25,.7621578,-.1177429,1.09319
115,"House",21129,.5595663,"HULTGREN, Randy","R","IL",14,.4939694,38,1,37,0,.9572824,.9868421,0,.610916,.4390216,.4939694,25,.6309546,-.1177429,1.09319
115,"House",21148,.7337183,"PALAZZO, Steven","R","MS",4,.6843507,40,0,37,0,.9958789,1,0,.5701287,.5473353,.6843507,25,.7718404,-.1177429,1.09319
115,"House",29348,-.3759653,"GUTIÉRREZ, Luis V.","D","IL",4,-.5287444,36,1,36,1,.9097989,.972973,0,-.6202019,-.3077363,-.5287444,25,-.3685941,-.1177429,1.09319
115,"House",20134,.5594001,"SHUSTER, William (Bill)","R","PA",9,.4937878,34,1,36,0,.9543681,.9859155,0,.5426096,.59167,.4937878,25,.6247375,-.1177429,1.09319
115,"House",14066,.7307304,"YOUNG, Donald Edwin","R","AK",1,.6810843,37,0,36,0,.9960916,1,0,.4550548,.4900669,.6810843,25,.6125851,-.1177429,1.09319
115,"House",20119,-.3596845,"LYNCH, Stephen F.","D","MA",8,-.5109465,37,0,37,0,.9834863,1,0,-.5194939,-.1453357,-.5109465,25,-.3128321,-.1177429,1.09319
115,"House",20356,.9604586,"CARTER, John R.","R","TX",31,.9322209,40,0,37,0,.9986638,1,0,.5889384,.6072806,.9322209,25,.7295871,-.1177429,1.09319
115,"House",21721,.526365,"GARRETT, Thomas Alexander Jr.","R","VA",5,.4576742,32,1,33,0,.9361685,.9848485,0,,0,.4576742,25,.526365,-.1177429,1.09319
115,"House",20954,-.4150461,"QUIGLEY, Mike","D","IL",5,-.5714672,36,1,38,0,.9712833,.9866667,0,-.4900104,-.4335994,-.5714672,25,-.4938591,-.1177429,1.09319
115,"House",21177,.7300562,"NOEM, Kristi","R","SD",1,.6803473,39,0,37,0,.9964145,1,0,.5652464,.3778558,.6803473,25,.6242461,-.1177429,1.09319
115,"House",20705,-.8070482,"PERLMUTTER, Ed","D","CO",7,-1,37,0,39,0,.9987096,1,0,-.2918047,-.1593313,-1,25,-.337833,-.1177429,1.09319
115,"House",21124,-.3602098,"HANABUSA, Colleen","D","HI",1,-.5115207,38,0,37,0,.9832156,1,0,-.8576499,-.3575021,-.5115207,25,-.5214617,-.1177429,1.09319
115,"House",21162,.7337351,"JOHNSON, Bill","R","OH",6,.6843691,41,0,37,0,.9959309,1,0,.5292435,.447309,.6843691,25,.6757675,-.1177429,1.09319
115,"House",29550,.7337351,"CHABOT, Steve","R","OH",1,.6843691,41,0,37,0,.9959309,1,0,.6111037,.5870307,.6843691,25,.6682288,-.1177429,1.09319
115,"House",20910,.5228711,"ROONEY, Thomas J.","R","FL",17,.4538546,37,0,36,1,.9212401,.9864865,0,.5479347,.4460958,.4538546,25,.5911733,-.1177429,1.09319
115,"House",21717,.7337351,"FERGUSON, Anderson Drew IV","R","GA",3,.6843691,41,0,37,0,.9959309,1,0,,0,.6843691,25,.7721508,-.1177429,1.09319
115,"House",21520,.4721927,"BLUM, Rod","R","IA",1,.3984535,36,1,34,6,.7517442,.9090909,0,.4747888,.2373944,.3984535,25,.5202902,-.1177429,1.09319
115,"House",21143,.4199352,"AMASH, Justin","R","MI",3,.3413261,30,8,34,6,.5978193,.8205128,0,.5829224,.4333084,.3413261,25,.6308088,-.1177429,1.09319
115,"House",20529,-.3958735,"GREEN, Al","D","TX",9,-.5505078,37,1,38,2,.9510405,.9615384,0,-.4779813,-.1852419,-.5505078,25,-.3197775,-.1177429,1.09319
115,"House",21111,.4850772,"TIPTON, Scott","R","CO",3,.4125387,39,1,37,1,.9301142,.974359,0,.6930425,.4181285,.4125387,25,.5972494,-.1177429,1.09319
115,"House",29368,-.3610754,"THOMPSON, Bennie","D","MS",2,-.512467,38,0,40,0,.9836162,1,0,-.4293322,-.1891656,-.512467,25,-.2914143,-.1177429,1.09319
115,"House",20521,.7337351,"FOXX, Virginia Ann","R","NC",5,.6843691,41,0,37,0,.9959309,1,0,.5610778,.6959454,.6843691,25,.7838287,-.1177429,1.09319
115,"House",21370,-.8070482,"POCAN, Mark","D","WI",2,-1,37,0,38,0,.998499,1,0,-.7650443,-.5710428,-1,25,-.6477175,-.1177429,1.09319
115,"House",29760,.5593448,"BRADY, Kevin Patrick","R","TX",8,.4937273,39,1,36,0,.9744905,.9868421,0,.6442797,.6673656,.4937273,25,.7242763,-.1177429,1.09319
115,"House",15603,-.8070482,"ENGEL, Eliot Lance","D","NY",16,-1,38,0,40,0,.998436,1,0,-.419149,-.3749351,-1,25,-.4925962,-.1177429,1.09319
115,"House",21150,.7328693,"LONG, Billy","R","MO",7,.6834225,37,0,35,0,.9956967,1,0,1,.6835069,.6834225,25,.846112,-.1177429,1.09319
115,"House",21551,1.02246,"BABIN, Brian","R","TX",36,1,39,0,38,0,.9983256,1,0,.6538054,.3269027,1,25,.8127571,-.1177429,1.09319
115,"House",20756,.5923902,"WITTMAN, Robert J.","R","VA",1,.5298522,39,1,37,0,.9392707,.987013,0,.5767234,.4312246,.5298522,25,.6060145,-.1177429,1.09319
115,"House",29337,-.8070482,"HASTINGS, Alcee Lamar","D","FL",20,-1,37,1,38,0,.9287274,.9868421,0,-.729278,-.2958478,-1,25,-.4272634,-.1177429,1.09319
115,"House",21703,-.3602378,"BARRAGÁN, Nanette Diaz","D","CA",44,-.5115513,36,0,40,0,.9833395,1,0,,0,-.5115513,25,-.4433553,-.1177429,1.09319
115,"House",20703,.5610212,"MCCARTHY, Kevin","R","CA",23,.49556,40,1,37,0,.9745035,.9871795,0,.5146482,.4837791,.49556,25,.6453145,-.1177429,1.09319
115,"House",21723,-.1381445,"GOTTHEIMER, Josh S.","D","NJ",5,-.268761,36,3,35,1,.8896435,.9466667,0,,0,-.268761,25,-.0990417,-.1177429,1.09319
115,"House",21371,-.4862263,"KELLY, Robin L.","D","IL",2,-.6492807,38,0,39,0,.9864334,1,0,-.4392273,-.242323,-.6492807,25,-.4028243,-.1177429,1.09319
115,"House",29571,-.8070482,"DOGGETT, Lloyd Alton, II","D","TX",35,-1,38,0,38,0,.9984338,1,0,-.5908666,-.6968748,-1,25,-.7351564,-.1177429,1.09319
115,"House",14657,.7322567,"SENSENBRENNER, Frank James, Jr.","R","WI",5,.6827528,40,0,37,0,.9960858,1,0,.6179895,.5445951,.6827528,25,.6269223,-.1177429,1.09319
115,"House",21373,.7335934,"SMITH, Jason","R","MO",8,.6842141,39,0,37,0,.9958297,1,0,.6110896,.4108916,.6842141,25,.7151131,-.1177429,1.09319
115,"House",21558,.7308109,"JENKINS, Evan H.","R","WV",3,.6811723,36,0,36,0,.9964177,1,0,.5503736,.2751868,.6811723,25,.6884456,-.1177429,1.09319
115,"House",21504,-.8070482,"DESAULNIER, Mark James","D","CA",11,-1,38,0,40,0,.998436,1,0,-.7652047,-.3826023,-1,25,-.5949372,-.1177429,1.09319
115,"House",20932,-.3958735,"LUJÁN, Ben Ray","D","NM",3,-.5505078,37,1,38,2,.9510405,.9615384,0,-.4429223,-.5212291,-.5505078,25,-.5612075,-.1177429,1.09319
115,"House",21182,.7337351,"FLORES, Bill","R","TX",17,.6843691,41,0,37,0,.9959309,1,0,.5757947,.4080606,.6843691,25,.6644518,-.1177429,1.09319
115,"House",29106,-.8070482,"WATERS, Maxine","D","CA",43,-1,37,0,38,0,.9984123,1,0,-.9980057,-.4503095,-1,25,-.5448974,-.1177429,1.09319
115,"House",20340,-.1874873,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","D","NC",1,-.3227022,39,0,35,1,.9734827,.9866667,0,-.3532951,-.1305429,-.3227022,25,-.2730017,-.1177429,1.09319
115,"House",39304,-.0391279,"GREEN, Raymond Eugene (Gene)","D","TX",29,-.1605171,34,5,34,4,.7499903,.8831169,0,-.1993777,-.0071088,-.1605171,25,-.0265087,-.1177429,1.09319
115,"House",21706,-.2773852,"BLUNT ROCHESTER, Lisa","D","DE",1,-.4209777,38,1,38,1,.9538384,.974359,0,,0,-.4209777,25,-.4155966,-.1177429,1.09319
