congress,chamber,icpsr,adjust_d1,last_name,first_name,state,d1,district_code,party_code,bioguide_id,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
110,"House",20120,7.362985,"ROGERS","Mike","MI",10,8,200,"R000572",7,3.25,10,19,9.792757,2.160247,1.064752
110,"House",29546,23.79874,"JONES","Walter","NC",27.5,3,200,"J000255",50,16.92857,27.5,19,24.03414,2.160247,1.064752
110,"House",29735,-2.028873,"BLUNT","Roy","MO",0,7,200,"B000575",3,2.25,0,19,2.611762,2.160247,1.064752
110,"House",20522,-2.028873,"MCHENRY","Patrick","NC",0,10,200,"M001156",5.5,2.75,0,19,5.380581,2.160247,1.064752
110,"House",20113,4.075835,"PUTNAM","Adam","FL",6.5,12,200,"P000586",9.5,4.75,6.5,19,10.21974,2.160247,1.064752
110,"House",29350,7.362985,"BUYER","Stephen","IN",10,4,200,"B001203",0,6.0625,10,19,6.584245,2.160247,1.064752
110,"House",15438,85.785,"PRICE","David","NC",93.5,4,100,"P000523",93,75.6,93.5,19,86.26445,2.160247,1.064752
110,"House",29737,4.075835,"HULSHOF","Kenny","MO",6.5,9,200,"H000948",4,10.08333,6.5,19,11.25115,2.160247,1.064752
110,"House",29312,87.19378,"ESHOO","Anna","CA",95,14,100,"E000215",97,86.125,95,19,92.54548,2.160247,1.064752
110,"House",15072,83.43704,"TOWNS","Edolphus","NY",91,10,100,"T000326",63.5,69.96154,91,19,77.67882,2.160247,1.064752
110,"House",29519,14.87647,"SOUDER","Mark","IN",18,3,200,"S001143",0,8.571428,18,19,9.958686,2.160247,1.064752
110,"House",29769,89.54175,"KIND","Ron","WI",97.5,3,100,"K000188",96,73,97.5,19,84.93797,2.160247,1.064752
110,"House",39304,68.41006,"GREEN","Raymond","TX",75,29,100,"G000410",48.5,53,75,19,63.86542,2.160247,1.064752
110,"House",29576,34.59938,"DAVIS","Thomas","VA",39,11,200,"D000136",41.5,34.57143,39,19,38.71709,2.160247,1.064752
110,"House",20720,83.43704,"LOEBSACK","Dave","IA",91,2,100,"L000565",,0,91,19,84.47636,2.160247,1.064752
110,"House",20102,62.30536,"ROSS","Michael","AR",68.5,4,100,"R000573",37.5,29.625,68.5,19,44.4183,2.160247,1.064752
110,"House",29905,.3190911,"MILLER","Gary","CA",2.5,42,200,"M001139",0,1.8,2.5,19,4.574174,2.160247,1.064752
110,"House",20530,6.423799,"MCCAUL","Michael","TX",9,10,200,"M001157",8.5,4.25,9,19,9.239717,2.160247,1.064752
110,"House",20329,78.74111,"RUPPERSBERGER","C.","MD",86,2,100,"R000576",85,57.66667,86,19,82.0801,2.160247,1.064752
110,"House",20734,89.54175,"HALL","John","NY",97.5,19,100,"H001039",,0,97.5,19,89.23507,2.160247,1.064752
110,"House",14448,73.106,"RAHALL","Nick","WV",80,3,100,"R000011",87.5,61.71875,80,19,64.49298,2.160247,1.064752
110,"House",29396,70.75803,"HOLDEN","Thomas","PA",77.5,17,100,"H000712",50,47.625,77.5,19,55.34044,2.160247,1.064752
110,"House",29925,85.785,"CROWLEY","Joseph","NY",93.5,7,100,"C001038",96,76.1,93.5,19,89.5393,2.160247,1.064752
110,"House",29912,41.64327,"BIGGERT","Judy","IL",46.5,13,200,"B001232",27.5,22.4,46.5,19,29.9652,2.160247,1.064752
110,"House",29940,91.88971,"BALDWIN","Tammy","WI",100,2,100,"B001230",100,77.5,100,19,91.13741,2.160247,1.064752
110,"House",20528,.3190911,"POE","Ted","TX",2.5,2,200,"P000592",11.5,5.75,2.5,19,7.145445,2.160247,1.064752
110,"House",29926,83.43704,"WEINER","Anthony","NY",91,9,100,"W000792",94.5,77.1,91,19,87.73421,2.160247,1.064752
110,"House",29505,1.72787,"RADANOVICH","George","CA",4,19,200,"R000004",3,5.571429,4,19,6.542237,2.160247,1.064752
110,"House",20144,4.075835,"CANTOR","Eric","VA",6.5,7,200,"C001046",7,1.75,6.5,19,5.230195,2.160247,1.064752
110,"House",20519,82.49786,"HIGGINS","Brian","NY",90,27,100,"H001038",93,46.5,90,19,88.67829,2.160247,1.064752
110,"House",29541,59.95739,"FRELINGHUYSEN","Rodney","NJ",66,11,200,"F000372",50,45.07143,66,19,36.15809,2.160247,1.064752
110,"House",20143,.3190911,"FORBES","J.","VA",2.5,4,200,"F000445",7,3,2.5,19,6.583558,2.160247,1.064752
110,"House",29571,83.43704,"DOGGETT","Lloyd","TX",91,25,100,"D000399",97,83.78571,91,19,91.77916,2.160247,1.064752
110,"House",14451,70.75803,"SKELTON","Isaac","MO",77.5,4,100,"S000465",53,35.46875,77.5,19,40.47584,2.160247,1.064752
110,"House",29771,71.69721,"RODRIGUEZ","Ciro","TX",78.5,23,100,"R000568",64,54.6,78.5,19,67.68221,2.160247,1.064752
110,"House",13047,32.25141,"YOUNG","Charles","FL",36.5,10,200,"Y000031",36,27.47368,36.5,19,24.63689,2.160247,1.064752
110,"House",29585,85.785,"JACKSON","Jesse","IL",93.5,2,100,"J000283",93,82.14286,93.5,19,87.99947,2.160247,1.064752
110,"House",29313,83.43704,"FARR","Sam","CA",91,17,100,"F000030",100,83.625,91,19,90.66881,2.160247,1.064752
110,"House",20718,62.30536,"ELLSWORTH","Brad","IN",68.5,8,100,"E000289",,0,68.5,19,61.26773,2.160247,1.064752
110,"House",29559,83.43704,"FATTAH","Chaka","PA",91,2,100,"F000043",94.5,73.78571,91,19,82.31691,2.160247,1.064752
110,"House",29748,78.74111,"KUCINICH","Dennis","OH",86,10,100,"K000336",100,77.66666,86,19,86.93504,2.160247,1.064752
110,"House",20712,85.785,"JOHNSON","Hank","GA",93.5,4,100,"J000288",,0,93.5,19,89.18596,2.160247,1.064752
110,"House",20744,88.13297,"SESTAK","Joe","PA",96,7,100,"S001169",,0,96,19,86.92318,2.160247,1.064752
110,"House",29336,21.92037,"DIAZ-BALART","Lincoln","FL",25.5,21,200,"D000299",14,22.125,25.5,19,25.05183,2.160247,1.064752
110,"House",29774,89.54175,"CAPPS","Lois","CA",97.5,23,100,"C001036",97,77.25,97.5,19,90.13307,2.160247,1.064752
110,"House",20116,62.30536,"JOHNSON","Timothy","IL",68.5,15,200,"J000285",77.5,45.5,68.5,19,56.78104,2.160247,1.064752
110,"House",29127,66.0621,"PETERSON","Collin","MN",72.5,7,100,"P000258",33.5,33.44444,72.5,19,35.60303,2.160247,1.064752
110,"House",15010,69.34925,"BOUCHER","Frederick","VA",76,9,100,"B000657",61.5,57.88462,76,19,63.41494,2.160247,1.064752
110,"House",29317,81.08907,"ROYBAL-ALLARD","Lucille","CA",88.5,34,100,"R000486",94.5,82.375,88.5,19,89.8922,2.160247,1.064752
110,"House",15083,67.00129,"MOLLOHAN","Alan","WV",73.5,1,100,"M000844",57,36.61538,73.5,19,43.05409,2.160247,1.064752
110,"House",29553,34.59938,"LATOURETTE","Steven","OH",39,14,200,"L000553",22,20.78572,39,19,26.18847,2.160247,1.064752
110,"House",14644,8.771764,"LEWIS","Charles","CA",11.5,41,200,"L000274",3,12.66667,11.5,19,9.488222,2.160247,1.064752
110,"House",20507,53.85268,"BARROW","John","GA",59.5,12,100,"B001252",64,32,59.5,19,51.24024,2.160247,1.064752
110,"House",29549,2.667056,"MYRICK","Sue","NC",5,9,200,"M001134",3,6.071429,5,19,6.601021,2.160247,1.064752
110,"House",29938,89.54175,"BAIRD","Brian","WA",97.5,3,100,"B001229",88.5,71.6,97.5,19,85.5985,2.160247,1.064752
110,"House",20735,74.98437,"GILLIBRAND","Kirsten","NY",82,20,100,"G000555",,0,82,19,74.98437,2.160247,1.064752
110,"House",29149,89.54175,"MORAN","James","VA",97.5,8,100,"M000933",90.5,73.11111,97.5,19,83.64052,2.160247,1.064752
110,"House",29707,85.785,"SHERMAN","Brad","CA",93.5,27,100,"S000344",100,80.5,93.5,19,91.98721,2.160247,1.064752
110,"House",20738,.3190911,"JORDAN","Jim","OH",2.5,4,200,"J000289",,0,2.5,19,6.096685,2.160247,1.064752
110,"House",15124,77.80193,"VISCLOSKY","Peter","IN",85,1,100,"V000108",82,62.625,85,19,74.96712,2.160247,1.064752
110,"House",15446,39.7649,"UPTON","Frederick","MI",44.5,6,200,"U000031",28,33.63636,44.5,19,28.13339,2.160247,1.064752
110,"House",20129,91.88971,"ISRAEL","Steve","NY",100,2,100,"I000057",93,68.125,100,19,89.56623,2.160247,1.064752
110,"House",20540,6.423799,"SCHMIDT","Jean","OH",9,2,200,"S001164",4,2,9,19,8.465459,2.160247,1.064752
110,"House",20100,8.771764,"FLAKE","Jeff","AZ",11.5,6,200,"F000444",12.5,8.875,11.5,19,10.08277,2.160247,1.064752
110,"House",29123,91.88971,"OLVER","John","MA",100,1,100,"O000085",97,85.88889,100,19,92.6312,2.160247,1.064752
110,"House",20737,65.59251,"SHULER","Heath","NC",72,11,100,"S001171",,0,72,19,67.28428,2.160247,1.064752
110,"House",20137,4.075835,"BROWN","Henry","SC",6.5,1,200,"B001235",7,3.875,6.5,19,6.182215,2.160247,1.064752
110,"House",14413,85.785,"DICKS","Norman","WA",93.5,6,100,"D000327",83,62.3125,93.5,19,70.93302,2.160247,1.064752
110,"House",29356,26.1467,"BARTLETT","Roscoe","MD",30,6,200,"B000208",48.5,17.375,30,19,19.5049,2.160247,1.064752
110,"House",29760,-2.028873,"BRADY","Kevin","TX",0,8,200,"B000755",4,2.166667,0,19,5.368348,2.160247,1.064752
110,"House",29120,73.106,"JEFFERSON","William","LA",80,2,100,"J000070",50,57.33333,80,19,63.87313,2.160247,1.064752
110,"House",20302,78.74111,"DAVIS","Artur","AL",86,7,100,"D000602",53,38.33333,86,19,64.39938,2.160247,1.064752
110,"House",20762,81.55867,"SPEIER","Karen","CA",89,12,100,"S001175",,0,89,19,85.55995,2.160247,1.064752
110,"House",20123,.3190911,"AKIN","W.","MO",2.5,2,200,"A000358",4,2.25,2.5,19,4.509429,2.160247,1.064752
110,"House",14290,5.01502,"PAUL","Ronald","TX",7.5,14,200,"P000583",34.5,27.5,7.5,19,20.87048,2.160247,1.064752
110,"House",29301,7.362985,"BACHUS","Spencer","AL",10,6,200,"B000013",4,7.375,10,19,8.302656,2.160247,1.064752
110,"House",15444,85.785,"SLAUGHTER","Louise","NY",93.5,28,100,"S000480",90.5,86.04546,93.5,19,89.54854,2.160247,1.064752
110,"House",20704,.3190911,"LAMBORN","Doug","CO",2.5,5,200,"L000564",,0,2.5,19,5.944132,2.160247,1.064752
110,"House",20301,19.5724,"ROGERS","Mike","AL",23,3,200,"R000575",11.5,6.166667,23,19,10.74921,2.160247,1.064752
110,"House",20358,81.08907,"MEEK","Kendrick","FL",88.5,17,100,"M001148",90.5,61,88.5,19,83.20868,2.160247,1.064752
110,"House",20345,56.20065,"GERLACH","Jim","PA",62,6,200,"G000549",61.5,38,62,19,40.85069,2.160247,1.064752
110,"House",20753,-2.028873,"BROUN","Paul","GA",0,10,200,"B001262",,0,0,19,4.875252,2.160247,1.064752
110,"House",29315,6.423799,"MCKEON","Howard","CA",9,25,200,"M000508",7,6.75,9,19,7.600506,2.160247,1.064752
110,"House",15064,81.08907,"SPRATT","John","SC",88.5,5,100,"S000749",90.5,74.80769,88.5,19,80.32098,2.160247,1.064752
110,"House",20111,7.362985,"CRENSHAW","Ander","FL",10,4,200,"C001045",9.5,5,10,19,11.67856,2.160247,1.064752
110,"House",29587,85.785,"CUMMINGS","Elijah","MD",93.5,7,100,"C000984",91.5,79.92857,93.5,19,86.91109,2.160247,1.064752
110,"House",29539,80.14989,"LOBIONDO","Frank","NJ",87.5,2,200,"L000554",80.5,61.42857,87.5,19,58.7861,2.160247,1.064752
110,"House",20130,22.85955,"TIBERI","Patrick","OH",26.5,12,200,"T000462",7,6.625,26.5,19,12.8088,2.160247,1.064752
110,"House",20124,4.075835,"GRAVES","Samuel","MO",6.5,6,200,"G000546",4,2.25,6.5,19,7.268971,2.160247,1.064752
110,"House",29915,77.80193,"MOORE","Dennis","KS",85,3,100,"M001140",85,68.8,85,19,82.09419,2.160247,1.064752
110,"House",29567,9.71095,"WAMP","Zachary","TN",12.5,3,200,"W000119",5.5,8.857142,12.5,19,11.08902,2.160247,1.064752
110,"House",14837,73.106,"LANTOS","Thomas","CA",80,12,100,"L000090",93,79.60714,80,19,84.51235,2.160247,1.064752
110,"House",20311,7.362985,"MUSGRAVE","Marilyn","CO",10,4,200,"M001152",4,2.166667,10,19,7.237272,2.160247,1.064752
110,"House",20533,64.65332,"CUELLAR","Henry","TX",71,28,100,"C001063",20.5,10.25,71,19,43.80263,2.160247,1.064752
110,"House",15445,-2.028873,"SMITH","Lamar","TX",0,21,200,"S000583",8.5,7,0,19,6.619399,2.160247,1.064752
110,"House",29942,77.80193,"BACA","Joe","CA",85,43,100,"B001234",65.5,51.6,85,19,68.25598,2.160247,1.064752
110,"House",15033,83.43704,"LEVIN","Sander","MI",91,12,100,"L000263",94.5,77.88461,91,19,86.22255,2.160247,1.064752
110,"House",10713,77.80193,"CONYERS","John","MI",85,14,100,"C000714",94.5,74.31579,85,19,81.18634,2.160247,1.064752
110,"House",29731,80.14989,"DELAHUNT","Bill","MA",87.5,10,100,"D000210",85,75.16666,87.5,19,83.38364,2.160247,1.064752
110,"House",20727,91.88971,"ELLISON","Keith","MN",100,5,100,"E000288",,0,100,19,88.46239,2.160247,1.064752
110,"House",29309,85.785,"WOOLSEY","Lynn","CA",93.5,6,100,"W000738",100,83.5625,93.5,19,91.82381,2.160247,1.064752
110,"House",20334,37.41693,"PORTER","Jon","NV",42,3,200,"P000589",4,4.5,42,19,18.74185,2.160247,1.064752
110,"House",20743,71.69721,"ALTMIRE","Jason","PA",78.5,4,100,"A000362",,0,78.5,19,59.77528,2.160247,1.064752
110,"House",20725,.3190911,"WALBERG","Tim","MI",2.5,7,200,"W000798",,0,2.5,19,6.989645,2.160247,1.064752
110,"House",15410,89.54175,"DEFAZIO","Peter","OR",97.5,4,100,"D000191",91.5,80.36364,97.5,19,86.77538,2.160247,1.064752
110,"House",20338,91.88971,"BISHOP","Timothy","NY",100,1,100,"B001242",93,64.33334,100,19,89.99737,2.160247,1.064752
110,"House",20112,12.05891,"KELLER","Richard","FL",15,8,200,"K000361",17,8.625,15,19,13.37543,2.160247,1.064752
110,"House",20535,.3190911,"MCMORRIS RODGERS","Cathy","WA",2.5,5,200,"M001159",0,0,2.5,19,6.058025,2.160247,1.064752
110,"House",20701,78.74111,"GIFFORDS","Gabrielle","AZ",86,8,100,"G000554",,0,86,19,79.40613,2.160247,1.064752
110,"House",20115,72.6364,"KIRK","Mark","IL",79.5,10,200,"K000360",57,44.75,79.5,19,61.60614,2.160247,1.064752
110,"House",14066,13.46769,"YOUNG","Donald","AK",16.5,1,200,"Y000033",0,7.333333,16.5,19,5.411605,2.160247,1.064752
110,"House",20105,82.49786,"SOLIS","Hilda","CA",90,32,100,"S001153",97,74.25,90,19,90.4364,2.160247,1.064752
110,"House",20538,85.785,"MATSUI","Doris","CA",93.5,5,100,"M001163",97,48.5,93.5,19,90.52776,2.160247,1.064752
110,"House",29730,91.88971,"TIERNEY","John","MA",100,6,100,"T000266",100,81.83334,100,19,92.47652,2.160247,1.064752
110,"House",39301,78.74111,"CLYBURN","James","SC",86,6,100,"C000537",89,72.9375,86,19,81.15185,2.160247,1.064752
110,"House",29134,84.84582,"SERRANO","Jose","NY",92.5,16,100,"S000248",97,78.2,92.5,19,87.07124,2.160247,1.064752
110,"House",15451,-2.028873,"MCCRERY","James","LA",0,4,200,"M000388",0,7.227273,0,19,5.725623,2.160247,1.064752
110,"House",20537,89.54175,"MOORE","Gwendolynne","WI",97.5,4,100,"M001160",100,50,97.5,19,89.20882,2.160247,1.064752
110,"House",29763,63.71414,"HINOJOSA","Ruben","TX",70,15,100,"H000636",37.5,49.25,70,19,64.06087,2.160247,1.064752
110,"House",15603,81.08907,"ENGEL","Eliot","NY",88.5,17,100,"E000179",97,82.4,88.5,19,88.61758,2.160247,1.064752
110,"House",20713,83.43704,"HIRONO","Mazie","HI",91,2,100,"H001042",,0,91,19,86.88922,2.160247,1.064752
110,"House",29911,91.88971,"SCHAKOWSKY","Janice","IL",100,9,100,"S001145",94.5,76.9,100,19,91.76614,2.160247,1.064752
110,"House",15049,50.56553,"ORTIZ","Solomon","TX",56,27,100,"O000107",33,33.03846,56,19,37.72169,2.160247,1.064752
110,"House",20527,1.72787,"GOHMERT","Louie","TX",4,1,200,"G000552",3,1.5,4,19,7.173094,2.160247,1.064752
110,"House",29759,-2.028873,"SESSIONS","Pete","TX",0,32,200,"S000250",0,2.166667,0,19,4.935992,2.160247,1.064752
110,"House",15449,70.28844,"SHAYS","Christopher","CT",77,4,200,"S001144",85,83.09091,77,19,87.06663,2.160247,1.064752
110,"House",20742,1.72787,"FALLIN","Mary","OK",4,5,200,"F000453",,0,4,19,2.897704,2.160247,1.064752
110,"House",29919,89.54175,"CAPUANO","Michael","MA",97.5,8,100,"C001037",97,76.1,97.5,19,90.56121,2.160247,1.064752
110,"House",15612,89.54175,"LOWEY","Nita","NY",97.5,18,100,"L000480",97,82.4,97.5,19,90.11427,2.160247,1.064752
110,"House",14873,83.43704,"HOYER","Steny","MD",91,5,100,"H000874",91.5,69.03571,91,19,78.30352,2.160247,1.064752
110,"House",20705,80.14989,"PERLMUTTER","Ed","CO",87.5,7,100,"P000593",,0,87.5,19,80.73234,2.160247,1.064752
110,"House",15630,36.94734,"WALSH","James","NY",41.5,25,200,"W000099",40,36.25,41.5,19,37.99612,2.160247,1.064752
110,"House",20751,83.43704,"KAGEN","Steven","WI",91,8,100,"K000365",,0,91,19,79.29507,2.160247,1.064752
110,"House",29701,2.667056,"ADERHOLT","Robert","AL",5,4,200,"A000055",0,2.416667,5,19,5.662842,2.160247,1.064752
110,"House",2605,87.19378,"DINGELL","John","MI",95,15,100,"D000355",94.5,64.8421,95,19,71.67376,2.160247,1.064752
110,"House",20512,2.667056,"JINDAL","Bobby","LA",5,1,200,"J000287",7,3.5,5,19,6.394494,2.160247,1.064752
110,"House",20717,63.24454,"DONNELLY","Joe","IN",69.5,2,100,"D000607",,0,69.5,19,55.86104,2.160247,1.064752
110,"House",20525,89.54175,"SCHWARTZ","Allyson","PA",97.5,13,100,"S001162",97,48.5,97.5,19,87.13319,2.160247,1.064752
110,"House",20355,-2.028873,"BURGESS","Michael","TX",0,26,200,"B001248",4,2.166667,0,19,5.833346,2.160247,1.064752
110,"House",14435,89.54175,"MARKEY","Edward","MA",97.5,7,100,"M000133",100,85.40625,97.5,19,90.22294,2.160247,1.064752
110,"House",15092,7.362985,"COBLE","Howard","NC",10,6,200,"C000556",7,15.125,10,19,12.13328,2.160247,1.064752
110,"House",29914,77.80193,"HILL","Baron","IN",85,9,100,"H001030",93,49,85,19,69.6458,2.160247,1.064752
110,"House",15085,-2.028873,"BARTON","Joe","TX",0,6,200,"B000213",4,6.333333,0,19,6.188272,2.160247,1.064752
110,"House",20341,83.43704,"MILLER","Brad","NC",91,13,100,"M001154",93,63.5,91,19,88.7784,2.160247,1.064752
110,"House",20739,62.30536,"WILSON","Charlie","OH",68.5,6,100,"W000801",,0,68.5,19,65.95814,2.160247,1.064752
110,"House",20747,2.667056,"DAVIS","David","TN",5,1,200,"D000606",,0,5,19,2.667056,2.160247,1.064752
110,"House",29362,63.24454,"EHLERS","Vernon","MI",69.5,3,200,"E000092",62.5,50.625,69.5,19,56.35161,2.160247,1.064752
110,"House",20331,24.26833,"MILLER","Candice","MI",28,10,200,"M001150",14,7,28,19,15.31358,2.160247,1.064752
110,"House",29323,1.72787,"CALVERT","Ken","CA",4,44,200,"C000059",9.5,8.375,4,19,8.733804,2.160247,1.064752
110,"House",29137,-2.028873,"BOEHNER","John","OH",0,8,200,"B000589",0,1.944444,0,19,1.78328,2.160247,1.064752
110,"House",20134,7.362985,"SHUSTER","William","PA",10,9,200,"S001154",4,4.25,10,19,8.332693,2.160247,1.064752
110,"House",15454,91.88971,"PALLONE","Frank","NJ",100,6,100,"P000034",100,86.35,100,19,92.21538,2.160247,1.064752
110,"House",29908,80.14989,"LARSON","John","CT",87.5,1,100,"L000557",61,66.7,87.5,19,85.46873,2.160247,1.064752
110,"House",29907,2.667056,"TANCREDO","Thomas","CO",5,6,200,"T000458",9.5,9.6,5,19,11.61746,2.160247,1.064752
110,"House",20749,66.53169,"FOSTER","Bill","IL",73,14,100,"F000454",,0,73,19,82.31143,2.160247,1.064752
110,"House",20319,-2.028873,"GINGREY","Phil","GA",0,11,200,"G000550",3,1.833333,0,19,5.745258,2.160247,1.064752
110,"House",20756,19.5724,"WITTMAN","Robert","VA",23,1,200,"W000804",,0,23,19,16.00733,2.160247,1.064752
110,"House",20337,5.01502,"PEARCE","Stevan","NM",7.5,2,200,"P000588",0,.8333333,7.5,19,7.766714,2.160247,1.064752
110,"House",20532,.3190911,"MARCHANT","Kenny","TX",2.5,24,200,"M001158",4,2,2.5,19,5.741221,2.160247,1.064752
110,"House",15614,89.54175,"MCNULTY","Michael","NY",97.5,21,100,"M000590",97,72.95,97.5,19,80.51025,2.160247,1.064752
110,"House",20719,81.08907,"BRALEY","Bruce","IA",88.5,1,100,"B001259",,0,88.5,19,86.0423,2.160247,1.064752
110,"House",20307,-2.028873,"NUNES","Devin","CA",0,21,200,"N000181",0,.8333333,0,19,6.083241,2.160247,1.064752
110,"House",14265,76.39314,"OBERSTAR","James","MN",83.5,8,100,"O000006",75,67.52941,83.5,19,72.80747,2.160247,1.064752
110,"House",15245,67.00129,"ABERCROMBIE","Neil","HI",73.5,1,100,"A000014",71,76.2,73.5,19,81.71821,2.160247,1.064752
110,"House",20539,7.362985,"CAMPBELL","John","CA",10,48,200,"C001064",12.5,6.25,10,19,8.017784,2.160247,1.064752
110,"House",20700,81.08907,"MITCHELL","Harry","AZ",88.5,5,100,"M001167",,0,88.5,19,69.0317,2.160247,1.064752
110,"House",20511,1.72787,"DAVIS","Geoffrey","KY",4,4,200,"D000603",7,3.5,4,19,5.920407,2.160247,1.064752
110,"House",20501,69.34925,"COSTA","Jim","CA",76,20,100,"C001059",51.5,25.75,76,19,48.71041,2.160247,1.064752
110,"House",20716,81.08907,"HARE","Phil","IL",88.5,17,100,"H001040",,0,88.5,19,81.22676,2.160247,1.064752
110,"House",20534,6.423799,"DRAKE","Thelma","VA",9,2,200,"D000605",11.5,5.75,9,19,10.32099,2.160247,1.064752
110,"House",29778,89.54175,"LEE","Barbara","CA",97.5,9,100,"L000551",94.5,81.5,97.5,19,91.47781,2.160247,1.064752
110,"House",29338,-2.028873,"KINGSTON","Jack","GA",0,1,200,"K000220",11.5,11.8125,0,19,9.768386,2.160247,1.064752
110,"House",29773,22.85955,"FOSSELLA","Vito","NY",26.5,13,200,"F000440",14,20.08333,26.5,19,24.00606,2.160247,1.064752
110,"House",20344,1.72787,"COLE","Tom","OK",4,4,200,"C001053",4,2.166667,4,19,10.24039,2.160247,1.064752
110,"House",20728,1.72787,"BACHMANN","Michele","MN",4,6,200,"B001256",,0,4,19,6.949848,2.160247,1.064752
110,"House",39305,78.74111,"JOHNSON","Eddie","TX",86,30,100,"J000126",82,67.625,86,19,80.28832,2.160247,1.064752
110,"House",29327,74.98437,"CASTLE","Michael","DE",82,1,200,"C000243",75,56.3125,82,19,63.592,2.160247,1.064752
110,"House",29703,81.08907,"SNYDER","Victor","AR",88.5,2,100,"S000672",85,66.66666,88.5,19,79.73588,2.160247,1.064752
110,"House",15005,84.84582,"BERMAN","Howard","CA",92.5,28,100,"B000410",97,80.5,92.5,19,85.97824,2.160247,1.064752
110,"House",20321,78.74111,"SCOTT","David","GA",86,13,100,"S001157",65.5,40.83333,86,19,76.18548,2.160247,1.064752
110,"House",20332,12.05891,"MCCOTTER","Thaddeus","MI",15,11,200,"M001147",17,6.5,15,19,13.88313,2.160247,1.064752
110,"House",29383,85.785,"WATT","Melvin","NC",93.5,12,100,"W000207",93,78,93.5,19,87.8612,2.160247,1.064752
110,"House",14280,89.54175,"WAXMAN","Henry","CA",97.5,30,100,"W000215",100,85.23529,97.5,19,91.14911,2.160247,1.064752
110,"House",15621,2.667056,"ROHRABACHER","Dana","CA",5,46,200,"R000409",17,15,5,19,11.85261,2.160247,1.064752
110,"House",29932,11.11973,"WALDEN","Greg","OR",14,2,200,"W000791",14,6.7,14,19,12.47223,2.160247,1.064752
110,"House",20706,89.54175,"COURTNEY","Joe","CT",97.5,2,100,"C001069",,0,97.5,19,90.46516,2.160247,1.064752
110,"House",20323,87.19378,"EMANUEL","Rahm","IL",95,5,100,"E000287",82,59.83333,95,19,85.19843,2.160247,1.064752
110,"House",20326,91.88971,"CHANDLER","Ben","KY",100,6,100,"C001058",87.5,62.5,100,19,82.30999,2.160247,1.064752
110,"House",20103,87.19378,"HONDA","Mike","CA",95,15,100,"H001034",97,74.25,95,19,91.97926,2.160247,1.064752
110,"House",29380,89.54175,"HINCHEY","Maurice","NY",97.5,22,100,"H000627",94.5,83.8125,97.5,19,90.77192,2.160247,1.064752
110,"House",20127,55.73106,"FERGUSON","Michael","NJ",61.5,7,200,"F000443",50,35.5,61.5,19,48.46815,2.160247,1.064752
110,"House",20325,-2.028873,"KING","Steve","IA",0,5,200,"K000362",0,1.666667,0,19,6.51532,2.160247,1.064752
110,"House",29903,83.43704,"NAPOLITANO","Grace","CA",91,38,100,"N000179",94.5,74.1,91,19,84.82774,2.160247,1.064752
110,"House",20350,73.106,"DAVIS","Lincoln","TN",80,4,100,"D000599",37.5,31.66667,80,19,54.92448,2.160247,1.064752
110,"House",20506,1.72787,"WESTMORELAND","Lynn","GA",4,3,200,"W000796",0,0,4,19,5.641422,2.160247,1.064752
110,"House",20710,76.39314,"MAHONEY","Tim","FL",83.5,16,100,"M001164",,0,83.5,19,76.39314,2.160247,1.064752
110,"House",20117,.3190911,"PENCE","Mike","IN",2.5,6,200,"P000587",3,3.625,2.5,19,5.091176,2.160247,1.064752
110,"House",29360,74.04518,"STUPAK","Bart","MI",81,1,100,"S001045",60,56.875,81,19,67.12459,2.160247,1.064752
110,"House",39316,36.94734,"MCHUGH","John","NY",41.5,23,200,"M000472",21,19,41.5,19,27.98702,2.160247,1.064752
110,"House",15417,8.302171,"HASTERT","John","IL",11,14,200,"H000323",18,9.642858,11,19,7.439093,2.160247,1.064752
110,"House",14647,.3190911,"LUNGREN","Daniel","CA",2.5,3,200,"L000517",4,14.21429,2.5,19,7.243355,2.160247,1.064752
110,"House",29501,.3190911,"SHADEGG","John","AZ",2.5,3,200,"S000275",3,5.142857,2.5,19,5.391487,2.160247,1.064752
110,"House",20351,.3190911,"BLACKBURN","Marsha","TN",2.5,7,200,"B001243",3,1,2.5,19,5.139427,2.160247,1.064752
110,"House",15453,76.39314,"COSTELLO","Jerry","IL",83.5,12,100,"C000794",73.5,57.45,83.5,19,62.06837,2.160247,1.064752
110,"House",29321,5.01502,"ROYCE","Edward","CA",7.5,40,200,"R000487",19.5,15,7.5,19,13.09832,2.160247,1.064752
110,"House",29721,73.106,"BOSWELL","Leonard","IA",80,3,100,"B000652",50,45.58333,80,19,59.55196,2.160247,1.064752
110,"House",20761,60.89658,"CHILDERS","Travis","MS",67,1,100,"C001074",,0,67,19,60.12844,2.160247,1.064752
110,"House",29930,71.69721,"JONES","Stephanie","OH",78.5,11,100,"J000284",87.5,65.2,78.5,19,76.7904,2.160247,1.064752
110,"House",29339,76.39314,"BISHOP","Sanford","GA",83.5,2,100,"B000490",34.5,33.6875,83.5,19,49.15325,2.160247,1.064752
110,"House",20104,89.54175,"SCHIFF","Adam","CA",97.5,29,100,"S001150",97,73.375,97.5,19,92.02363,2.160247,1.064752
110,"House",29132,84.84582,"ANDREWS","Robert","NJ",92.5,1,100,"A000210",91.5,80,92.5,19,88.18588,2.160247,1.064752
