congress,chamber,icpsr,adjust_d1,district_code,state_abbrev,party_code,bioname,d1,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
115,"House",21345,1.015239,27,"NY","R","COLLINS, Chris",.738,.734,.4336667,.738,25,.9065362,-.1395834,.8644111
115,"House",20929,.3442615,7,"NJ","R","LANCE, Leonard",.158,.291,.249,.158,25,.4074591,-.1395834,.8644111
115,"House",20340,-.5245381,1,"NC","D","BUTTERFIELD, George Kenneth, Jr. (G.K.)",-.593,-.647,-.6415715,-.593,25,-.780441,-.1395834,.8644111
115,"House",21342,-2.031923,6,"NY","D","MENG, Grace",-1.896,-1.313,-.899,-1.896,25,-1.297135,-.1395834,.8644111
115,"House",21326,-.4215779,10,"IL","D","SCHNEIDER, Brad",-.504,-.78,-.39,-.504,25,-.7849836,-.1395834,.8644111
115,"House",21116,.9180626,11,"FL","R","WEBSTER, Daniel A.",.654,.592,.426,.654,25,.9066826,-.1395834,.8644111
115,"House",21317,.7456909,3,"FL","R","YOHO, Ted",.505,1.585,.8456667,.505,25,1.345644,-.1395834,.8644111
115,"House",20533,-.1393047,28,"TX","D","CUELLAR, Henry",-.26,-.149,-.2,-.26,25,-.161432,-.1395834,.8644111
115,"House",21191,.9192194,9,"VA","R","GRIFFITH, H. Morgan",.655,.515,.647,.655,25,1.040188,-.1395834,.8644111
115,"House",20754,-1.077516,3,"MA","D","TSONGAS, Nicola S. (Niki)",-1.071,-1.58,-.9838333,-1.071,25,-1.192087,-.1395834,.8644111
115,"House",20130,1.841234,12,"OH","R","TIBERI, Patrick (Pat)",1.452,.728,.6591111,1.452,25,.9489467,-.1395834,.8644111
115,"House",21755,1.211904,3,"UT","R","CURTIS, John R.",.908,,0,.908,25,1.023641,-.1395834,.8644111
115,"House",21167,1.298669,3,"PA","R","KELLY, Mike",.983,.688,.462,.983,25,.9541141,-.1395834,.8644111
115,"House",21759,1.077709,12,"OH","R","BALDERSON, Troy",.792,,0,.792,25,1.053199,-.1395834,.8644111
115,"House",20952,-.7177333,11,"VA","D","CONNOLLY, Gerald E. (Gerry)",-.76,-.81,-.741,-.76,25,-.8468238,-.1395834,.8644111
115,"House",29587,-.767478,7,"MD","D","CUMMINGS, Elijah Eugene",-.803,-1.514,-.9246666,-.803,25,-.9812908,-.1395834,.8644111
115,"House",21519,.5362998,12,"IL","R","BOST, Mike",.324,.58,.29,.324,25,.7848099,-.1395834,.8644111
115,"House",21375,-1.063634,5,"MA","D","CLARK, Katherine M.",-1.059,-1.454,-1.100667,-1.059,25,-1.327465,-.1395834,.8644111
115,"House",21513,1.496491,1,"GA","R","CARTER, Buddy",1.154,1.442,.721,1.154,25,1.221425,-.1395834,.8644111
115,"House",20337,1.043003,2,"NM","R","PEARCE, Stevan",.762,.759,.7815714,.762,25,1.067037,-.1395834,.8644111
115,"House",15033,-.9618301,9,"MI","D","LEVIN, Sander Martin",-.971,-1.379,-.8552222,-.971,25,-.8743847,-.1395834,.8644111
115,"House",21530,-1.000006,14,"MI","D","LAWRENCE, Brenda L",-1.004,-1.538,-.769,-1.004,25,-1.270705,-.1395834,.8644111
115,"House",29312,-.695753,18,"CA","D","ESHOO, Anna Georges",-.741,-1.416,-1.25,-.741,25,-1.284608,-.1395834,.8644111
115,"House",15431,-2.466901,5,"GA","D","LEWIS, John R.",-2.272,-1.315,-1.33375,-2.272,25,-1.452639,-.1395834,.8644111
115,"House",21752,1.41204,6,"GA","R","HANDEL, Karen",1.081,,0,1.081,25,1.41204,-.1395834,.8644111
115,"House",21740,-.6934393,20,"CA","D","PANETTA, James Varni",-.739,,0,-.739,25,-.9181756,-.1395834,.8644111
115,"House",21364,1.793803,25,"TX","R","WILLIAMS, Roger",1.411,1.028,.8256667,1.411,25,1.498095,-.1395834,.8644111
115,"House",29375,.5837309,2,"NY","R","KING, Peter T.",.365,.298,.6016923,.365,25,.7163488,-.1395834,.8644111
115,"House",20703,.9562388,23,"CA","R","MCCARTHY, Kevin",.687,.737,.7258334,.687,25,1.009299,-.1395834,.8644111
115,"House",21305,1.001356,8,"CA","R","COOK, Paul",.726,.629,.3513333,.726,25,.833478,-.1395834,.8644111
115,"House",15445,1.418982,21,"TX","R","SMITH, Lamar Seeligson",1.087,1.066,.998125,1.087,25,1.133605,-.1395834,.8644111
115,"House",21189,1.385433,7,"WI","R","DUFFY, Sean",1.058,.743,.562,1.058,25,1.11777,-.1395834,.8644111
115,"House",20955,-1.529847,27,"CA","D","CHU, Judy",-1.462,-1.376,-.9394,-1.462,25,-1.227472,-.1395834,.8644111
115,"House",21365,-.4597541,33,"TX","D","VEASEY, Marc",-.537,-.575,-.4236667,-.537,25,-.7278957,-.1395834,.8644111
115,"House",21370,-1.941688,2,"WI","D","POCAN, Mark",-1.818,-1.423,-.9503333,-1.818,25,-1.377129,-.1395834,.8644111
115,"House",21331,.6300052,5,"IN","R","BROOKS, Susan",.405,.589,.4766667,.405,25,.7726246,-.1395834,.8644111
115,"House",21536,-.760537,1,"NJ","D","NORCROSS, Donald",-.797,-1.435,-.784,-.797,25,-1.004871,-.1395834,.8644111
115,"House",21333,1.434021,6,"KY","R","BARR, Garland H. (Andy) IV",1.1,.851,.658,1.1,25,1.18684,-.1395834,.8644111
115,"House",21525,-.7593801,6,"MA","D","MOULTON, Seth",-.796,-.716,-.358,-.796,25,-.8511391,-.1395834,.8644111
115,"House",21176,.1244587,5,"SC","R","MULVANEY, Mick",-.032,1.498,1.28,-.032,25,1.592031,-.1395834,.8644111
115,"House",15444,-1.743865,25,"NY","D","SLAUGHTER, Louise McIntosh",-1.647,-1.653,-1.285125,-1.647,25,-1.384072,-.1395834,.8644111
115,"House",21303,-1.773944,2,"CA","D","HUFFMAN, Jared",-1.673,-1.133,-.879,-1.673,25,-1.295023,-.1395834,.8644111
115,"House",29776,-.5789104,5,"NY","D","MEEKS, Gregory W.",-.64,-1.366,-.9225454,-.64,25,-.983743,-.1395834,.8644111
115,"House",29134,-.4551267,15,"NY","D","SERRANO, José E.",-.533,-1.617,-1.1394,-.533,25,-1.174855,-.1395834,.8644111
115,"House",21332,1.496491,6,"IN","R","MESSER, Luke",1.154,.649,.904,1.154,25,1.60937,-.1395834,.8644111
115,"House",21539,.7861809,1,"NY","R","ZELDIN, Lee M",.54,.275,.1375,.54,25,.5983915,-.1395834,.8644111
115,"House",20926,1.39006,3,"MO","R","LUETKEMEYER, Blaine",1.062,1.158,.8916,1.062,25,1.259858,-.1395834,.8644111
115,"House",20531,.7977495,11,"TX","R","CONAWAY, K. Michael",.55,.919,1.152857,.55,25,1.417048,-.1395834,.8644111
115,"House",20508,-.7015373,3,"IL","D","LIPINSKI, Daniel",-.746,-1.047,-.7215714,-.746,25,-.7390227,-.1395834,.8644111
115,"House",21705,.9585526,5,"AZ","R","BIGGS, Andrew S.",.689,,0,.689,25,2.020087,-.1395834,.8644111
115,"House",21554,-1.041653,8,"VA","D","BEYER, Donald Sternoff Jr.",-1.04,-1.196,-.598,-1.04,25,-1.112338,-.1395834,.8644111
115,"House",20948,1.189924,22,"TX","R","OLSON, Pete",.889,1.123,.8778,.889,25,1.251948,-.1395834,.8644111
115,"House",29143,1.469883,3,"TX","R","JOHNSON, Sam",1.131,.985,1.318786,1.131,25,1.515071,-.1395834,.8644111
115,"House",20343,-2.517803,13,"OH","D","RYAN, Timothy J.",-2.316,-.924,-.891,-2.316,25,-1.178791,-.1395834,.8644111
115,"House",15634,.1545369,27,"FL","R","ROS-LEHTINEN, Ileana",-.006,-.031,.3314667,-.006,25,.3840532,-.1395834,.8644111
115,"House",20329,-1.031242,2,"MD","D","RUPPERSBERGER, C. A. (Dutch)",-1.031,-.652,-.883625,-1.031,25,-1.013047,-.1395834,.8644111
115,"House",20304,1.539295,8,"AZ","R","FRANKS, Trent",1.191,.986,1.450625,1.191,25,1.810295,-.1395834,.8644111
115,"House",15448,-1.842198,12,"CA","D","PELOSI, Nancy",-1.732,-1.511,-1.268375,-1.732,25,-1.349689,-.1395834,.8644111
115,"House",21354,1.407413,1,"OK","R","BRIDENSTINE, Jim",1.077,1.651,.8983334,1.077,25,1.573549,-.1395834,.8644111
115,"House",21746,-.9051441,9,"FL","D","SOTO, Darren Michael",-.922,,0,-.922,25,-.9557776,-.1395834,.8644111
115,"House",20712,-1.622396,4,"GA","D","JOHNSON, Hank",-1.542,-.886,-.8843333,-1.542,25,-1.13148,-.1395834,.8644111
115,"House",21309,-.695753,29,"CA","D","CÁRDENAS, Tony",-.741,-1.568,-.7966667,-.741,25,-1.123924,-.1395834,.8644111
115,"House",21710,1.790333,1,"WY","R","CHENEY, Liz",1.408,,0,1.408,25,1.623967,-.1395834,.8644111
115,"House",20906,.9805329,6,"CO","R","COFFMAN, Mike",.708,.54,.5776,.708,25,.9032763,-.1395834,.8644111
115,"House",20941,-1.048594,11,"OH","D","FUDGE, Marcia L.",-1.046,-1.426,-.8464,-1.046,25,-1.114659,-.1395834,.8644111
115,"House",29346,-1.484729,1,"IL","D","RUSH, Bobby L.",-1.423,-.799,-.9356923,-1.423,25,-1.040693,-.1395834,.8644111
115,"House",20758,1.767196,12,"FL","R","BILIRAKIS, Gus",1.388,.768,.5696667,1.388,25,.9174318,-.1395834,.8644111
115,"House",20947,.8833569,1,"TN","R","ROE, David P. (Phil)",.624,.825,.7954,.624,25,1.104405,-.1395834,.8644111
115,"House",21743,-.9745555,3,"NV","D","ROSEN, Jacklyn Sheryl",-.982,,0,-.982,25,-.9745555,-.1395834,.8644111
115,"House",29588,-1.323926,3,"OR","D","BLUMENAUER, Earl",-1.284,-.673,-1.218417,-1.284,25,-1.305695,-.1395834,.8644111
115,"House",29908,-.7061647,1,"CT","D","LARSON, John B.",-.75,-1.385,-1.0863,-.75,25,-1.082264,-.1395834,.8644111
115,"House",21706,-.6379101,1,"DE","D","BLUNT ROCHESTER, Lisa",-.691,,0,-.691,25,-.8220949,-.1395834,.8644111
115,"House",20704,1.399315,5,"CO","R","LAMBORN, Doug",1.07,1.687,1.3755,1.07,25,1.707965,-.1395834,.8644111
115,"House",29368,-.914399,2,"MS","D","THOMPSON, Bennie",-.93,-.739,-.6699231,-.93,25,-.7625529,-.1395834,.8644111
115,"House",21732,-.509499,5,"FL","D","LAWSON, Alfred Jr.",-.58,,0,-.58,25,-.8988565,-.1395834,.8644111
115,"House",29541,.5027509,11,"NJ","R","FRELINGHUYSEN, Rodney P.",.295,.366,.1635,.295,25,.2667724,-.1395834,.8644111
115,"House",20916,1.494177,2,"KY","R","GUTHRIE, Brett",1.152,1.126,.7596,1.152,25,1.168145,-.1395834,.8644111
115,"House",15124,-.9919084,1,"IN","D","VISCLOSKY, Peter",-.997,-.75,-.5237647,-.997,25,-.56455,-.1395834,.8644111
115,"House",14657,1.683902,5,"WI","R","SENSENBRENNER, Frank James, Jr.",1.316,.977,.831,1.316,25,.926582,-.1395834,.8644111
115,"House",20909,.7248675,8,"FL","R","POSEY, Bill",.487,.742,.6138,.487,25,.8222776,-.1395834,.8644111
115,"House",21117,1.397001,15,"FL","R","ROSS, Dennis",1.068,.955,.77875,1.068,25,1.325556,-.1395834,.8644111
115,"House",21709,-.9537321,24,"CA","D","CARBAJAL, Salud",-.964,,0,-.964,25,-1.056802,-.1395834,.8644111
115,"House",20316,.4159866,25,"FL","R","DIAZ-BALART, Mario",.22,.363,.485,.22,25,.646301,-.1395834,.8644111
115,"House",21701,.9978857,2,"NE","R","BACON, Donald J.",.723,,0,.723,25,.694456,-.1395834,.8644111
115,"House",20344,.6519855,4,"OK","R","COLE, Tom",.424,.457,.641,.424,25,.8143519,-.1395834,.8644111
115,"House",20756,.7271811,1,"VA","R","WITTMAN, Robert J.",.489,.757,.5676666,.489,25,.839395,-.1395834,.8644111
115,"House",20727,-.3822447,5,"MN","D","ELLISON, Keith",-.47,-1.472,-.9771667,-.47,25,-1.081345,-.1395834,.8644111
115,"House",20932,-.9271244,3,"NM","D","LUJÁN, Ben Ray",-.941,-.785,-.8724,-.941,25,-1.13991,-.1395834,.8644111
115,"House",20725,1.648039,7,"MI","R","WALBERG, Tim",1.285,.614,.7076,1.285,25,1.088135,-.1395834,.8644111
115,"House",21307,.7711418,21,"CA","R","VALADAO, David G.",.527,.512,.367,.527,25,.7604693,-.1395834,.8644111
115,"House",29321,.8787295,39,"CA","R","ROYCE, Edward Randall",.62,.615,1.171077,.62,25,1.354401,-.1395834,.8644111
115,"House",21110,-1.527533,37,"CA","D","BASS, Karen",-1.46,-.87,-.798,-1.46,25,-1.170889,-.1395834,.8644111
115,"House",21726,-1.212868,7,"WA","D","JAYAPAL, Pramila",-1.188,,0,-1.188,25,-1.013224,-.1395834,.8644111
115,"House",29378,-1.920864,7,"NY","D","VELÁZQUEZ, Nydia M.",-1.8,-1.51,-1.278308,-1.8,25,-1.374943,-.1395834,.8644111
115,"House",21101,.6080249,23,"NY","R","REED, Thomas W. II",.386,.446,.2014,.386,25,.5002419,-.1395834,.8644111
115,"House",21561,1.378492,1,"MS","R","KELLY, Trent",1.052,1.086,.543,1.052,25,1.437143,-.1395834,.8644111
115,"House",21540,-.9745555,4,"NY","D","RICE, Kathleen Maura",-.982,-.84,-.42,-.982,25,-.8955771,-.1395834,.8644111
115,"House",21174,1.549707,3,"SC","R","DUNCAN, Jeff",1.2,1.972,1.4535,1.2,25,1.956606,-.1395834,.8644111
115,"House",29925,-1.413004,14,"NY","D","CROWLEY, Joseph",-1.361,-1.357,-1.1839,-1.361,25,-1.340292,-.1395834,.8644111
115,"House",20529,-.9884378,9,"TX","D","GREEN, Al",-.994,-.812,-.6448572,-.994,25,-.8760096,-.1395834,.8644111
115,"House",29741,-1.054379,9,"NJ","D","PASCRELL, William J., Jr.",-1.051,-1.75,-1.110636,-1.051,25,-1.17435,-.1395834,.8644111
115,"House",15019,-.3567939,5,"TN","D","COOPER, James Hayes Shofner",-.448,-.443,-.3029286,-.448,25,-.3808418,-.1395834,.8644111
115,"House",21725,.6531423,9,"IN","R","HOLLINGSWORTH, Joseph Albert III",.425,,0,.425,25,.881259,-.1395834,.8644111
115,"House",21352,-.9097715,3,"OH","D","BEATTY, Joyce",-.926,-1.441,-.9296667,-.926,25,-1.199439,-.1395834,.8644111
115,"House",21344,-.4412445,18,"NY","D","MALONEY, Sean Patrick",-.521,-.626,-.3976667,-.521,25,-.7805413,-.1395834,.8644111
115,"House",21550,.7271811,23,"TX","R","HURD, William Ballard",.489,.813,.4065,.489,25,.7980007,-.1395834,.8644111
115,"House",20535,1.645726,5,"WA","R","McMORRIS RODGERS, Cathy",1.283,.598,.7442857,1.283,25,1.024296,-.1395834,.8644111
115,"House",21757,1.270904,8,"AZ","R","LESKO, Debbie",.959,,0,.959,25,1.482751,-.1395834,.8644111
115,"House",21180,1.277845,6,"TN","R","BLACK, Diane",.965,.636,.68375,.965,25,1.188447,-.1395834,.8644111
115,"House",21300,-.1358342,9,"AZ","D","SINEMA, Kyrsten",-.257,-.281,-.253,-.257,25,-.2349099,-.1395834,.8644111
115,"House",21149,.8717883,4,"MO","R","HARTZLER, Vicky",.614,1.166,.83475,.614,25,1.360165,-.1395834,.8644111
115,"House",29127,-.0328739,7,"MN","D","PETERSON, Collin Clark",-.168,-.051,.062,-.168,25,.1086554,-.1395834,.8644111
115,"House",21735,.3269086,18,"FL","R","MAST, Brian Jeffery",.143,,0,.143,25,.5418507,-.1395834,.8644111
115,"House",20729,1.786862,3,"NE","R","SMITH, Adrian",1.405,1.526,.8701667,1.405,25,1.259112,-.1395834,.8644111
115,"House",21504,-1.649003,11,"CA","D","DESAULNIER, Mark James",-1.565,-1.588,-.794,-1.565,25,-1.401031,-.1395834,.8644111
115,"House",20959,-1.276495,22,"FL","D","DEUTCH, Theodore E. (Ted)",-1.243,-1.272,-.9328,-1.243,25,-1.12681,-.1395834,.8644111
115,"House",21566,-1.049751,2,"PA","D","EVANS, Dwight",-1.047,,0,-1.047,25,-1.075693,-.1395834,.8644111
115,"House",21528,1.039533,11,"MI","R","TROTT, David A.",.759,.418,.209,.759,25,.8292252,-.1395834,.8644111
115,"House",21368,-.7177333,6,"WA","D","KILMER, Derek",-.76,-1.026,-.6343333,-.76,25,-.9158789,-.1395834,.8644111
115,"House",21361,-1.043967,16,"TX","D","O'ROURKE, Beto",-1.042,-.962,-.689,-1.042,25,-1.023003,-.1395834,.8644111
115,"House",21362,-1.615454,20,"TX","D","CASTRO, Joaquin",-1.536,-1.282,-.7253333,-1.536,25,-1.123223,-.1395834,.8644111
115,"House",21150,1.505746,7,"MO","R","LONG, Billy",1.162,1.814,1.204,1.162,25,1.628608,-.1395834,.8644111
115,"House",21721,.5976132,5,"VA","R","GARRETT, Thomas Alexander Jr.",.377,,0,.377,25,.5976132,-.1395834,.8644111
115,"House",21193,1.002513,5,"AL","R","BROOKS, Mo",.727,.456,.65325,.727,25,1.300639,-.1395834,.8644111
115,"House",20107,.995572,49,"CA","R","ISSA, Darrell",.721,.925,.977,.721,25,1.210721,-.1395834,.8644111
115,"House",15410,-.4817344,4,"OR","D","DeFAZIO, Peter Anthony",-.556,-.727,-.950125,-.556,25,-1.002324,-.1395834,.8644111
115,"House",31102,.5605937,4,"KY","R","MASSIE, Thomas",.345,.674,.374,.345,25,1.54747,-.1395834,.8644111
115,"House",20925,1.616804,3,"MS","R","HARPER, Gregg",1.258,.707,.9298,1.258,25,1.404852,-.1395834,.8644111
115,"House",20762,-1.314672,14,"CA","D","SPEIER, Karen Lorraine Jacqueline (Jackie)",-1.276,-1.471,-1.007,-1.276,25,-1.23573,-.1395834,.8644111
115,"House",20731,-.9271244,1,"NH","D","SHEA-PORTER, Carol",-.941,-.993,-.65025,-.941,25,-.915292,-.1395834,.8644111
115,"House",20944,-.234167,5,"OR","D","SCHRADER, Kurt",-.342,-.344,-.2958,-.342,25,-.2213244,-.1395834,.8644111
115,"House",29718,.655456,15,"IL","R","SHIMKUS, John M.",.427,.682,.7748182,.427,25,.9432348,-.1395834,.8644111
115,"House",29393,.7827103,3,"OK","R","LUCAS, Frank D.",.537,.662,.8653077,.537,25,1.042803,-.1395834,.8644111
115,"House",20518,.5617506,1,"NE","R","FORTENBERRY, Jeff",.346,.261,.4115714,.346,25,.557771,-.1395834,.8644111
115,"House",29760,.9458271,8,"TX","R","BRADY, Kevin Patrick",.678,1.033,1.132636,.678,25,1.331442,-.1395834,.8644111
115,"House",21719,2.419663,1,"FL","R","GAETZ, Matthew L. II",1.952,,0,1.952,25,1.231419,-.1395834,.8644111
115,"House",20924,.4622609,3,"MN","R","PAULSEN, Erik",.26,.29,.3056,.26,25,.493558,-.1395834,.8644111
115,"House",21758,1.099689,27,"TX","R","CLOUD, Michael",.811,,0,.811,25,2.047021,-.1395834,.8644111
115,"House",20301,.671652,3,"AL","R","ROGERS, Mike Dennis",.441,.588,.7665,.441,25,.9877328,-.1395834,.8644111
115,"House",21538,-1.016202,12,"NJ","D","WATSON COLEMAN, Bonnie",-1.018,-1.363,-.6815,-1.018,25,-1.160237,-.1395834,.8644111
115,"House",21515,1.176042,11,"GA","R","LOUDERMILK, Barry D.",.877,1.591,.7955,.877,25,1.775241,-.1395834,.8644111
115,"House",21178,1.568216,3,"TN","R","FLEISCHMANN, Chuck",1.216,1.447,.8265,1.216,25,1.397321,-.1395834,.8644111
115,"House",21531,1.300982,6,"MN","R","EMMER, Thomas Earl II",.985,.601,.3005,.985,25,1.163791,-.1395834,.8644111
115,"House",21521,1.561275,3,"IA","R","YOUNG, David",1.21,.555,.2775,1.21,25,1.16099,-.1395834,.8644111
115,"House",21106,1.355354,1,"AR","R","CRAWFORD, Rick",1.032,1.212,.66525,1.032,25,1.174441,-.1395834,.8644111
115,"House",21745,.5756329,16,"PA","R","SMUCKER, Lloyd K.",.358,,0,.358,25,.782918,-.1395834,.8644111
115,"House",21313,-1.4882,47,"CA","D","LOWENTHAL, Alan",-1.426,-1.168,-.9066667,-1.426,25,-1.280468,-.1395834,.8644111
115,"House",14066,1.73249,1,"AK","R","YOUNG, Donald Edwin",1.358,.514,.8006522,1.358,25,.846725,-.1395834,.8644111
115,"House",21376,1.326433,1,"AL","R","BYRNE, Bradley",1.007,.727,.7736667,1.007,25,1.603382,-.1395834,.8644111
115,"House",21105,.96318,6,"AZ","R","SCHWEIKERT, David",.693,1.026,1.137,.693,25,1.384628,-.1395834,.8644111
115,"House",21350,1.54855,1,"ND","R","CRAMER, Kevin",1.199,1.126,.5733333,1.199,25,1.246903,-.1395834,.8644111
115,"House",21314,-1.017359,51,"CA","D","VARGAS, Juan",-1.019,-1.366,-.7343333,-1.019,25,-1.054092,-.1395834,.8644111
115,"House",21371,-1.62818,2,"IL","D","KELLY, Robin L.",-1.547,-.79,-.5323333,-1.547,25,-.9777093,-.1395834,.8644111
115,"House",20949,1.40857,3,"UT","R","CHAFFETZ, Jason",1.078,.887,.7368,1.078,25,1.148543,-.1395834,.8644111
115,"House",21514,1.312551,10,"GA","R","HICE, Jody Brownlow",.995,1.866,.933,.995,25,1.551388,-.1395834,.8644111
115,"House",21366,-.3672056,34,"TX","D","VELA, Filemon",-.457,-.427,-.2743333,-.457,25,-.450232,-.1395834,.8644111
115,"House",29777,-.7512821,1,"PA","D","BRADY, Robert A.",-.789,-1.449,-.6797273,-.789,25,-.724951,-.1395834,.8644111
115,"House",21714,1.310237,2,"FL","R","DUNN, Neal Patrick",.993,,0,.993,25,1.230609,-.1395834,.8644111
115,"House",29546,.065459,3,"NC","R","JONES, Walter Beaman, Jr.",-.083,.144,.58475,-.083,25,.6965292,-.1395834,.8644111
115,"House",29348,-.582381,4,"IL","D","GUTIÉRREZ, Luis V.",-.643,-.9,-.9986923,-.643,25,-1.036339,-.1395834,.8644111
115,"House",29317,-1.615454,40,"CA","D","ROYBAL-ALLARD, Lucille",-1.536,-1.482,-1.218077,-1.536,25,-1.319817,-.1395834,.8644111
115,"House",21125,.9319448,1,"ID","R","LABRADOR, Raúl R.",.666,1.594,1.02225,.666,25,1.489871,-.1395834,.8644111
115,"House",21761,-.8114387,25,"NY","D","MORELLE, Joseph D.",-.841,,0,-.841,25,-1.212042,-.1395834,.8644111
115,"House",20733,-1.573807,9,"NY","D","CLARKE, Yvette Diane",-1.5,-1.745,-1.103167,-1.5,25,-1.346242,-.1395834,.8644111
115,"House",21751,.9782191,1,"MT","R","GIANFORTE, Greg",.706,,0,.706,25,.9384426,-.1395834,.8644111
115,"House",20724,-.914399,3,"MD","D","SARBANES, John",-.93,-1.913,-1.1915,-.93,25,-1.306911,-.1395834,.8644111
115,"House",21537,.4518492,3,"NJ","R","MacARTHUR, Thomas Charles",.251,.192,.096,.251,25,.4140863,-.1395834,.8644111
115,"House",20145,-.8311052,2,"WA","D","LARSEN, Richard Ray (Rick)",-.858,-.728,-.5512222,-.858,25,-.7152287,-.1395834,.8644111
115,"House",39307,-.9884378,3,"VA","D","SCOTT, Robert C.",-.994,-1.176,-.8613846,-.994,25,-.9248139,-.1395834,.8644111
115,"House",20526,.3766535,15,"PA","R","DENT, Charles W.",.186,.252,.3075714,.186,25,.4362563,-.1395834,.8644111
115,"House",21356,2.213742,4,"PA","R","PERRY, Scott",1.774,1.49,.7736667,1.774,25,1.759076,-.1395834,.8644111
115,"House",20352,1.71051,5,"TX","R","HENSARLING, Jeb",1.339,1.072,1.41775,1.339,25,1.789759,-.1395834,.8644111
115,"House",21142,1.328747,2,"MI","R","HUIZENGA, Bill",1.009,.649,.6325,1.009,25,1.015621,-.1395834,.8644111
115,"House",21510,1.900234,4,"CO","R","BUCK, Kenneth Robert",1.503,1.06,.53,1.503,25,1.562001,-.1395834,.8644111
115,"House",21753,.9099646,5,"SC","R","NORMAN, Ralph",.647,,0,.647,25,2.253972,-.1395834,.8644111
115,"House",29901,-.9595163,5,"CA","D","THOMPSON, Michael",-.969,-.698,-.8434,-.969,25,-.941535,-.1395834,.8644111
115,"House",21717,1.660765,3,"GA","R","FERGUSON, Anderson Drew IV",1.296,,0,1.296,25,1.64291,-.1395834,.8644111
115,"House",29778,-1.985649,13,"CA","D","LEE, Barbara",-1.856,-1.428,-1.327364,-1.856,25,-1.465708,-.1395834,.8644111
115,"House",21140,-1.062477,9,"MA","D","KEATING, William R.",-1.058,-.773,-.76025,-1.058,25,-.9923625,-.1395834,.8644111
115,"House",21548,-.5742829,13,"PA","D","BOYLE, Brendan Francis",-.636,-1.48,-.74,-.636,25,-1.139254,-.1395834,.8644111
115,"House",21311,-.7084784,36,"CA","D","RUIZ, Raul",-.752,-.675,-.5003333,-.752,25,-.8244913,-.1395834,.8644111
115,"House",21367,1.2281,2,"UT","R","STEWART, Chris",.922,1.001,.636,.922,25,1.241343,-.1395834,.8644111
115,"House",21558,1.466413,3,"WV","R","JENKINS, Evan H.",1.128,.745,.3725,1.128,25,1.224916,-.1395834,.8644111
115,"House",14854,.7908083,5,"KY","R","ROGERS, Harold Dallas (Hal)",.544,.494,.8145263,.544,25,.8841546,-.1395834,.8644111
115,"House",20963,1.859744,50,"CA","R","HUNTER, Duncan Duane",1.468,.98,.771,1.468,25,1.296758,-.1395834,.8644111
115,"House",20530,1.741745,10,"TX","R","McCAUL, Michael T.",1.366,.842,.7934286,1.366,25,1.037001,-.1395834,.8644111
115,"House",20527,.9620231,1,"TX","R","GOHMERT, Louie",.692,1.023,.9948571,.692,25,1.277773,-.1395834,.8644111
115,"House",20542,-.760537,8,"NJ","D","SIRES, Albio",-.797,-1.298,-.8546667,-.797,25,-1.002201,-.1395834,.8644111
115,"House",21135,1.709353,3,"KS","R","YODER, Kevin",1.338,1.376,.8145,1.338,25,1.43926,-.1395834,.8644111
115,"House",15085,.7630437,6,"TX","R","BARTON, Joe Linus",.52,.819,1.136706,.52,25,1.246635,-.1395834,.8644111
115,"House",21143,.3083989,3,"MI","R","AMASH, Justin",.127,.442,.262,.127,25,.5739825,-.1395834,.8644111
115,"House",20755,1.837764,5,"OH","R","LATTA, Robert E.",1.449,1.164,.9806667,1.449,25,1.353063,-.1395834,.8644111
115,"House",21760,1.096219,1,"OK","R","HERN, Kevin",.808,,0,.808,25,1.831018,-.1395834,.8644111
115,"House",21712,-.8195367,13,"FL","D","CRIST, Charlie Joseph Jr.",-.848,,0,-.848,25,-1.070819,-.1395834,.8644111
115,"House",21335,-.9641438,4,"MA","D","KENNEDY, Joseph P. III",-.973,-1.57,-1.023333,-.973,25,-1.265845,-.1395834,.8644111
115,"House",21557,1.700098,2,"WV","R","MOONEY, Alex X.",1.33,.599,.2995,1.33,25,1.230946,-.1395834,.8644111
115,"House",29539,.2297326,2,"NJ","R","LoBIONDO, Frank A.",.059,.06,-.0205,.059,25,.0527448,-.1395834,.8644111
115,"House",21546,.2632815,5,"OK","R","RUSSELL, Steve",.088,.469,.2345,.088,25,.4829496,-.1395834,.8644111
115,"House",20537,-1.424573,4,"WI","D","MOORE, Gwendolynne S. (Gwen)",-1.371,-.851,-.9525715,-1.371,25,-1.122125,-.1395834,.8644111
115,"House",21555,.5675349,10,"VA","R","COMSTOCK, Barbara J.",.351,.463,.2315,.351,25,.626761,-.1395834,.8644111
115,"House",20536,.3454183,8,"WA","R","REICHERT, David G.",.159,.069,.1328571,.159,25,.2433193,-.1395834,.8644111
115,"House",20346,.6161229,18,"PA","R","MURPHY, Timothy",.393,.672,.56125,.393,25,.7304285,-.1395834,.8644111
115,"House",15455,.6276914,2,"TN","R","DUNCAN, John J., Jr.",.403,.509,.9857333,.403,25,1.113467,-.1395834,.8644111
115,"House",29710,-1.000006,1,"CO","D","DeGETTE, Diana",-1.004,-.895,-1.129727,-1.004,25,-1.20414,-.1395834,.8644111
115,"House",20708,-1.068261,14,"FL","D","CASTOR, Kathy",-1.063,-1.267,-.9801667,-1.063,25,-1.181263,-.1395834,.8644111
