9992971062 1COLORAD 10001DEGETTE    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111991
9992971162 4COLORAD 20001SCHAFFER  B00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111191000000000
999297121  5CONNECT 10001MALONEY    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661116111111111111000000000
9992971343 2FLORIDA 10001BOYD       00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111111
999297144311FLORIDA 10001DAVIS      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116119110
999297154319FLORIDA 10001WEXLER     00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111191161111111119110
9992971621 5ILLINOI 10001BLAGOJEVICH00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111161191000000000
9992971721 7ILLINOI 10001DAVIS      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111119
999297182120ILLINOI 20001SHIMKUS    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111111661111
9992971922 7INDIANA 20001PEASE      00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111000000000000
999297202210INDIANA 10001CARSON     00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111110
9992972131 3IOWA    10001BOSWELL    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661116111111111111116111111
9992972232 1KANSAS  20001MORAN      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611611111111611661111
9992972332 2KANSAS  20001RYUN       00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111111661110
9992972432 3KANSAS  20001SNOWBARGER 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061116100000000000000000000000
9992972551 3KENTUCK 20001NORTHUP    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111119111669110
9992972645 5LOUISIA 20001COOKSEY    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116191611111111111000000000
9992972745 7LOUISIA 10001JOHN       00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111110
999297282  1MAINE   10001ALLEN      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111110
999297293  3MASSACH 10001MCGOVERN   00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111111
999297303  6MASSACH 10001TIERNEY    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111111
999297313 10MASSACH 10001DELAHUNT   00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166911111119111
9992973223 8MICHIGA 10001STABENOW   00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111111000000000000
999297332315MICHIGA 10001KILPATRICK 00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011661616111119166111116111111
9992973446 3MISSISS 20001PICKERING  00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111111661110
9992973534 7MISSOUR 20001BLUNT      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111111661111
9992973634 8MISSOUR 20001EMERSON    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061111111611111111111111661111
9992973734 9MISSOUR 20001HULSHOF    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111111661110
9992973864 1MONTANA 20001HILL       00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116611611111111000000000000
9992973965 2NEVADA  20001GIBBONS    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111111661110
999297404  1NEW HAM 20001SUNUNU     00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111000000000
9992974112 8NEW JER 10001PASCRELL   00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111111
9992974212 9NEW JER 10001ROTHMAN    00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166191116111111
999297431212NEW JER 20001PAPPAS     00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061116100000000000000000000000
9992974413 4NEW YOR 10001MCCARTHY   00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011111116111111111111116119111
9992974547 2NORTH C 10001ETHERIDGE  00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111111
9992974647 7NORTH C 10001MCINTYRE   00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166191116111111
9992974724 6OHIO    10001STRICKLAND 00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611111000000011661616111111166111616111110
999297482410OHIO    10001KUCINICH   00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000016661616111111161111616111991
9992974953 3OKLAHOM 20001WATKINS    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111000000000
9992975072 5OREGON  10001HOOLEY     00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661116111111161111116111110
9992975114 5PENNSYL 20001PETERSON   00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111111661110
999297521416PENNSYL 20001PITTS      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111111691111
999297535  2RHODE I 10001WEYGAND    00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166000000000000
9992975437 1SOUTH D 20001THUNE      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111000000000
9992975554 1TENNESS 20001JENKINS    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111199111111661110
9992975654 9TENNESS 10001FORD       00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116119110
9992975749 1TEXAS   10001SANDLIN    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000099661116111111161111116111610
9992975849 2TEXAS   10001TURNER     00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661116111111161111116111910
9992975949 5TEXAS   20001SESSIONS   00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111111669111
9992976049 8TEXAS   20001BRADY      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061116111611199111111111661111
9992976149 9TEXAS   10001LAMPSON    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111161111116111610
999297624912TEXAS   20001GRANGER    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116191611111111911111161911
999297634915TEXAS   10001HINOJOSA   00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111611
999297644916TEXAS   10001REYES      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116119611
9992976567 2UTAH    20001COOK       00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061116111611619111000000000000
9992976667 3UTAH    20001CANNON     00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116191611611111191111661110
9992976740 5VIRGINI 10001GOODE      00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011661116111110000000000000000
9992976873 9WASHING 10001SMITH  ADAM00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111199111111611111
9992976925 3WISCONS 10001KIND       00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111111
9992977025 8WISCONS 10001JOHNSON    00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011661600000000000000000000000
999297714928TEXAS   10022RODRIGUEZ  00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111616111611
9992977266 3NEW MEX 20022REDMOND    00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061116100000000000000000000000
999297731313NEW YOR 20022FOSSELLA   00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111111111611661110
999297747122CALIFOR 10022CAPPS  LOIS00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661196111191161111116119111
999297757144CALIFOR 20022BONO  MARY 00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000061116111611111191111111661111
9992977613 6NEW YOR 10022MEEKS  GREG00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011991616111111966111116111111
9992977714 1PENNSYL 10022BRADY  ROBE00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000661616111111166191616119111
9992977871 9CALIFOR 10022LEE        00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000011661616111111166111116111111
9992977966 1NEW MEX 20022WILSON     00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000116111611191111111111661110
9992990171 1CALIFOR 100  THOMPSON  M00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000096111111166111616111111
9992990271 3CALIFOR 200  OSE  DOUG  00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111161661110
999299037134CALIFOR 100  NAPOLITANO 00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111166111116111111
999299047136CALIFOR 200  KUYKENDALL 00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111000000000000
999299057141CALIFOR 200  MILLER  GAR00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661111
9992990662 2COLORAD 100  UDALL  MARK00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111166111616111110
9992990762 6COLORAD 200  TANCREDO  T00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011619111111111111661110
999299081  1CONNECT 100  LARSON  JOH00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111161111116111111
9992990944 6GEORGIA 200  ISAKSON  JO00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661110
9992991063 2IDAHO   200  SIMPSON  MI00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661111
9992991121 9ILLINOI 100  SCHAKOWSKY 00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016117111161111116111111
999299122113ILLINOI 200  BIGGERT  JU00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661111
999299132119ILLINOI 100  PHELPS  DAV00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111166111000000000
9992991422 9INDIANA 100  HILL  BARON00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111166111116111111
9992991532 3KANSAS  100  MOORE  DENN00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111111111116111111
9992991651 4KENTUCK 100  LUCAS  KEN 00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111111111116111110
9992991751 6KENTUCK 200  FLETCHER  E00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611191111111111669000
9992991845 1LOUISIA 200  VITTER  DAV00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000001111111111111669110
999299193  8MASSACH 100  CAPUANO  MI00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016117111166111616111111
9992992046 4MISSISS 100  SHOWS  RONN00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111111111000000000
9992992135 2NEBRASK 200  TERRY  LEE 00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111191911661111
9992992265 1NEVADA  100  BERKLEY  SH00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111111111116111111
999299231212NEW JER 100  HOLT  RUSH 00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111161111116111111
9992992466 3NEW MEX 100  UDALL  TOM 00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111166111616111110
9992992513 7NEW YOR 100  CROWLEY  JO00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111161111116111111
9992992613 9NEW YOR 100  WEINER  ANT00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111161111116119111
999299271322NEW YOR 200  SWEENEY  JO00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111199911661110
999299281327NEW YOR 200  REYNOLDS  T00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661110
9992992947 8NORTH C 200  HAYES  ROBI00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661110
999299302411OHIO    100  JONES  STEP00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111166111116111110
9992993172 1OREGON  100  WU  DAVID  00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016119111161111611111111
9992993272 2OREGON  200  WALDEN  GRE00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111199991111
999299331410PENNSYL 200  SHERWOOD  D00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661110
999299341413PENNSYL 100  HOEFFEL  JO00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111166111111119110
999299351415PENNSYL 200  TOOMEY  PAT00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661110
9992993648 4SOUTH C 200  DEMINT  JIM00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661110
9992993773 4WASHING 10001INSLEE     00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000066111611111000000000000016111111111111116111111
9992993873 3WASHING 100  BAIRD  BRIA00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111166111116611111
9992993925 1WISCONS 200  RYAN  PAUL 00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661111
9992994025 2WISCONS 100  BALDWIN  TA00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111166111116111111
9992994125 8WISCONS 200  GREEN  MARK00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000011611111111111111661110
999299427142CALIFOR 100  BACA  JOE  00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000011166111116111111
999299434920TEXAS   100  GONZALEZ   00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000016111111166911116111611
9993930048 4SOUTH C 20001INGLIS     00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016111111111116111161116100000000000000000000001
9993930148 6SOUTH C 10001CLYBURN    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611111661761111661616111111166111116111111
999393024923TEXAS   20001BONILLA    00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016111611111116111161116111611111111111111161110
999393034928TEXAS   10001TEJEDA     00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611111661761100000000000000000000000000000
999393044929TEXAS   10001GREEN  GENE00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611111661799911661616111111116111616111611
999393054930TEXAS   10001JOHNSON  ED00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611111661761111661616111111166111116111611
9993930667 2UTAH    10001SHEPHERD   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611100000000000000000000000000000000000000
9993930740 3VIRGINI 10001SCOTT      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611111661761111661616111111166111116111111
9993930840 6VIRGINI 20001GOODLATTE  00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016111611111116111161116111611111111111111661111
999393094011VIRGINI 10001BYRNE      00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061119611100000000000000000000000000000000000000
9993931073 1WASHING 10001CANTWELL   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611100000000000000000000000000000000000000
9993931273 8WASHING 20001DUNN       00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016111611111116111161116191611111111111111661110
9993931373 9WASHING 10001KREIDLER   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611100000000000000000000000000000000000000
9993931425 1WISCONS 10002BARCA      00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611100000000000000000000000000000000000000
9993931525 5WISCONS 10001BARRETT  TH00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061111611111661661111661616111111166111000000000
999393161324NEW YOR 20001MCHUGH  JOH00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016111611111116111161116111611111111111111661110
9993950843 1FLORIDA 20001SCARBOROUGH00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011916111661116111999911111000000000000
9998976740 5VIRGINI 20001GOODE      00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111661110
999906181324NEW YOR 10001REID O     00100010000000000000000000000000000000000000000000111619100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999063448 2SOUTH C 10001WATSON  A. 00000000000000000000000000000000111610000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999104323 7MICHIGA 20001RIEGLE     00100010000000000001010010111001000001111619995691111119900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
999924841214NEW JER 10001DELLAY     00100010000000000001010010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
999930331325NEW YOR 20001PEYSER P   00100010000000000000000000000000000000000000011119111619191199000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999442843 8FLORIDA 10001IRELAND    00100010000000000001010010111001000000010001100000000000000000119111119161116611111111111111116111911000000000000000000000000000000000000000000000000000000000000000
9999445461 3ARIZONA 10001STUMP      00000000000000000000000000000000000000000000000000000000000000611111111166116616116111116116100000000000000000000000000000000000000000000000000000000000000000000000
999946021425PENNSYL 20001ATKINSON  E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000061611100000000000000000000000000000000000000000000000000000000000000000000000
9999462849 6TEXAS   10001GRAMM  P   00000000000000000000000000000000000000000000000000000000000000000000000000000000016611116116100000000000000000000000000000000000000000000000000000000000000000000000
9999467945 3LOUISIA 20002TAUZIN     00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011116111161116111611111111111111661110
9999482849 4TEXAS   20001HALL       00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000611
999948797131CALIFOR 200  MARTINEZ   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000
9999489153 5OKLAHOM 20001JARMAN     00000000000000000000000000000000000000000000000000000000091161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999512044 4GEORGIA 10001JONES  BEN 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111661900000000000000000000000000000000000000000000000
9999512242 2ARKANSA 20001ROBINSON  T00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000
9999541543 2FLORIDA 10001GRANT  B   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000
9999541845 7LOUISIA 20002HAYES, JAME00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001116111100000000000000000000000000000
999956114914TEXAS   20002LAUGHLIN   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011116111100000000000000000000000000000
9999561746 4MISSISS 20002PARKER     00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001116111161116100000000000000000000000
9999934244 9GEORGIA 20002DEAL       00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011116111161116111611111911111111661111
9999954213 1NEW YOR 100  FORBES     00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000001111111000000000000
9999976740 5VIRGINI 328  GOODE      00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000001111111000000000
9999989999 0USA     100  ROOSEVELT F96161999966999000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999990099 0USA     100  TRUMAN     00100010000099999961919110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999990199 0USA     200  EISENHOWER 00100010000000000001010019196990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999990299 0USA     10000KENNEDY    00100010000000000001010010111001900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999990399 0USA     10000JOHNSON    00000000000000000000000000000000099111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999990499 0USA     20000NIXON      00100010000000000001010010111001000000069991199999666999900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999990599 0USA     20000FORD       00000000000000000000000000000000000000000000000000000000099999000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9999990699 0USA     10000CARTER     00000000000000000000000000000000000000000000000000000000000000969999999999999199919191900000000000000000000000000000000000000000000000000000000000000000000000000000
9999990799 0USA     20000REAGAN     00000000000000000000000000000000000000000000000000000000000000000000000000000000000000019999116111699999999990000000000000000000000000000000000000000000000000000000
9999990899 0USA     20000BUSH       00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009699009000000000000000000000000000000000000000000000000
9999990999 0USA     10000CLINTON    00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000099999999911999699999999699999991996000000000000
9999991099 0USA     200  BUSH       00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000999999999990
999205017120CALIFOR 10001COSTA      00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992050262 3COLORAD 10001SALAZAR    00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
999205034314FLORIDA 20001MACK       00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
999205044320FLORIDA 10001WASSERMA   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992050544 6GEORGIA 20001PRICE      00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992050644 3GEORGIA 20001WESTMORE   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
999205074412GEORGIA 10001BARROW     00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992050821 3ILLINOI 10001LIPINSKI   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992050921 8ILLINOI 10001BEAN       00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992051151 4KENTUCK 20001DAVIS      00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992051345 3LOUISIA 10001MELANCON   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992051445 7LOUISIA 20001BOUSTANY   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992051634 3MISSOUR 10001CARNAHAN   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992051734 5MISSOUR 10001CLEAVER    00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992051835 1NEBRASK 20001FORTENBE   00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
999205191327NEW YOR 10001HIGGINS    00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
9992052147 5NORTH C 20001FOXX       00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
